date,us_sp500,us_nasdaq,us_dow,us_sox,us_vix_chg,us_vix_level,fx_krw,kr_vol20,kr_breadth5,kr_ret5,flow_foreign,flow_inst,flow_indiv,result_c2c,result_o2c,result_breadth,us_tnx_level,us_tnx_chg
20220805,-0.0777,0.4138,-0.2611,0.9154,-2.3235,21.44,-0.5515,0.8562,54.08,2.5729,49.8978,-36.9591,-13.1431,0.6978,0.4363,58.33,0.268,-2.6201
20220808,-0.1626,-0.4955,0.2342,-0.9093,-1.3526,21.15,-0.4054,0.8424,52.61,2.428,42.7198,8.1452,-49.1349,0.1726,0.093,44.52,0.284,6.1285
20220809,-0.1238,-0.1034,0.0886,-1.6064,0.6619,21.29,0.0507,0.8424,50.97,2.0724,21.2956,-51.7502,26.9542,0.0809,0.0581,43.77,0.277,-2.6408
20220810,-0.4249,-1.1905,-0.177,-4.5747,2.2546,21.77,-0.2848,0.6258,54.05,2.5919,3.3332,46.6669,-49.9998,-0.9334,-0.6874,25.23,0.28,1.1573
20220811,2.1291,2.8884,1.6327,4.2488,-9.3248,19.74,0.6566,0.6945,45.78,0.6904,-17.4049,-34.0217,48.5734,1.5162,0.538,79.96,0.279,-0.3933
20220812,-0.0705,-0.5826,0.0815,-0.3349,2.3303,20.2,-0.8306,0.7362,50.36,1.534,12.662,37.7261,-49.6119,0.4631,0.3732,55.86,0.289,3.6612
20220816,0.397,0.6197,0.4484,0.3093,2.1505,19.95,-0.417,0.7009,49.87,1.2993,-5.8743,47.0714,-47.0542,0.0965,-0.3833,43.97,0.279,-2.0358
20220817,0.1876,-0.1942,0.7064,-1.0298,-1.3033,19.69,0.9067,0.568,49.76,1.2232,49.482,-17.9377,-32.5803,-0.8529,-0.8661,24.98,0.282,1.1824
20220818,-0.7238,-1.2549,-0.5027,-2.4796,1.0665,19.9,-0.166,0.6147,46.0,0.2895,9.8006,-47.4436,42.7558,-0.1334,0.3556,37.18,0.289,2.4433
20220819,0.227,0.2104,0.0551,2.28,-1.7085,19.56,0.2921,0.6057,48.39,1.0895,28.9878,-49.0531,21.9591,-0.747,-0.8787,24.12,0.288,-0.4494
20220822,-1.29,-2.0063,-0.8597,-2.7816,5.317,20.6,0.9188,0.6325,37.22,-1.1736,13.3312,-50.6135,36.0553,-2.199,-1.3129,10.29,0.299,3.7847
20220823,-2.14,-2.5474,-1.908,-3.7236,15.534,23.8,0.5991,0.808,28.11,-3.8357,22.1217,-48.7935,29.0848,-1.1044,-0.1467,19.91,0.304,1.6059
20220824,-0.2238,-0.0022,-0.4658,0.7364,1.3025,24.11,0.6368,0.8484,23.3,-5.0366,8.536,-48.6609,42.803,1.0443,0.7668,66.4,0.305,0.5598
20220825,0.2916,0.4057,0.1812,0.0653,-5.3505,22.82,-0.3186,0.8761,31.58,-3.1394,45.3572,-44.3219,10.3209,1.5937,1.1878,80.75,0.311,1.7027
20220826,1.4092,1.6711,0.9783,3.6596,-4.5574,21.78,0.0687,0.9278,40.29,-1.4122,16.3513,31.7857,-51.8629,0.109,-0.45,41.52,0.303,-2.5757
20220829,-3.3688,-3.9366,-3.0289,-5.8104,17.3554,25.56,-0.4149,0.9275,43.77,-0.5563,20.302,60.2785,-19.4194,-2.5668,0.3593,9.62,0.304,0.2974
20220830,-0.6666,-1.0216,-0.5712,-1.9275,2.543,26.21,0.5051,1.0797,43.64,-0.9241,0.8646,-50.1201,49.0153,1.4974,1.3516,77.8,0.311,2.4712
20220831,-1.1028,-1.1194,-0.9599,-1.307,0.0,26.21,0.3392,1.1254,55.22,1.6776,21.8899,-53.635,24.4751,0.964,1.3256,64.77,0.311,0.0
20220901,-0.7817,-0.5633,-0.8821,-1.1534,-1.2972,25.87,0.3314,1.1397,54.89,1.5973,76.4187,-21.446,-2.1354,-2.1426,-1.7151,11.34,0.313,0.7395
20220902,0.2996,-0.2629,0.4633,-1.9213,-1.1983,25.56,-0.5873,1.2158,41.01,-2.1391,-13.8221,-36.853,49.3249,-0.2843,-0.6581,32.39,0.327,4.2132
20220905,-1.0737,-1.309,-1.0677,-1.0164,-0.3521,25.47,0.9566,1.2037,39.19,-2.5324,-32.7589,-19.4429,47.7982,-1.2215,-0.8747,20.39,0.319,-2.2052
20220906,,,,,,25.47,0.473,1.2098,41.34,-1.187,-33.6181,56.3719,-10.01,1.202,1.185,70.1,0.319,
20220907,-0.4095,-0.739,-0.5528,-1.0692,5.6537,26.91,0.022,1.2473,39.8,-1.4824,-40.0171,45.0475,-14.9355,-1.8531,-1.739,14.75,0.334,4.6038
20220908,1.8341,2.1394,1.3998,1.5567,-8.4355,24.64,1.1969,1.2972,29.8,-4.2995,-33.2878,-17.662,49.0502,0.5427,-0.1819,52.95,0.327,-2.2455
20220913,1.0584,1.2723,0.7142,0.3424,4.7389,23.87,-0.2849,1.2998,38.12,-1.6141,-44.9994,50.0368,-4.9638,2.4518,1.2358,86.57,0.336,1.2346
20220914,-4.3237,-5.1591,-3.9417,-6.1814,14.2438,27.27,-0.2357,1.3755,48.95,1.1219,17.1584,33.4002,-49.4413,-1.0694,1.8181,20.24,0.342,1.7847
20220915,0.3387,0.7402,0.0968,1.1412,-4.0704,26.16,1.2836,1.3815,48.92,1.274,-15.2769,-34.5906,50.1325,0.0851,-0.4611,39.29,0.341,-0.2922
20220916,-1.1318,-1.4277,-0.5565,-1.6195,0.4205,26.27,-0.1643,1.3814,42.76,0.1571,-38.3438,-12.6123,49.0439,-1.3922,-0.8594,19.19,0.346,1.3775
20220919,-0.7182,-0.8999,-0.4502,0.5334,0.1142,26.3,0.5355,1.3983,43.65,0.618,-11.742,-38.502,49.756,-2.3493,-2.3262,14.08,0.345,-0.318
20220920,0.6857,0.7566,0.64,0.5774,-2.0532,25.76,-0.9581,1.4698,35.87,-2.274,-14.6831,-36.5905,48.7264,1.3637,0.8926,69.09,0.349,1.2181
20220921,-1.1272,-0.9534,-1.0105,-1.4911,5.4348,27.16,0.3523,1.5142,32.38,-3.362,-5.6199,50.3464,-44.0337,-0.4539,0.0035,30.06,0.357,2.3209
20220922,-1.7116,-1.7931,-1.7015,-0.9663,3.056,27.99,0.1726,1.4492,34.34,-2.7466,-42.337,-8.148,49.515,-0.718,0.3337,29.4,0.351,-1.7082
20220923,-0.8428,-1.367,-0.3548,-2.8116,-2.2865,27.35,0.3627,1.4392,32.36,-3.5496,-12.4221,-39.4265,48.1514,-2.698,-2.4943,10.99,0.371,5.641
20220926,-1.7233,-1.7971,-1.6168,-1.4463,9.3967,29.92,0.4365,1.512,30.73,-4.8555,-33.7808,-15.9338,50.2854,-5.4504,-3.7514,4.32,0.37,-0.2967
20220927,-1.0341,-0.5982,-1.1139,-1.4708,7.8208,32.26,1.293,1.8099,28.77,-7.9566,14.2451,38.1186,-47.6363,0.1291,0.8682,44.76,0.388,4.8959
20220928,-0.212,0.246,-0.43,1.0352,1.0539,32.6,0.5598,1.8104,23.91,-9.1912,-27.9336,48.9971,-23.0693,-3.3627,-2.9309,10.54,0.396,2.2176
20220929,1.9672,2.0512,1.8835,1.2185,-7.4233,30.18,-0.2455,1.8591,20.0,-12.1,-34.0469,-15.9666,49.9865,0.1432,-1.2344,46.66,0.37,-6.5338
20220930,-2.1126,-2.8424,-1.5434,-3.2918,5.5003,31.84,-0.3022,1.8002,23.46,-11.2388,39.4412,10.3922,-50.1665,-0.1937,1.4147,39.37,0.375,1.1336
20221004,2.5884,2.2676,2.6645,3.7552,-4.8071,30.1,0.6335,1.7606,29.13,-8.7345,37.2589,12.0163,-50.7248,3.4553,1.9872,90.71,0.365,-4.0221
20221005,3.0584,3.3376,2.7989,4.462,-3.4219,29.07,-0.4092,1.9677,46.41,0.1712,34.8195,15.4237,-49.7568,-1.0462,-2.4353,23.23,0.362,-0.9312
20221006,-0.2018,-0.2485,-0.14,0.94,-1.7888,28.55,-1.1728,1.969,42.1,-1.0041,-9.8045,-40.7762,49.4193,2.7864,2.2375,87.7,0.376,3.9259
20221007,-1.0245,-0.6757,-1.146,-0.5853,6.9002,30.52,0.0162,2.0975,57.54,5.145,44.6554,5.1681,-50.1764,-0.4713,-0.0333,34.05,0.383,1.7824
20221011,-0.7492,-1.0355,-0.3205,-3.4543,3.4758,32.45,0.5346,2.0642,55.01,4.5304,-6.5491,-44.5165,48.9344,-4.4518,-2.8535,6.46,0.389,0.1288
20221012,-0.6519,-1.0995,0.1243,-2.4985,3.6364,33.63,0.8736,2.2208,48.43,0.2723,23.8272,-49.9326,26.2403,-0.0714,0.4947,43.9,0.394,1.3117
20221013,-0.3291,-0.0872,-0.0969,-0.8966,-0.1784,33.57,0.1715,2.2085,39.07,-3.2543,46.3508,-11.5378,-42.1114,-3.7878,-3.3697,7.44,0.39,-0.9393
20221014,2.5966,2.2276,2.8341,2.94,-4.8555,31.94,-0.4822,2.1867,35.91,-5.996,34.3209,-53.1891,12.49,3.8978,2.1217,92.3,0.395,1.2814
20221017,-2.3663,-3.0778,-1.3446,-4.4591,0.2505,32.02,0.4495,2.4306,36.83,-4.8845,21.6612,28.1319,-50.207,0.9304,2.3283,63.47,0.401,1.4676
20221018,2.648,3.4337,1.8593,2.2818,-2.03,31.37,0.7313,2.4517,42.71,-3.4827,35.5127,-49.4547,15.0325,2.2926,0.8325,87.41,0.401,0.1247
20221019,1.1428,0.9049,1.1197,0.4205,-2.7734,30.5,-0.7364,2.529,58.9,3.2617,-3.9101,48.9117,-47.1782,-0.4807,-1.0492,30.03,0.4,-0.4234
20221020,-0.6672,-0.853,-0.3276,0.7555,0.8525,30.76,-0.3587,2.4933,56.13,2.8524,47.5424,-24.3355,-28.1222,-0.8576,-0.8536,25.65,0.413,3.2266
20221021,-0.7951,-0.6149,-0.2965,0.6918,-2.5358,29.98,0.701,2.4612,59.77,5.7826,-10.5274,-40.9383,48.5343,-1.5614,-1.2091,17.17,0.423,2.3988
20221024,2.3725,2.307,2.4691,3.7045,-0.9673,29.69,-0.3275,2.4715,44.75,0.3234,37.844,-19.9156,-42.2404,1.4999,0.0725,73.49,0.421,-0.3076
20221025,1.1882,0.8554,1.3418,0.6359,0.5389,29.85,-0.1538,2.512,46.75,0.8929,16.2836,33.1766,-50.5398,0.1124,-0.3453,43.47,0.423,0.4985
20221026,1.6267,2.2507,1.0702,2.2598,-4.6566,28.46,1.1099,2.4613,37.96,-1.2873,-7.1662,50.4517,-42.382,-0.9699,-1.4066,23.9,0.411,-2.9759
20221027,-0.7388,-2.037,0.0074,-1.1794,-4.1462,27.28,-1.1794,2.1713,36.73,-1.7765,49.6968,-9.7631,-40.5401,1.7132,1.3357,79.81,0.401,-2.2639
20221028,-0.6083,-1.6254,0.6098,-1.5036,0.4032,27.39,-0.998,2.2069,47.57,0.7943,23.2992,26.7595,-49.9412,-0.8905,-0.5923,29.2,0.394,-1.9427
20221031,2.4626,2.8703,2.5864,3.9759,-5.9876,25.75,0.5635,2.0819,49.97,1.4652,-47.4531,50.471,-2.0759,0.9823,-0.1649,64.03,0.401,1.8542
20221101,-0.7454,-1.0295,-0.3921,-2.0221,0.5049,25.88,0.0704,2.0908,48.08,0.9476,51.113,-1.9235,-46.9636,1.4258,1.291,73.69,0.408,1.6708
20221102,-0.4101,-0.8855,-0.2436,0.7675,-0.2705,25.81,0.2124,2.1074,54.12,2.261,35.9949,13.6932,-50.3118,-0.1148,-0.0465,40.57,0.405,-0.6132
20221103,-2.5002,-3.3611,-1.5479,-3.0915,0.1937,25.86,-0.5665,1.9732,57.46,3.1161,43.4064,-51.3185,5.2751,-0.0916,1.4962,36.08,0.406,0.1728
20221104,-1.0586,-1.7279,-0.4557,-1.5298,-2.1655,25.3,0.4588,1.9577,48.71,1.3113,15.3674,-50.6597,33.9729,0.1132,0.3434,43.55,0.412,1.6014
20221107,1.3619,1.2792,1.2561,4.5965,-2.9644,24.55,0.0387,1.858,51.58,2.315,5.0792,-41.8062,53.1147,1.2065,0.8297,69.43,0.416,0.7759
20221108,0.9614,0.8522,1.3078,2.1841,-0.8147,24.35,-1.513,1.8744,52.66,2.5391,22.4154,26.8341,-50.7506,1.5923,1.1209,78.3,0.421,1.3956
20221109,0.5598,0.4892,1.0169,2.1533,4.8871,25.54,-0.6711,1.5909,53.59,2.7057,20.6202,29.2367,-50.1431,0.6458,0.189,54.27,0.413,-2.0883
20221110,-2.0778,-2.4776,-1.9508,-3.1385,2.1535,26.09,-1.3319,1.5891,56.33,3.4662,29.849,19.8052,-50.3458,-0.4262,0.1692,29.79,0.415,0.6059
20221111,5.5434,7.3502,3.6951,10.2144,-9.8122,23.53,-0.262,1.2884,55.07,3.1316,-21.9612,-29.7601,48.2787,2.3254,-0.2567,84.26,0.383,-7.7572
20221114,0.9241,1.8821,0.0964,3.0833,-4.2924,22.52,-1.5454,1.1186,63.21,5.3438,20.557,29.7937,-49.6494,0.7008,0.266,56.25,0.381,-0.4179
20221115,-0.8936,-1.1226,-0.6257,-0.9746,5.373,23.73,-2.6931,1.115,60.58,4.8381,13.8842,-49.4516,36.6642,1.421,1.2345,71.24,0.387,1.3638
20221116,0.8713,1.4486,0.1676,3.0263,3.4134,24.54,0.8416,1.0581,59.17,4.6668,-43.4948,0.0045,56.5007,0.1346,-0.3312,43.85,0.38,-1.7076
20221117,-0.8252,-1.5385,-0.1164,-4.2621,-1.7522,24.11,-0.5906,1.0404,57.08,4.1556,-12.9068,-34.0495,53.0437,-0.7737,-0.6823,25.65,0.369,-2.8165
20221118,-0.3089,-0.346,-0.0224,1.051,-0.7466,23.93,1.5324,1.0352,56.25,3.808,-35.1315,-15.1297,49.7388,-0.4278,-0.5081,29.86,0.378,2.2481
20221121,0.4759,0.0099,0.5943,0.1813,-3.3849,23.12,0.4729,0.9511,45.37,1.0548,46.792,-26.1271,-27.0809,-1.501,-1.7305,18.52,0.382,1.1391
20221122,-0.3884,-1.0905,-0.1346,-1.7694,-3.2872,22.36,-0.277,1.0173,37.82,-1.147,-33.6077,-14.5951,51.7972,-0.3038,0.0453,35.17,0.383,0.1833
20221123,1.358,1.3597,1.1805,3.0267,-4.7853,21.29,1.5474,1.0263,30.61,-2.8717,-23.9628,-27.2921,48.7451,1.3333,0.6585,71.46,0.376,-1.7516
20221124,0.5915,0.9925,0.2814,1.0737,-4.4152,20.35,-0.5192,1.002,36.13,-1.673,35.3838,12.2058,-52.4104,1.5305,0.9306,77.67,0.371,-1.3837
20221125,,,,,,20.35,-1.1739,0.9913,46.54,0.6312,28.1059,20.7281,-51.166,-0.2295,-0.3681,36.76,0.371,
20221128,-0.0283,-0.5224,0.4474,-1.2615,0.7371,20.5,-1.4153,0.9567,47.92,0.8295,68.2952,9.6944,-22.0104,-1.7887,-1.7747,14.56,0.369,-0.4048
20221129,-1.5444,-1.5754,-1.4487,-2.6348,8.3415,22.21,1.2649,1.0677,47.12,0.5417,-14.3293,-37.1303,48.5403,1.2822,1.8093,73.59,0.37,0.3251
20221130,-0.1592,-0.5948,0.0091,-0.3035,-1.4408,21.89,0.4166,1.0608,54.81,2.1277,15.5062,34.047,-50.4468,0.5698,0.5514,55.47,0.375,1.2152
20221201,3.0948,4.4085,2.1778,5.8488,-5.9845,20.58,-1.1006,1.0569,51.61,1.3641,50.6711,-22.118,-27.2109,1.2418,0.0738,72.88,0.37,-1.2006
20221202,-0.0868,0.126,-0.5631,-0.7836,-3.5957,19.84,-3.4383,1.068,50.65,1.0755,13.8518,36.0006,-50.1475,-0.4617,-0.6358,32.34,0.353,-4.6989
20221205,-0.1195,-0.1825,0.1014,-1.193,-3.9315,19.06,1.8323,1.0838,49.77,0.8433,-21.5698,-28.3773,50.053,-0.0738,-0.3086,44.44,0.351,-0.6517
20221206,-1.7894,-1.9331,-1.4022,-1.1977,8.8667,20.75,-0.3131,1.0722,55.74,2.5582,-46.2472,-2.5239,51.2289,-1.6493,-0.931,14.05,0.36,2.6526
20221207,-1.4399,-2.0022,-1.0333,-2.3564,6.8434,22.17,0.4003,1.1148,43.83,-0.3732,-13.2261,-37.178,49.5959,-0.3813,0.2805,30.21,0.351,-2.3896
20221208,-0.1862,-0.5115,0.0047,-0.0105,2.3004,22.68,1.176,1.1157,38.78,-1.3243,-46.5337,-4.9303,48.5361,-1.0556,-0.9596,22.7,0.341,-2.9889
20221209,0.7522,1.1265,0.5463,2.6739,-1.7196,22.29,-0.4251,1.1394,28.75,-3.6217,-52.0157,19.0523,28.932,1.175,0.7414,67.96,0.349,2.4354
20221212,-0.735,-0.6982,-0.9029,-0.8638,2.4226,22.83,0.1925,1.051,35.87,-1.985,10.7597,39.1006,-50.1397,-0.2807,-0.1802,37.31,0.357,2.177
20221213,1.4279,1.2642,1.579,2.1385,9.505,25.0,-1.0223,1.0417,34.44,-2.1919,34.4725,-60.5516,4.9759,0.0769,-0.289,43.98,0.361,1.2335
20221214,0.729,1.0146,0.3047,1.5227,-9.8,22.55,0.211,0.9891,40.43,-0.4657,-56.0693,15.0656,28.8651,1.5314,1.1299,76.75,0.35,-3.0463
20221215,-0.6053,-0.7633,-0.4172,-1.5687,-6.2528,21.14,-1.2972,1.0492,49.74,1.447,27.6295,22.5623,-49.8083,-0.2501,-0.1835,35.17,0.35,0.0571
20221216,-2.4922,-3.2259,-2.2497,-4.1717,7.9943,22.83,0.5198,1.0363,52.23,2.2525,-4.9753,-45.7711,49.2536,-0.596,0.7632,27.2,0.345,-1.513
20221219,-1.1138,-0.9724,-0.8486,-0.951,-0.9198,22.62,1.6532,1.0405,44.08,0.4815,37.2915,-53.1576,9.5509,-0.1871,0.0044,36.16,0.348,0.9275
20221220,-0.9008,-1.4888,-0.4949,-1.3748,-0.8842,22.42,-0.6256,0.983,43.85,0.5751,-31.8675,46.3142,-21.8183,-1.8397,-1.6051,13.13,0.358,2.8432
20221221,0.1037,0.0102,0.2815,-0.6239,-4.1927,21.48,-0.5753,1.066,37.68,-1.3415,-35.9666,-16.3579,47.6755,0.2061,-0.3165,45.34,0.368,2.8763
20221222,1.4868,1.5384,1.6035,2.3556,-6.5642,20.07,-1.3594,1.0228,31.4,-2.6668,-16.8436,49.5707,-33.5858,0.85,0.373,66.86,0.368,0.0
20221223,-1.4452,-2.178,-1.0456,-4.2038,9.4669,21.97,-0.2236,0.9798,37.74,-1.5667,4.492,46.2886,-49.2195,-2.7585,-1.9241,6.91,0.367,-0.4072
20221226,0.5868,0.2075,0.5342,0.0853,-5.0068,20.87,0.7363,1.1395,33.68,-3.7291,-27.9229,50.0084,-22.0687,-0.3968,-0.3874,36.19,0.375,2.2349
20221227,,,,,,20.87,-0.8495,1.0826,33.69,-3.9388,5.3051,45.5289,-49.1661,1.223,1.2065,70.95,0.375,
20221228,-0.405,-1.3777,0.1133,-1.7874,3.7374,21.65,-0.3213,1.0787,45.25,-0.8761,3.909,46.5623,-49.5287,-0.6918,-0.1932,36.11,0.386,2.9059
20221229,-1.2021,-1.3517,-1.1006,-1.473,2.2633,22.14,-0.2235,1.0715,43.41,-1.774,-15.1963,-35.3794,49.4243,-2.2232,-1.9029,12.98,0.389,0.6995
