date,code,market_cap,volume,trade_value,shares
20221219,030530,270332933500,85805,299839450,77237981
20221220,030530,267243414260,93510,324766565,77237981
20221221,030530,268401983975,58920,205072135,77237981
20221222,030530,274967212360,222595,788340750,77237981
20221223,030530,267629604165,208968,724591680,77237981
20221226,030530,272650072930,205114,715772485,77237981
20221227,030530,275739592170,232530,826927330,77237981
20221228,030530,267243414260,243923,849354260,77237981
20221229,030530,262222945495,167519,566532930,77237981
20220103,030720,44304223600,45840,434140540,4653805
20220104,030720,44490375800,33038,315529560,4653805
20220105,030720,44583451900,24322,232577510,4653805
20220106,030720,44629989950,39068,375763700,4653805
20220107,030720,44350761650,30883,296399130,4653805
20220110,030720,44955756300,56676,551117090,4653805
20220111,030720,45793441200,48323,472321250,4653805
20220112,030720,45746903150,46407,458996750,4653805
20220113,030720,45653827050,43624,428692590,4653805
20220114,030720,45188446550,26317,256537820,4653805
20220117,030720,44257685550,35533,338266290,4653805
20220118,030720,42908082100,43445,409439660,4653805
20220119,030720,43885381150,36951,345976750,4653805
20220120,030720,44723066050,17101,162515050,4653805
20220121,030720,43978457250,22864,217891080,4653805
20220124,030720,42396163550,30571,280594250,4653805
20220125,030720,41744630850,62893,565847620,4653805
20220126,030720,42163473300,24251,219549680,4653805
20220127,030720,41186174250,40219,359713060,4653805
20220128,030720,42489239650,31835,284667140,4653805
20220203,030720,43187310400,20399,188439960,4653805
20220204,030720,43652690900,20074,187602550,4653805
20220207,030720,43838843100,18021,169289940,4653805
20220208,030720,43140772350,22623,210315270,4653805
20220209,030720,43140772350,8316,77528680,4653805
20220210,030720,42954620150,16345,151646850,4653805
20220211,030720,43420000650,18035,167003390,4653805
20220214,030720,42582315750,30274,276768250,4653805
20220215,030720,43280386500,48735,454820220,4653805
20220216,030720,43513076750,15938,148706280,4653805
20220217,030720,43513076750,26173,243768760,4653805
20220218,030720,43699228950,18063,168208040,4653805
20220221,030720,44024995300,45690,429308730,4653805
20220222,030720,42582315750,57869,535937270,4653805
20220223,030720,43559614800,47351,440702640,4653805
20220224,030720,42070397200,39220,358838570,4653805
20220225,030720,42628853800,14771,135107640,4653805
20220228,030720,42861544050,13675,125538250,4653805
20220302,030720,45746903150,913839,8983315310,4653805
20220303,030720,45328060700,165797,1608138670,4653805
20220304,030720,45188446550,137552,1345781180,4653805
20220307,030720,46770740250,356897,3574248070,4653805
20220308,030720,44397299700,203206,1974821830,4653805
20220310,030720,44397299700,73201,691777020,4653805
20220311,030720,45328060700,75831,729805710,4653805
20220314,030720,44816142150,62239,606670100,4653805
20220315,030720,45839979250,170158,1695097700,4653805
20220316,030720,46165745600,64716,637731680,4653805
20220317,030720,45653827050,71692,702585730,4653805
20220318,030720,45653827050,40680,399846120,4653805
20220321,030720,49795713500,251584,2598328870,4653805
20220322,030720,49795713500,222680,2373348300,4653805
20220323,030720,48399572000,108232,1141392250,4653805
20220324,030720,62826367500,1158286,14374739350,4653805
20220325,030720,66549411500,5390523,82412840500,4653805
20220328,030720,66549411500,1363036,19767909150,4653805
20220329,030720,62826367500,4837483,75294964450,4653805
20220330,030720,58637943000,934113,11993026650,4653805
20220331,030720,61895606500,1964759,26665998800,4653805
20220401,030720,62128296750,751495,10121656700,4653805
20220404,030720,62593677250,514402,6727539350,4653805
20220405,030720,64687889500,431689,5866076500,4653805
20220406,030720,65851340750,1945130,27707966400,4653805
20220407,030720,60964845500,417832,5574269450,4653805
20220408,030720,60499465000,328412,4196605800,4653805
20220411,030720,62128296750,1066518,14241932700,4653805
20220412,030720,59568704000,314918,4009792900,4653805
20220413,030720,59103323500,225921,2889082750,4653805
20220414,030720,61895606500,756416,10024167400,4653805
20220415,030720,64920579750,1106869,15317439400,4653805
20220418,030720,64920579750,1298477,18417442300,4653805
20220419,030720,66782101750,832581,11895918950,4653805
20220420,030720,68178243250,2114514,31173796750,4653805
20220421,030720,69807075000,6026783,96000120950,4653805
20220422,030720,65851340750,856045,12584990550,4653805
20220425,030720,67014792000,1571073,23267207050,4653805
20220426,030720,63524438250,752321,10365346500,4653805
20220427,030720,59568704000,1231856,17154690450,4653805
20220428,030720,60266774750,330451,4218143750,4653805
20220429,030720,58637943000,201349,2534699200,4653805
20220502,030720,60964845500,262561,3371339850,4653805
20220503,030720,60964845500,358151,4763463400,4653805
20220504,030720,59336013750,397302,5292718450,4653805
20220506,030720,56311040500,244515,2975984500,4653805
20220509,030720,54216828250,222298,2625695700,4653805
20220510,030720,53984138000,317927,3686219950,4653805
20220511,030720,53984138000,124525,1447832800,4653805
20220512,030720,51889925750,180335,2028833100,4653805
20220513,030720,52355306250,140916,1565172950,4653805
20220516,030720,54914899000,422268,4963562250,4653805
20220517,030720,53053377000,142117,1632613000,4653805
20220518,030720,57707182000,493268,5946225800,4653805
20220519,030720,55845660000,164650,1980387000,4653805
20220520,030720,56543730750,257926,3130070800,4653805
20220523,030720,54216828250,116739,1363116300,4653805
20220524,030720,54216828250,96333,1133491550,4653805
20220525,030720,54216828250,47402,550041250,4653805
20220526,030720,52820686750,73174,841403900,4653805
20220527,030720,56078350250,176348,2100882850,4653805
20220530,030720,57707182000,111860,1371112250,4653805
20220531,030720,57474491750,142157,1761295350,4653805
20220602,030720,57241801500,50559,620052550,4653805
20220603,030720,56311040500,42659,521269450,4653805
20220607,030720,56078350250,51026,621906400,4653805
20220608,030720,56543730750,62440,746682000,4653805
20220609,030720,53518757500,79596,926059200,4653805
20220610,030720,53053377000,58781,670061800,4653805
20220613,030720,52122616000,98644,1105560850,4653805
20220614,030720,49097642750,180316,1902058900,4653805
20220615,030720,47701501250,123695,1297400550,4653805
20220616,030720,48166881750,100314,1058162550,4653805
20220617,030720,47003430500,105915,1064816500,4653805
20220620,030720,44676528000,104792,1033274790,4653805
20220621,030720,45421136800,67384,657437230,4653805
20220622,030720,42396163550,139068,1321980910,4653805
20220623,030720,39091962000,156315,1374329870,4653805
20220624,030720,40395027400,88700,760711430,4653805
20220627,030720,41465402550,64192,577802590,4653805
20220628,030720,43326924550,69304,640028780,4653805
20220629,030720,43280386500,34468,319115880,4653805
20220630,030720,40860407900,59244,534234420,4653805
20220701,030720,40860407900,64730,570062480,4653805
20220704,030720,40627717650,46760,409449640,4653805
20220705,030720,41930783050,30285,269987300,4653805
20220706,030720,41511940600,51639,463984350,4653805
20220707,030720,42675391850,21664,197106450,4653805
20220708,030720,43047696250,24698,229294900,4653805
20220711,030720,43978457250,40210,378510470,4653805
20220712,030720,43001158200,47859,440884780,4653805
20220713,030720,42861544050,34702,318721520,4653805
20220714,030720,43606152850,22558,209749400,4653805
20220715,030720,42489239650,45525,417065120,4653805
20220718,030720,43559614800,20305,188295270,4653805
20220719,030720,43466538700,14992,139668240,4653805
20220720,030720,43652690900,21898,206754080,4653805
20220721,030720,44164609450,26397,249016630,4653805
20220722,030720,45374598750,359583,3570021770,4653805
20220725,030720,44118071400,67684,652072040,4653805
20220726,030720,43559614800,41462,390866420,4653805
20220727,030720,43420000650,28900,269183130,4653805
20220728,030720,45002294350,80042,773722570,4653805
20220729,030720,45514212900,27301,265831440,4653805
20220801,030720,45653827050,59194,585639700,4653805
20220802,030720,44955756300,99078,976962700,4653805
20220803,030720,47934191500,497537,5172668430,4653805
20220804,030720,46026131450,90415,906591100,4653805
20220805,030720,46305359750,33147,327637270,4653805
20220808,030720,46538050000,56188,562159120,4653805
20220809,030720,46770740250,25860,259567200,4653805
20220810,030720,47003430500,41469,418500260,4653805
20220811,030720,47468811000,41317,417265500,4653805
20220812,030720,47003430500,39172,397128750,4653805
20220816,030720,46770740250,53853,548725850,4653805
20220817,030720,47003430500,65078,656923290,4653805
20220818,030720,47003430500,77710,778168940,4653805
20220819,030720,47701501250,144736,1498363650,4653805
20220822,030720,47468811000,123219,1270471950,4653805
20220823,030720,46305359750,74560,746446050,4653805
20220824,030720,46491511950,54787,548231070,4653805
20220825,030720,47701501250,49714,505091800,4653805
20220826,030720,47236120750,43986,448014400,4653805
20220829,030720,44583451900,75872,730799190,4653805
20220830,030720,45002294350,62729,604861860,4653805
20220831,030720,45467674850,54785,531045260,4653805
20220901,030720,44490375800,60457,587229700,4653805
20220902,030720,45746903150,61304,599344020,4653805
20220905,030720,43652690900,55603,531884840,4653805
20220906,030720,43513076750,65932,615557470,4653805
20220907,030720,42721929900,56154,518661290,4653805
20220908,030720,43047696250,47168,442481850,4653805
20220913,030720,44397299700,34172,324745210,4653805
20220914,030720,43420000650,46533,432301320,4653805
20220915,030720,43326924550,58319,544342610,4653805
20220916,030720,42489239650,36741,338563980,4653805
20220919,030720,41698092800,47666,431452540,4653805
20220920,030720,42815006000,35814,327494440,4653805
20220921,030720,43466538700,136754,1296230580,4653805
20220922,030720,44211147500,82618,781125620,4653805
20220923,030720,42489239650,66233,610710390,4653805
20220926,030720,40022723000,111388,967412860,4653805
20220927,030720,40301951300,79029,677765370,4653805
20220928,030720,39185038100,115496,1011965330,4653805
20220929,030720,39743494700,57894,503438630,4653805
20220930,030720,39557342500,36860,310916280,4653805
20221004,030720,40906945950,26473,230333640,4653805
20221005,030720,40348489350,37918,331038600,4653805
20221006,030720,41279250350,22078,195328970,4653805
20221007,030720,41186174250,12914,114343400,4653805
20221011,030720,40301951300,44290,380160700,4653805
20221012,030720,39557342500,25576,217497520,4653805
20221013,030720,38952347850,48810,406289160,4653805
20221014,030720,39324652250,46940,396608760,4653805
20221017,030720,39790032750,32356,273285380,4653805
20221018,030720,40255413250,31520,271881470,4653805
20221019,030720,40022723000,26003,224779390,4653805
20221020,030720,39603880550,18155,155163250,4653805
20221021,030720,39557342500,24843,210906720,4653805
20221024,030720,40162337150,49158,423949270,4653805
20221025,030720,40581179600,51033,444310020,4653805
20221026,030720,40488103500,30127,263002330,4653805
20221027,030720,41605016700,33270,294660060,4653805
20221028,030720,43047696250,69623,637253380,4653805
20221031,030720,43978457250,63630,600100510,4653805
20221101,030720,43606152850,50431,475733170,4653805
20221102,030720,43559614800,33219,311817690,4653805
20221103,030720,43792305050,23035,214447850,4653805
20221104,030720,43466538700,25305,235192180,4653805
20221107,030720,44024995300,31369,295414860,4653805
20221108,030720,44164609450,32549,308528770,4653805
20221109,030720,45141908500,39950,384540680,4653805
20221110,030720,45328060700,58850,572955930,4653805
20221111,030720,45048832400,43399,421749340,4653805
20221114,030720,44862680200,41271,400987960,4653805
20221115,030720,45095370450,34592,333017390,4653805
20221116,030720,45188446550,44783,434836190,4653805
20221117,030720,45328060700,27669,269223960,4653805
20221118,030720,45234984600,48763,475220140,4653805
20221121,030720,44071533350,54980,521255560,4653805
20221122,030720,44443837750,14369,136393700,4653805
20221123,030720,43606152850,39893,373781040,4653805
20221124,030720,44164609450,20805,196502670,4653805
20221125,030720,44071533350,16043,152047230,4653805
20221128,030720,43373462600,25231,236797980,4653805
20221129,030720,44536913850,31777,299967830,4653805
20221130,030720,45281522650,33155,320853190,4653805
20221201,030720,45886517300,53767,524514990,4653805
20221202,030720,45886517300,37065,364632970,4653805
20221205,030720,44350761650,32304,311004420,4653805
20221206,030720,43978457250,27267,259560960,4653805
20221207,030720,43745767000,13433,126592680,4653805
20221208,030720,43233848450,14947,138726440,4653805
20221209,030720,43513076750,15313,141555340,4653805
20221212,030720,43513076750,11009,103086840,4653805
20221213,030720,43513076750,11542,107774250,4653805
20221214,030720,43838843100,14027,131557620,4653805
20221215,030720,43094234300,23160,215453600,4653805
20221216,030720,42721929900,17839,162862020,4653805
20221219,030720,42442701600,15711,143362750,4653805
20221220,030720,41558478650,27598,248650090,4653805
20221221,030720,42908082100,31028,280996450,4653805
20221222,030720,42721929900,15801,144348090,4653805
20221223,030720,41930783050,23089,208709710,4653805
20221226,030720,40767331800,53939,474428090,4653805
20221227,030720,41744630850,40036,358941160,4653805
20221228,030720,41744630850,14993,133576140,4653805
20221229,030720,40395027400,47224,413167590,4653805
20220103,030960,148614000000,10818,100609990,15980000
20220104,030960,151969800000,21441,201815270,15980000
20220105,030960,151969800000,17768,168541530,15980000
20220106,030960,162197000000,554283,5678785170,15980000
20220107,030960,163795000000,67623,684141260,15980000
20220110,030960,163795000000,96073,990855200,15980000
20220111,030960,163795000000,72414,743015450,15980000
20220112,030960,160599000000,38266,385451800,15980000
20220113,030960,163795000000,57009,581546700,15980000
20220114,030960,167790000000,597251,6590678900,15980000
20220117,030960,170187000000,223525,2385990100,15980000
20220118,030960,170187000000,280372,3009386150,15980000
20220119,030960,176579000000,595834,6580373800,15980000
20220120,030960,170187000000,141082,1518646000,15980000
20220121,030960,167790000000,334539,3649391300,15980000
20220124,030960,163795000000,245397,2617980500,15980000
20220125,030960,151810000000,200714,2039694100,15980000
20220126,030960,147655200000,72230,670288480,15980000
20220127,030960,141902400000,204329,1927316050,15980000
20220128,030960,143820000000,28131,251020290,15980000
20220203,030960,146696400000,21280,194318310,15980000
20220204,030960,148134600000,23242,215357900,15980000
20220207,030960,149413000000,16956,158021210,15980000
20220208,030960,149413000000,29872,278727730,15980000
20220209,030960,150052200000,21564,201779320,15980000
20220210,030960,151650200000,19488,184145660,15980000
20220211,030960,150691400000,16673,156869990,15980000
20220214,030960,143820000000,40688,369127250,15980000
20220215,030960,142222000000,24176,215921740,15980000
20220216,030960,146217000000,8218,74559660,15980000
20220217,030960,147016000000,16530,151517940,15980000
20220218,030960,145577800000,11712,106972060,15980000
20220221,030960,145577800000,9953,90426220,15980000
20220222,030960,144778800000,15111,136277660,15980000
20220223,030960,145258200000,8584,77584090,15980000
20220224,030960,142381800000,14930,133158160,15980000
20220225,030960,144299400000,16555,149314200,15980000
20220228,030960,144139600000,4364,39343870,15980000
20220302,030960,144619000000,11887,107378260,15980000
20220303,030960,144938600000,17278,156177720,15980000
20220304,030960,145577800000,18204,165964260,15980000
20220307,030960,143021000000,15135,135894520,15980000
20220308,030960,143660200000,17956,160475710,15980000
20220310,030960,144299400000,26320,235614390,15980000
20220311,030960,144459200000,16461,148724570,15980000
20220314,030960,144139600000,8751,78895080,15980000
20220315,030960,143340600000,8013,71825000,15980000
20220316,030960,144299400000,8683,78151090,15980000
20220317,030960,146217000000,17193,156857410,15980000
20220318,030960,146217000000,8171,74559020,15980000
20220321,030960,148294400000,15607,143683220,15980000
20220322,030960,148294400000,7391,68394640,15980000
20220323,030960,147655200000,8964,82840640,15980000
20220324,030960,146536600000,8254,75544800,15980000
20220325,030960,146057200000,12425,112979720,15980000
20220328,030960,145737600000,7429,67406280,15980000
20220329,030960,145737600000,12013,109367480,15980000
20220330,030960,145897400000,6300,57210130,15980000
20220331,030960,146856200000,7587,69486320,15980000
20220401,030960,148134600000,13920,128127660,15980000
20220404,030960,148294400000,9356,86547480,15980000
20220405,030960,148454200000,15040,138902680,15980000
20220406,030960,155165800000,954921,9709503030,15980000
20220407,030960,163795000000,1056535,11063816760,15980000
20220408,030960,157403000000,237675,2377668050,15980000
20220411,030960,162197000000,170179,1724464990,15980000
20220412,030960,162197000000,733143,7790207700,15980000
20220413,030960,156604000000,131551,1303138590,15980000
20220414,030960,156604000000,52852,519200380,15980000
20220415,030960,158361800000,68354,682621830,15980000
20220418,030960,156604000000,30460,298828810,15980000
20220419,030960,156604000000,25925,253193150,15980000
20220420,030960,159480400000,45939,455190670,15980000
20220421,030960,158361800000,35298,348082470,15980000
20220422,030960,159800000000,274226,2808676670,15980000
20220425,030960,164594000000,178205,1833172600,15980000
20220426,030960,163795000000,100332,1015839000,15980000
20220427,030960,169388000000,580598,6262080000,15980000
20220428,030960,170187000000,106733,1125847850,15980000
20220429,030960,168589000000,61895,652941350,15980000
20220502,030960,170187000000,149593,1613700350,15980000
20220503,030960,171785000000,45745,487863400,15980000
20220504,030960,175780000000,143297,1563706850,15980000
20220506,030960,169388000000,242641,2681067550,15980000
20220509,030960,158361800000,144801,1458616200,15980000
20220510,030960,150691400000,79219,748500700,15980000
20220511,030960,152609000000,38945,374048680,15980000
20220512,030960,145897400000,43129,403650990,15980000
20220513,030960,147655200000,18135,167101650,15980000
20220516,030960,149892400000,10099,94081220,15980000
20220517,030960,149892400000,12811,119831370,15980000
20220518,030960,149892400000,16016,149725960,15980000
20220519,030960,150851200000,191484,1865969510,15980000
20220520,030960,148773800000,37176,347003370,15980000
20220523,030960,148134600000,20377,189248260,15980000
20220524,030960,148773800000,13177,122644750,15980000
20220525,030960,147974800000,18842,175075950,15980000
20220526,030960,148454200000,10582,98188990,15980000
20220527,030960,147974800000,22823,210925630,15980000
20220530,030960,147655200000,17703,163738190,15980000
20220531,030960,148454200000,7538,69835770,15980000
20220602,030960,149413000000,16796,156527750,15980000
20220603,030960,149892400000,28407,266887640,15980000
20220607,030960,150531600000,14191,133796940,15980000
20220608,030960,150531600000,16488,155711110,15980000
20220609,030960,149892400000,21143,199030100,15980000
20220610,030960,148294400000,21714,202294980,15980000
20220613,030960,148294400000,334648,3217122860,15980000
20220614,030960,150691400000,1249376,12344720170,15980000
20220615,030960,151969800000,379334,3677868960,15980000
20220616,030960,146536600000,147700,1367422720,15980000
20220617,030960,147495400000,149490,1392800950,15980000
20220620,030960,138227000000,77094,689335550,15980000
20220621,030960,130237000000,83813,687966300,15980000
20220622,030960,118252000000,82618,633745470,15980000
20220623,030960,109622800000,53440,378501520,15980000
20220624,030960,114576600000,45372,320751650,15980000
20220627,030960,119210800000,32570,239811990,15980000
20220628,030960,119051000000,11106,82881470,15980000
20220629,030960,116973600000,8319,60707320,15980000
20220630,030960,114097200000,15285,109971430,15980000
20220701,030960,111860000000,22206,154484490,15980000
20220704,030960,110262000000,13055,89545510,15980000
20220705,030960,113777600000,14181,100109460,15980000
20220706,030960,112179600000,7530,53083600,15980000
20220707,030960,112978600000,24716,175340130,15980000
20220708,030960,118571600000,15924,116308600,15980000
20220711,030960,120649000000,48352,365311310,15980000
20220712,030960,117293200000,8770,64279150,15980000
20220713,030960,116654000000,10206,74427810,15980000
20220714,030960,117453000000,5327,38957160,15980000
20220715,030960,116334400000,8084,58260400,15980000
20220718,030960,150851200000,1017558,8826691950,15980000
20220719,030960,195755000000,1100504,12279706560,15980000
20220720,030960,195755000000,3506506,45970794100,15980000
20220721,030960,234906000000,4499624,61189363850,15980000
20220722,030960,226117000000,2750416,43231298600,15980000
20220725,030960,193358000000,667204,8873565100,15980000
20220726,030960,186167000000,345399,4102604500,15980000
20220727,030960,195755000000,969599,12248481850,15980000
20220728,030960,197353000000,365160,4546350350,15980000
20220729,030960,196554000000,129271,1601216300,15980000
20220801,030960,188564000000,77243,920411900,15980000
20220802,030960,191760000000,64152,763688000,15980000
20220803,030960,189363000000,41873,495320350,15980000
20220804,030960,177378000000,123237,1385145000,15980000
20220805,030960,180574000000,69230,767864300,15980000
20220808,030960,174981000000,45684,504892450,15980000
20220809,030960,175780000000,57741,636841250,15980000
20220810,030960,228514000000,2447659,33202614250,15980000
20220811,030960,250886000000,3156022,51159110600,15980000
20220812,030960,220524000000,425563,6089282500,15980000
20220816,030960,208539000000,168731,2273656700,15980000
20220817,030960,211735000000,1018713,14143819400,15980000
20220818,030960,210137000000,449920,6168541850,15980000
20220819,030960,212534000000,141240,1882321600,15980000
20220822,030960,214132000000,227454,3112787200,15980000
20220823,030960,222921000000,185815,2544281800,15980000
20220824,030960,225318000000,220101,3141205100,15980000
20220825,030960,214132000000,82171,1110424650,15980000
20220826,030960,215730000000,63182,849944100,15980000
20220829,030960,238102000000,2859418,45411085750,15980000
20220830,030960,242097000000,960692,14478457050,15980000
20220831,030960,241298000000,515968,8005342250,15980000
20220901,030960,274057000000,4030398,67802270250,15980000
20220902,030960,295630000000,5292951,100005191150,15980000
20220905,030960,325193000000,4698081,97056974350,15980000
20220906,030960,312409000000,1519373,31738615900,15980000
20220907,030960,320399000000,2893888,60971737250,15980000
20220908,030960,295630000000,642204,12155373700,15980000
20220913,030960,300424000000,432257,7975687600,15980000
20220914,030960,310811000000,1326376,27159931000,15980000
20220915,030960,392309000000,3265891,74888030700,15980000
20220916,030960,445842000000,5651758,156441156300,15980000
20220919,030960,579275000000,3680295,121453943250,15980000
20220920,030960,752658000000,1902765,81419498800,15980000
20220921,030960,655180000000,7439893,361646334500,15980000
20220922,030960,657577000000,3170684,141598084600,15980000
20220923,030960,616029000000,1357114,57212904550,15980000
20220926,030960,543320000000,779260,28146157150,15980000
20220927,030960,494581000000,586513,18577145800,15980000
20220928,030960,477802000000,771321,23515992650,15980000
20220929,030960,477003000000,634657,19451682350,15980000
20220930,030960,539325000000,2418634,86307415550,15980000
20221004,030960,526541000000,703338,24444623350,15980000
20221005,030960,593657000000,2052818,75394112100,15980000
20221006,030960,630411000000,1314563,52941034450,15980000
20221007,030960,818176000000,3962645,184232529800,15980000
20221011,030960,819774000000,3146878,169511236200,15980000
20221012,030960,735879000000,1300273,65814553150,15980000
20221013,030960,703919000000,1127939,51822997700,15980000
20221014,030960,688738000000,493201,21632444150,15980000
20221017,030960,703919000000,805481,37012440500,15980000
20221018,030960,723095000000,1279689,59867318500,15980000
20221019,030960,850136000000,3840135,196680552750,15980000
20221020,030960,926840000000,4340210,256751562500,15980000
20221021,030960,907664000000,2964829,185389407400,15980000
20221024,030960,934830000000,1157062,67631572000,15980000
20221025,030960,883694000000,628209,36421946500,15980000
20221026,030960,867714000000,613072,33628731400,15980000
20221027,030960,880498000000,337186,18434808200,15980000
20221028,030960,746266000000,1032638,50523957100,15980000
20221031,030960,720698000000,665078,30240225000,15980000
20221101,030960,708713000000,399941,17662868850,15980000
20221102,030960,711909000000,779668,35872601100,15980000
20221103,030960,702321000000,540858,24758016800,15980000
20221104,030960,648788000000,279765,11763154300,15980000
20221107,030960,676753000000,311086,12851843450,15980000
20221108,030960,768638000000,2424601,114962078000,15980000
20221109,030960,731884000000,652177,31091234150,15980000
20221110,030960,714306000000,567809,26268533600,15980000
20221111,030960,698326000000,260711,11511987800,15980000
20221114,030960,686341000000,158619,6932735550,15980000
20221115,030960,681547000000,151440,6447492850,15980000
20221116,030960,660773000000,125365,5220754050,15980000
20221117,030960,633607000000,123947,5006547650,15980000
20221118,030960,616029000000,171477,6843919900,15980000
20221121,030960,615230000000,158981,6153477650,15980000
20221122,030960,651984000000,1472560,63102251200,15980000
20221123,030960,624019000000,192380,7611720550,15980000
20221124,030960,621622000000,253326,10114879100,15980000
20221125,030960,618426000000,87349,3388640600,15980000
20221128,030960,608838000000,116949,4568384100,15980000
20221129,030960,592059000000,84525,3152670150,15980000
20221130,030960,581672000000,78038,2880538250,15980000
20221201,030960,581672000000,120415,4429529950,15980000
20221202,030960,556104000000,83988,2969533100,15980000
20221205,030960,560099000000,150942,5382137800,15980000
20221206,030960,535330000000,107238,3734855100,15980000
20221207,030960,536928000000,92983,3155700050,15980000
20221208,030960,522546000000,1299155,47843134700,15980000
20221209,030960,508164000000,147487,4812446350,15980000
20221212,030960,531335000000,843846,29349042300,15980000
20221213,030960,545717000000,852562,30387772350,15980000
20221214,030960,531335000000,153409,5109925400,15980000
20221215,030960,583270000000,1536061,55473621650,15980000
20221216,030960,581672000000,796581,30589795050,15980000
20221219,030960,565692000000,224202,8040003550,15980000
20221220,030960,618426000000,1957371,74645681400,15980000
20221221,030960,653582000000,2173292,89907159900,15980000
20221222,030960,636004000000,336857,13600887100,15980000
20221223,030960,622421000000,1432538,59837953450,15980000
20221226,030960,570486000000,244501,8927708100,15980000
20221227,030960,563295000000,222492,7802096500,15980000
20221228,030960,556104000000,484434,17494644450,15980000
20221229,030960,509762000000,412799,14296606350,15980000
20220103,031310,73732942530,249468,1109987220,16439898
20220104,031310,73979541000,252399,1130106700,16439898
20220105,031310,73815142020,272709,1224453650,16439898
20220106,031310,71349157320,215262,943916340,16439898
20220107,031310,73404144570,148598,656926930,16439898
20220110,031310,71842354260,92695,407034385,16439898
20220111,031310,69376369560,164864,705090220,16439898
20220112,031310,70773760890,117221,499796830,16439898
20220113,031310,71020359360,91958,395164940,16439898
20220114,031310,69376369560,96501,411084030,16439898
20220117,031310,67485781290,133895,551018155,16439898
20220118,031310,66663786390,91589,374504375,16439898
20220119,031310,65759592000,89217,357530000,16439898
20220120,031310,66499387410,87441,352079025,16439898
20220121,031310,66252788940,85029,341858300,16439898
20220124,031310,63622405260,129493,505521090,16439898
20220125,031310,61156420560,154459,583303275,16439898
20220126,031310,61156420560,103638,386663490,16439898
20220127,031310,59841228720,135599,496276505,16439898
20220128,031310,61731816990,99992,368163380,16439898
20220203,031310,63786804240,104348,403623370,16439898
20220204,031310,64280001180,59812,233070345,16439898
20220207,031310,64690998630,66400,259814470,16439898
20220208,031310,64115602200,93729,365995450,16439898
20220209,031310,65101996080,49426,194744435,16439898
20220210,031310,64937597100,64517,255356345,16439898
20220211,031310,63293607300,52589,203829790,16439898
20220214,031310,60909822090,87081,323558880,16439898
20220215,031310,59923428210,87227,320069845,16439898
20220216,031310,61731816990,45099,168652990,16439898
20220217,031310,62471612400,95896,364255445,16439898
20220218,031310,63129208320,34265,129844715,16439898
20220221,031310,62471612400,35185,133318980,16439898
20220222,031310,61074221070,95928,355410850,16439898
20220223,031310,61731816990,59105,220259190,16439898
20220224,031310,60992021580,75149,277658125,16439898
20220225,031310,62142814440,72175,270578700,16439898
20220228,031310,62142814440,35718,134857785,16439898
20220302,031310,63211407810,65699,250432265,16439898
20220303,031310,64033402710,93127,362232605,16439898
20220304,031310,64033402710,48960,189182035,16439898
20220307,031310,61814016480,47864,181716725,16439898
20220308,031310,60909822090,53737,199009675,16439898
20220310,031310,62142814440,47160,177403170,16439898
20220311,031310,62307213420,39102,148441435,16439898
20220314,031310,62636011380,82148,315539095,16439898
20220315,031310,63047008830,56932,217404660,16439898
20220316,031310,63869003730,38621,149281885,16439898
20220317,031310,64444400160,43936,171525490,16439898
20220318,031310,64444400160,55057,215556410,16439898
20220321,031310,64115602200,44203,172664760,16439898
20220322,031310,64444400160,63031,247022980,16439898
20220323,031310,65266395060,58911,232680155,16439898
20220324,031310,65266395060,42048,166413555,16439898
20220325,031310,65101996080,62016,247012090,16439898
20220328,031310,65266395060,47920,190050165,16439898
20220329,031310,65348594550,57266,228556240,16439898
20220330,031310,65595193020,52385,210121250,16439898
20220331,031310,66170589450,73774,295390900,16439898
20220401,031310,66088389960,110673,445030165,16439898
20220404,031310,66334988430,98360,394994830,16439898
20220405,031310,66417187920,84220,338703875,16439898
20220406,031310,65923990980,120648,487693925,16439898
20220407,031310,64362200670,117661,461597035,16439898
20220408,031310,64115602200,57097,222704740,16439898
20220411,031310,63951203220,33687,131621010,16439898
20220412,031310,63293607300,40192,154207695,16439898
20220413,031310,64773198120,43305,169263550,16439898
20220414,031310,64855397610,64717,257193365,16439898
20220415,031310,65430794040,43932,174331485,16439898
20220418,031310,66663786390,105171,425131880,16439898
20220419,031310,66910384860,53456,217418300,16439898
20220420,031310,66663786390,107813,441047410,16439898
20220421,031310,67650180270,80914,332221535,16439898
20220422,031310,67403581800,55017,225946715,16439898
20220425,031310,65266395060,65328,262125180,16439898
20220426,031310,65677392510,43301,173535445,16439898
20220427,031310,64937597100,31361,123539675,16439898
20220428,031310,65101996080,54636,215928705,16439898
20220429,031310,65841791490,96884,388114680,16439898
20220502,031310,65101996080,66799,262833315,16439898
20220503,031310,65101996080,38829,153513985,16439898
20220504,031310,66417187920,161881,652552315,16439898
20220506,031310,64526599650,95435,375275925,16439898
20220509,031310,62471612400,1844684,7574177225,16439898
20220510,031310,62471612400,175886,659292910,16439898
20220511,031310,61896215970,79096,299232790,16439898
20220512,031310,60498824640,109275,405841655,16439898
20220513,031310,61567418010,47411,176989580,16439898
20220516,031310,61567418010,48581,183275890,16439898
20220517,031310,62471612400,65762,249107475,16439898
20220518,031310,62553811890,116093,444902560,16439898
20220519,031310,60992021580,62600,231929330,16439898
20220520,031310,61649617500,23100,86295825,16439898
20220523,031310,61320819540,43576,162613010,16439898
