date,code,inst,corp,indiv,foreign
20230522,001740,1075844860,-31779865,-342188955,-701876040
20230523,001740,873563560,-185538430,-1943205055,1255179925
20230524,001740,796878570,-94435435,-797612125,95168990
20230525,001740,83306485,-3066880,-188918420,108678815
20230526,001740,496957105,45641365,-605068635,62470165
20230530,001740,555615475,-32477500,-814831685,291693710
20230531,001740,492458440,-14659230,-1310433125,832633915
20230601,001740,-76153720,42795805,1086443840,-1053085925
20230602,001740,-484812800,0,1006526265,-521713465
20230605,001740,664884950,0,-1003319855,338434905
20230607,001740,592290670,-33199655,-1573419030,1014328015
20230608,001740,743356640,-247739230,-1092584440,596967030
20230609,001740,521876535,419110,185716000,-708011645
20230612,001740,561318705,-117875865,-5045169570,4601726730
20230613,001740,1563726620,-2886270,-464325970,-1096514380
20230614,001740,960590320,-21348170,1204642870,-2143885020
20230615,001740,1170543120,-848400,-183716340,-985978380
20230616,001740,678407190,66389590,524144440,-1268941220
20230619,001740,325880270,58553480,21812550,-406246300
20230620,001740,652564500,1198180,158802810,-812565490
20230621,001740,-3703040,0,654916900,-651213860
20230622,001740,527739240,-7200070,660557020,-1181096190
20230623,001740,612461525,-23235000,-284960470,-304266055
20230626,001740,775500810,0,-692509960,-82990850
20230627,001740,1074934190,-60976000,-803634990,-210323200
20230628,001740,829656970,0,-5439480,-824217490
20230629,001740,1303445005,-11372800,-835967600,-456104605
20230630,001740,1562633720,30558490,-740561500,-852630710
20230703,001740,1975885290,17192960,-1734698160,-258380090
20230704,001740,774384530,1016000,596000430,-1371400960
20230705,001740,1291589720,-74066020,-1904080690,686556990
20230706,001740,1164411220,-299335590,-977390000,112314370
20230707,001740,270697360,112540000,585343140,-968580500
20230710,001740,1389406360,-112968430,-1996235170,719797240
20230711,001740,1588293180,-20621800,-2192333930,624662550
20230712,001740,2310212380,-5731710,-3683386080,1378905410
20230713,001740,2764672730,-103677080,-2686992070,25996420
20230714,001740,2175807870,-2812000,-364224920,-1808770950
20230717,001740,1351174340,-16192570,-1697334220,362352450
20230718,001740,1749111110,-74975920,-2563296210,889161020
20230719,001740,3228710440,27444990,-2794776800,-461378630
20230720,001740,1036074420,-78545370,33634560,-991163610
20230721,001740,1705495920,-6005570,-2439622120,740131770
20230724,001740,679218890,121837140,-908757150,107701120
20230725,001740,238831030,-11490130,-1610656490,1383315590
20230726,001740,1199748930,123578720,-3242817430,1919489780
20230727,001740,1319623700,-117265870,-446622270,-755735560
20230728,001740,683494190,130000,-268067430,-415556760
20230731,001740,1072599770,1000,-570977610,-501623160
20230801,001740,819039480,43392540,458269230,-1320701250
20230802,001740,620638630,-4376540,-1610698500,994436410
20230803,001740,616354780,36432490,-91179940,-561607330
20230804,001740,795075910,-50208560,-821735300,76867950
20230807,001740,652456920,43323210,43456840,-739236970
20230808,001740,922076020,5180080,-2808799110,1881543010
20230809,001740,723697420,-137762460,-3775106770,3189171810
20230810,001740,390595860,2455490,468603130,-861654480
20230811,001740,-801152690,-65325300,-2597259120,3463737110
20230814,001740,370502240,-30820650,-435396990,95715400
20230816,001740,231601260,-12978120,-2000905090,1782281950
20230817,001740,247330960,225856290,-1984471610,1511284360
20230818,001740,472640650,31394080,-614784470,110749740
20230821,001740,-1162747140,-35143590,-2940384250,4138274980
20230822,001740,-116234410,14026370,75935170,26272870
20230823,001740,476255530,-72309870,-3130629700,2726684040
20230824,001740,1675454850,442349450,-3429255110,1311450810
20230825,001740,208683240,108499840,-236923340,-80259740
20230828,001740,-714088610,-110318960,-1105936650,1930344220
20230829,001740,58351120,-595130,406545980,-464301970
20230830,001740,-499852080,281172030,-2401986410,2620666460
20230831,001740,665079780,-271193330,-671263070,277376620
20230901,001740,-748022880,71400620,-253388600,930010860
20230904,001740,-141582080,-42487680,-2657443210,2841512970
20230905,001740,-4833400,-1381200,-1291331880,1297546480
20230906,001740,-738337400,-499255820,-1126119770,2363712990
20230907,001740,-4921140,-5850450,-4085259910,4096031500
20230908,001740,-710191700,116166300,-2952116150,3546141550
20230911,001740,-703822310,32050000,-876694110,1548466420
20230912,001740,118291250,64569460,-883414420,700553710
20230913,001740,125670540,-41812400,-714550750,630692610
20230914,001740,769924760,650000,77301540,-847876300
20230915,001740,525860100,3250000,-423550930,-105559170
20230918,001740,-116343430,63517540,-18142060,70967950
20230919,001740,191680900,772310,-777150310,584697100
20230920,001740,-6016420,15003370,-645383860,636396910
20230921,001740,-65657100,-4915890,-240268530,310841520
20230922,001740,194263840,0,-233367530,39103690
20230925,001740,140817200,-69170,-314347870,173599840
20230926,001740,30518060,-5676410,-821308200,796466550
20230927,001740,-226150360,0,-316603000,542753360
20231004,001740,-868837690,82337100,-1329567200,2116067790
20231005,001740,-428249350,-4331360,-163578710,596159420
20231006,001740,217011520,55561050,239913280,-512485850
20231010,001740,649329230,56191410,-487818760,-217701880
20231011,001740,566528040,-6361320,-45206220,-514960500
20231012,001740,159966470,0,-623048810,463082340
20231013,001740,14662790,-3211960,232393310,-243844140
20231016,001740,263827620,-4026030,-135393010,-124408580
20231017,001740,177860720,0,-251083110,73222390
20231018,001740,77836770,156640,-393146130,315152720
20231019,001740,127155570,57077180,159283900,-343516650
20231020,001740,-340915600,211020,-540453460,881158040
20231023,001740,295754000,121380,-319526770,23651390
20231024,001740,319648010,-88310000,-523519620,292181610
20231025,001740,166009170,0,-156126130,-9883040
20231026,001740,139167260,4071330,-82574130,-60664460
20231027,001740,93983560,7569540,-857035210,755482110
20231030,001740,7238910,7610580,-436650720,421801230
20231031,001740,-137852350,-5590,144895830,-7037890
20231101,001740,321703280,-75487090,-95201600,-151014590
20231102,001740,-203425130,0,-537874750,741299880
20231103,001740,26116960,170700,-208635780,182348120
20231106,001740,478257560,124079340,-1135190570,532853670
20231107,001740,-549130160,-64463560,584734910,28858810
20231108,001740,111337660,145000,-99698940,-11783720
20231109,001740,36591630,0,-63698800,27107170
20231110,001740,-245600370,-108580,399966070,-154257120
20231113,001740,124413670,7816500,52314790,-184544960
20231114,001740,366353500,19785880,-49556750,-336582630
20231115,001740,504505630,86038240,-165812350,-424731520
20231116,001740,-4244450,-11420,88777360,-84521490
20231117,001740,-56923890,-24540,142241540,-85293110
20231120,001740,49107360,-3763270,-265095290,219751200
20231121,001740,44425650,-28805750,-230058650,214438750
20231122,001740,-36506730,-432080,31745790,5193020
20231123,001740,-262690940,0,72830980,189859960
20231124,001740,25888890,-138050,-21061120,-4689720
20231127,001740,166020540,-590840,-19746460,-145683240
20231128,001740,449002670,24819940,-989892300,516069690
20231129,001740,-518545720,-996270,1024863970,-505321980
20231130,001740,-109453070,5474270,-84747340,188726140
20231201,001740,-213916990,-154823880,187310800,181430070
20231204,001740,54835260,8093020,-164290160,101361880
20231205,001740,-379921420,-24092020,117501300,286512140
20231206,001740,30410020,8313630,-145218530,106494880
20231207,001740,-392486850,2765000,341680160,48041690
20231208,001740,355428940,24370660,-193832220,-185967380
20231211,001740,84441180,27472720,253324330,-365238230
20231212,001740,173124950,73911960,-1099829480,852792570
20231213,001740,-386781530,68795860,-47820970,365806640
20231214,001740,-2173940800,4147780,-686874500,2856667520
20231215,001740,-642943560,8039680,-157505920,792409800
20231218,001740,-633027030,-187988270,314643830,506371470
20231219,001740,-377678110,18225800,-233910040,593362350
20231220,001740,-82916050,-11570000,-423426960,517913010
20231221,001740,-214731180,-34734780,278834220,-29368260
20231222,001740,-18601140,311550,-579713160,598002750
20231226,001740,-171819890,4171380,201817980,-34169470
20231227,001740,-468626950,1348730,1423647710,-956369490
20231228,001740,-308299370,40334170,-669591990,937557190
20230103,001745,0,0,250,-250
20230104,001745,0,537500,-855300,317800
20230105,001745,0,0,0,0
20230106,001745,0,0,-39900,39900
20230109,001745,0,0,40050,-40050
20230110,001745,0,0,0,0
20230111,001745,0,-1020000,-2451000,3471000
20230112,001745,0,0,-91750,91750
20230113,001745,0,0,5379800,-5379800
20230116,001745,0,-3470000,3113500,356500
20230117,001745,0,0,-3763000,3763000
20230118,001745,0,0,-166500,166500
20230119,001745,0,0,-653600,653600
20230120,001745,0,0,-1558000,1558000
20230125,001745,0,0,-3016500,3016500
20230126,001745,0,0,-543400,543400
20230127,001745,0,0,-202400,202400
20230130,001745,0,1000,-1316400,1315400
20230131,001745,0,0,3980900,-3980900
20230201,001745,0,0,0,0
20230202,001745,0,102600,-102600,0
20230203,001745,0,0,0,0
20230206,001745,0,0,0,0
20230207,001745,0,0,695800,-695800
20230208,001745,0,49800,-49800,0
20230209,001745,0,0,0,0
20230210,001745,0,0,2120000,-2120000
20230213,001745,0,0,0,0
20230214,001745,0,-52100,2140100,-2088000
20230215,001745,0,0,0,0
20230216,001745,0,0,757500,-757500
20230217,001745,0,2550000,-2550000,0
20230220,001745,12727000,0,-12727000,0
20230221,001745,0,0,0,0
20230222,001745,0,0,0,0
20230223,001745,0,0,0,0
20230224,001745,0,0,0,0
20230227,001745,-12334850,194400,12140450,0
20230228,001745,0,0,-49450,49450
20230302,001745,0,0,0,0
20230303,001745,0,0,0,0
20230306,001745,0,0,0,0
20230307,001745,0,0,-2445000,2445000
20230308,001745,0,0,1847000,-1847000
20230309,001745,0,0,0,0
20230310,001745,0,0,0,0
20230313,001745,0,0,51100,-51100
20230314,001745,0,-4980200,935500,4044700
20230315,001745,0,0,2600100,-2600100
20230316,001745,0,0,510000,-510000
20230317,001745,0,0,-7187500,7187500
20230320,001745,0,0,0,0
20230321,001745,0,0,-99200,99200
20230322,001745,0,0,0,0
20230323,001745,0,0,-2482400,2482400
20230324,001745,0,0,100400,-100400
20230327,001745,0,0,0,0
20230328,001745,0,0,0,0
20230329,001745,0,0,0,0
20230330,001745,0,0,-99900,99900
20230331,001745,0,0,7600,-7600
20230403,001745,0,0,-103000,103000
20230404,001745,0,0,-52200,52200
20230405,001745,0,0,-585000,585000
20230406,001745,0,0,4548400,-4548400
20230407,001745,0,0,-2275000,2275000
20230410,001745,0,0,395800,-395800
20230411,001745,0,0,529300,-529300
20230412,001745,0,0,114000,-114000
20230413,001745,0,0,112000,-112000
20230414,001745,0,0,-166900,166900
20230417,001745,0,0,166800,-166800
20230418,001745,0,0,-107600,107600
20230419,001745,0,0,-273300,273300
20230420,001745,0,0,110000,-110000
20230421,001745,0,0,159100,-159100
20230424,001745,0,0,53800,-53800
20230425,001745,0,0,161000,-161000
20230426,001745,0,0,263800,-263800
20230427,001745,0,0,0,0
20230428,001745,0,0,0,0
20230502,001745,0,0,0,0
20230503,001745,0,0,0,0
20230504,001745,0,0,0,0
20230508,001745,0,0,0,0
20230509,001745,0,0,0,0
20230510,001745,0,0,53300,-53300
20230511,001745,0,0,0,0
20230512,001745,0,0,-51700,51700
20230515,001745,0,0,102400,-102400
20230516,001745,0,0,-50800,50800
20230517,001745,0,0,0,0
20230518,001745,0,0,0,0
20230519,001745,0,0,-48000,48000
20230522,001745,0,0,-101900,101900
20230523,001745,0,0,4838200,-4838200
20230524,001745,0,0,-50100,50100
20230525,001745,0,0,0,0
20230526,001745,0,0,0,0
20230530,001745,0,0,0,0
20230531,001745,0,0,0,0
20230601,001745,0,0,0,0
20230602,001745,0,0,0,0
20230605,001745,0,0,4500000,-4500000
20230607,001745,0,-3306050,3306050,0
20230608,001745,0,0,0,0
20230609,001745,0,0,-8393450,8393450
20230612,001745,0,0,-1676950,1676950
20230613,001745,0,0,0,0
20230614,001745,0,0,601500,-601500
20230615,001745,0,0,0,0
20230616,001745,0,0,-1029500,1029500
20230619,001745,0,0,-6153450,6153450
20230620,001745,0,0,-3575850,3575850
20230621,001745,0,2178000,-278350,-1899650
20230622,001745,0,1531500,-1729600,198100
20230623,001745,0,0,3935050,-3935050
20230626,001745,0,0,-1570000,1570000
20230627,001745,0,0,-8372050,8372050
20230628,001745,0,0,-1061200,1061200
20230629,001745,0,0,3963500,-3963500
20230630,001745,0,0,-595000,595000
20230706,001745,0,0,-2380060,2380060
20230707,001745,0,0,9860900,-9860900
20230710,001745,0,-866200,-4421970,5288170
20230711,001745,0,0,1955660,-1955660
20230712,001745,0,20213200,-22045910,1832710
20230713,001745,0,-8475000,10186400,-1711400
20230714,001745,0,750000,-687550,-62450
20230102,001770,9921700,1340450,-21370050,10107900
20230103,001770,-340500,-1108500,-41177600,42626600
20230104,001770,63800,-12778350,-1120300,13834850
20230105,001770,648900,-18166800,22024800,-4506900
20230106,001770,-3103750,-3034800,27451400,-21312850
20230109,001770,-14076000,-373950,5957400,8492550
20230110,001770,-70400,-340500,-16734850,17145750
20230111,001770,36500,0,-41836250,41799750
20230112,001770,-36550,0,-43593250,43629800
20230113,001770,-147250,734900,53417400,-54005050
20230116,001770,-72700,0,34773250,-34700550
20230117,001770,-35800,0,7690050,-7654250
20230118,001770,-213600,0,-21036350,21249950
20230119,001770,-72200,0,-23979050,24051250
20230120,001770,-28678800,0,21099950,7578850
20230125,001770,37350,0,24829300,-24866650
20230126,001770,-150533250,482200,92237300,57813750
20230127,001770,450,0,-8167350,8166900
20230130,001770,-183250,-3787350,-36915500,40886100
20230131,001770,0,0,-40781100,40781100
20230201,001770,-11554550,0,-16094850,27649400
20230202,001770,0,-4136000,41477500,-37341500
20230203,001770,-5889300,0,30004100,-24114800
20230206,001770,-7469200,-37251150,-12282500,57002850
20230207,001770,154000,38650,-7483350,7290700
20230208,001770,38300,0,17477550,-17515850
20230209,001770,37850,0,20795400,-20833250
20230210,001770,0,37500,-50961900,50924400
20230213,001770,0,0,-43864950,43864950
20230214,001770,0,0,1888650,-1888650
20230215,001770,400,956800,-5833150,4875950
20230216,001770,-50,0,-6129500,6129550
20230217,001770,-250,0,-29374800,29375050
20230220,001770,-113300,0,-51755550,51868850
20230221,001770,-37300,0,31035300,-30998000
20230222,001770,36550,0,-5026550,4990000
20230223,001770,-36650,0,-36131050,36167700
20230224,001770,0,36500,-61556500,61520000
20230227,001770,5098550,-35450,19944450,-25007550
20230228,001770,35500,0,-53822900,53787400
20230302,001770,0,-14062000,-80927150,94989150
20230303,001770,0,1993600,-61081400,59087800
20230306,001770,-5261100,76129100,-114783750,43915750
20230307,001770,294950,0,-78677400,78382450
20230308,001770,5198350,73200,20661350,-25932900
20230309,001770,1549000,72750,-16929200,15307450
20230310,001770,4983550,70200,-9171750,4118000
20230313,001770,-4742200,-1695000,25493400,-19056200
20230314,001770,-158150,-64100,48263900,-48041650
20230315,001770,-65500,716400,-43851650,43200750
20230316,001770,1400,0,5888000,-5889400
20230317,001770,1491800,0,-10929250,9437450
20230320,001770,0,0,-7207500,7207500
20230321,001770,0,16511150,22014450,-38525600
20230322,001770,3950,0,18417750,-18421700
20230323,001770,-562250,0,9544650,-8982400
20230324,001770,0,0,8985550,-8985550
20230327,001770,0,0,1103950,-1103950
20230328,001770,-350,0,-31063050,31063400
20230329,001770,0,0,-10120150,10120150
20230330,001770,0,-25821550,23025750,2795800
20230331,001770,0,-10262600,48370000,-38107400
20230403,001770,1741850,64800,-3169250,1362600
20230404,001770,19666950,0,-49688000,30021050
20230405,001770,100,0,25080650,-25080750
20230406,001770,-6362450,-24722250,45281300,-14196600
20230407,001770,33500,0,160065900,-160099400
20230410,001770,-158600,-127200,9490250,-9204450
20230411,001770,-63400,0,-43792350,43855750
20230412,001770,5132950,0,-48668450,43535500
20230413,001770,-2208900,0,33463000,-31254100
20230414,001770,746400,0,-44235800,43489400
20230417,001770,-1582650,0,-21257850,22840500
20230418,001770,-507200,-17480650,57331100,-39343250
20230419,001770,-67200,-1338400,-39753550,41159150
20230420,001770,-261050,0,138254950,-137993900
20230421,001770,69115700,-2779650,12681550,-79017600
20230424,001770,-1869400,-665500,80307000,-77772100
20230425,001770,119200,13745000,29761950,-43626150
20230426,001770,29100,14423950,-39669650,25216600
20230427,001770,0,0,-3911200,3911200
20230428,001770,231850,-2537250,50694450,-48389050
20230502,001770,-17773550,-28900,-41281650,59084100
20230503,001770,29450,-947450,5047800,-4129800
20230504,001770,59700,0,-53048050,52988350
20230508,001770,-29400,0,-40241700,40271100
20230509,001770,29750,0,27003450,-27033200
20230510,001770,267850,0,16400850,-16668700
20230511,001770,90000,30100,-23757050,23636950
20230512,001770,711750,0,-13990000,13278250
20230515,001770,0,0,18995250,-18995250
20230516,001770,-23318600,0,15595750,7722850
20230517,001770,0,0,-42119600,42119600
20230518,001770,-15030400,6542250,-72176250,80664400
20230519,001770,0,43140100,-43466850,326750
20230522,001770,59800,0,-1477450,1417650
20230523,001770,-119550,0,-11122400,11241950
20230524,001770,29700,-14309000,56627150,-42347850
20230525,001770,57600,-14256400,80109550,-65910750
20230526,001770,1033150,0,43421550,-44454700
20230530,001770,1227000,2219100,-3094950,-351150
20230531,001770,-85200,0,10145350,-10060150
20230601,001770,50,-15239800,-1366050,16605800
20230602,001770,0,0,-23990400,23990400
20230605,001770,-28050,0,-959250,987300
20230607,001770,-85850,-1895900,-25941250,27923000
20230608,001770,1372900,480250,16651100,-18504250
20230609,001770,0,0,28501600,-28501600
20230612,001770,-27850,0,22050250,-22022400
20230613,001770,0,0,-2324900,2324900
20230614,001770,500550,-27850,40304000,-40776700
20230615,001770,0,0,-23070650,23070650
20230616,001770,-28300,0,2050600,-2022300
20230619,001770,0,0,13662450,-13662450
20230620,001770,0,0,-15125650,15125650
20230621,001770,-168600,0,21256400,-21087800
20230622,001770,-27650,0,8417900,-8390250
20230623,001770,0,0,-2537100,2537100
20230626,001770,0,0,119500,-119500
20230627,001770,0,0,-2013300,2013300
20230628,001770,-26800,0,-4804600,4831400
20230629,001770,39087800,0,-32073150,-7014650
20230630,001770,26500,76800,-4782300,4679000
20230703,001770,0,6286050,-5402500,-883550
20230704,001770,-27000,0,729000,-702000
20230705,001770,26750,0,17785800,-17812550
20230706,001770,1100,-2204100,26865200,-24662200
20230707,001770,250,0,-10077050,10076800
20230710,001770,1525900,0,-39072400,37546500
20230711,001770,1868500,8886400,-16841250,6086350
20230712,001770,-25600,0,10825050,-10799450
20230713,001770,-287400,0,4976200,-4688800
20230714,001770,-26000,0,26714800,-26688800
20230717,001770,-104950,2625000,7872550,-10392600
20230718,001770,-52150,6084000,-15545450,9513600
20230719,001770,0,-51000,-5558200,5609200
20230720,001770,25400,0,-14573400,14548000
20230721,001770,77550,0,5400300,-5477850
20230724,001770,-2220800,0,20836300,-18615500
20230725,001770,25050,23179650,-9672950,-13531750
20230726,001770,-4030150,0,61128100,-57097950
20230727,001770,0,0,-34504100,34504100
20230728,001770,0,-294200,-10565550,10859750
20230731,001770,0,0,-11641600,11641600
20230801,001770,25900,0,-2365150,2339250
20230802,001770,-25800,0,5272350,-5246550
20230803,001770,50700,4989600,7991250,-13031550
20230804,001770,0,0,-8787500,8787500
20230807,001770,-25000,-658300,15153200,-14469900
20230808,001770,0,0,5329450,-5329450
20230809,001770,25150,0,3595350,-3620500
20230810,001770,-13422200,0,20449050,-7026850
20230811,001770,-401900,0,-370500,772400
20230814,001770,-2756000,0,9494100,-6738100
20230816,001770,-1023150,474100,53404300,-52855250
20230817,001770,-479500,624000,47600,-192100
20230818,001770,65250,0,-8061000,7995750
20230821,001770,0,0,-4630850,4630850
20230822,001770,21150,0,2217600,-2238750
20230823,001770,0,0,-9468950,9468950
20230824,001770,-150,-2992800,-11800,3004750
20230825,001770,-558100,0,7813200,-7255100
20230828,001770,-3971500,-39101000,31680250,11392250
20230829,001770,0,-23600,-3914500,3938100
20230830,001770,250,0,-1350050,1349800
20230831,001770,0,0,7608950,-7608950
20230901,001770,-23100,4459000,5852050,-10287950
20230904,001770,45100,0,1084850,-1129950
20230905,001770,-67650,0,-4512100,4579750
20230906,001770,0,23100,-3188650,3165550
20230907,001770,-23050,-22950,12642550,-12596550
20230908,001770,0,0,1811250,-1811250
20230911,001770,0,0,2538800,-2538800
20230912,001770,23250,0,5858900,-5882150
20230913,001770,0,0,12685950,-12685950
20230914,001770,114900,0,2148700,-2263600
20230915,001770,-46900,0,-931000,977900
20230918,001770,0,-628400,11237250,-10608850
20230919,001770,0,0,7976300,-7976300
20230920,001770,-67750,0,4744450,-4676700
20230921,001770,178650,0,13669600,-13848250
20230922,001770,-21800,0,6181550,-6159750
20230925,001770,43750,0,23784000,-23827750
20230926,001770,107500,-64350,2985150,-3028300
20230927,001770,132700,0,8084150,-8216850
20231004,001770,67700,430350,16403000,-16901050
20231005,001770,1598000,0,216200,-1814200
20231006,001770,-1350,0,3223400,-3222050
20231010,001770,22700,0,2370450,-2393150
20231011,001770,0,0,3735050,-3735050
20231012,001770,0,0,-3595750,3595750
20231013,001770,0,130500,-663850,533350
20231016,001770,800,0,-1736800,1736000
20231017,001770,0,0,-6133500,6133500
20231018,001770,21650,0,3433500,-3455150
20231019,001770,21400,0,3361050,-3382450
20231020,001770,21250,0,21118650,-21139900
20231023,001770,0,-1957450,19384300,-17426850
20231024,001770,21300,0,3806350,-3827650
20231025,001770,64600,19557100,-23217850,3596150
20231026,001770,148900,2977500,2721250,-5847650
20231027,001770,20850,19510500,-16295600,-3235750
20231030,001770,41450,41500,1837200,-1920150
20231031,001770,0,0,6390550,-6390550
20231101,001770,42050,0,489800,-531850
20231102,001770,-50,0,-1487800,1487850
20231103,001770,0,0,-2439400,2439400
20231106,001770,64350,148750,8342850,-8555950
20231107,001770,-21700,0,1942600,-1920900
20231108,001770,-107050,0,-946650,1053700
20231109,001770,-128700,0,2531700,-2403000
20231110,001770,42700,0,2548700,-2591400
20231113,001770,-85350,0,-725050,810400
20231114,001770,-86300,0,-800750,887050
20231115,001770,43450,0,283400,-326850
20231116,001770,-86750,0,698300,-611550
20231117,001770,-106400,43000,7709550,-7646150
20231120,001770,21300,-2825450,2252550,551600
20231121,001770,-21450,0,387350,-365900
20231122,001770,-4486750,0,4340700,146050
20231123,001770,21100,-6163400,7521350,-1379050
20231124,001770,0,-10701100,10828500,-127400
20231127,001770,350,-2490500,3209400,-719250
20231128,001770,-400,-21281600,20662050,619950
20231129,001770,150,0,2086850,-2087000
20231130,001770,100,-641900,-4029400,4671200
20231201,001770,-100,-145600,-226000,371700
20231204,001770,0,0,269250,-269250
20231205,001770,0,0,4391700,-4391700
20231206,001770,-20450,-1073250,643750,449950
20231207,001770,200,0,3134050,-3134250
20231208,001770,205650,20450,-1302550,1076450
20231211,001770,62400,0,580300,-642700
20231212,001770,21050,0,-21050,0
20231213,001770,145200,0,1511100,-1656300
20231214,001770,82800,2484000,-1595050,-971750
20231215,001770,82600,0,868250,-950850
20231218,001770,3466250,0,-3466500,250
20231219,001770,663550,0,693550,-1357100
20231220,001770,355450,0,-522500,167050
20231221,001770,169200,2499000,1963050,-4631250
20231222,001770,42350,0,632850,-675200
20231226,001770,63350,0,3550900,-3614250
20231227,001770,188750,0,525500,-714250
20231228,001770,21150,0,-987450,966300
20230102,001780,7749620,24401920,-384696020,352544480
20230103,001780,2430630,0,-200751835,198321205
20230104,001780,-5833680,-87380,-219491215,225412275
20230105,001780,-9817660,51750,-171247560,181013470
20230106,001780,-16318485,131500,95208820,-79021835
20230109,001780,-225050,-40564890,-213609410,254399350
20230110,001780,-238650,-27016335,-166561295,193816280
20230111,001780,676240,14371015,-75459225,60411970
20230112,001780,306900,2359830,-289173795,286507065
20230113,001780,-671290,-12274100,-88436340,101381730
20230116,001780,-1779845,16193635,-92223635,77809845
20230117,001780,-288600,-5581320,104631800,-98761880
20230118,001780,-778020,-52413050,77726635,-24535565
20230119,001780,-109645,0,77848905,-77739260
20230120,001780,933960,41971000,-190117080,147212120
20230125,001780,-90420,-42213700,-4268775,46572895
20230126,001780,-77980,0,-172440140,172518120
20230127,001780,-81765,0,-1564490,1646255
20230130,001780,-422030,0,-113647920,114069950
20230131,001780,-67320,0,-171706135,171773455
20230201,001780,135240,-8400,1001845460,-1001972300
20230202,001780,60040,14327865,-420430165,406042260
20230203,001780,-3632160,-2855,395884875,-392249860
20230206,001780,21961480,-30000,-147140775,125209295
20230207,001780,14990235,-2540215,1644186035,-1656636055
20230208,001780,-14577270,-14002040,-171025250,199604560
20230209,001780,-17532360,0,-97157620,114689980
20230210,001780,-14275,396760,-114327205,113944720
20230213,001780,-22880,0,-31532010,31554890
20230214,001780,-188820,-8625000,-62339260,71153080
20230215,001780,-109590,-12454200,196172010,-183608220
20230216,001780,-99225,-3878080,-65846645,69823950
20230217,001780,-62545,-1327710,-89855935,91246190
20230220,001780,-1699125,25380,-310811680,312485425
20230221,001780,-176890,0,174863425,-174686535
20230222,001780,490220,0,15932155,-16422375
20230223,001780,995160,0,52701340,-53696500
20230224,001780,255715,-2880,244003580,-244256415
20230227,001780,628115,-6617825,220209905,-214220195
20230228,001780,134890,0,-140558900,140424010
20230302,001780,-565360,58734145,-461825025,403656240
20230303,001780,10467390,43874995,15458640,-69801025
20230306,001780,270662630,-44999075,335175690,-560839245
20230307,001780,222252940,-9291650,-488243600,275282310
20230308,001780,6220,746400,-122165265,121412645
20230309,001780,-59498350,-7115845,-80211935,146826130
20230310,001780,-21217705,-24881300,559652220,-513553215
20230313,001780,-44845815,2087640,96328390,-53570215
20230314,001780,-5786645,-27265000,158431155,-125379510
20230315,001780,-76599820,16240030,-1326871160,1387230950
20230316,001780,32160,-18676035,436955060,-418311185
20230317,001780,-1313965,48908895,122558130,-170153060
20230320,001780,13906680,-45688480,-956103450,987885250
20230321,001780,1299250,-4725690,38375320,-34948880
20230322,001780,872948050,-79162765,46663865,-840449150
20230323,001780,-268889670,-56861315,148399445,177351540
20230324,001780,-3443380,28795950,-271222595,245870025
20230327,001780,1880235,0,-84645800,82765565
20230328,001780,-88695,33905105,-268818445,235002035
20230329,001780,46163345,27342680,412473720,-485979745
20230330,001780,-28139100,-50187445,27681005,50645540
20230331,001780,-26187930,32670830,-407381340,400898440
20230403,001780,1069075,-11939685,487427760,-476557150
20230404,001780,-21067280,62287745,-519587715,478367250
20230405,001780,-1070100,1545480,10107150,-10582530
20230406,001780,682060,-786075,-150905125,151009140
20230407,001780,-14974535,0,278109880,-263135345
20230410,001780,-1719715,194540,310977125,-309451950
20230411,001780,-345230105,314165,299041160,45874780
20230412,001780,1358969470,-13414575,-2700020220,1354465325
20230413,001780,-1200296340,-124603030,916870205,408029165
20230414,001780,-3096210,-29810950,1107564190,-1074657030
20230417,001780,718440,-35113115,-32326270,66720945
20230418,001780,3063550,22448650,490581920,-516094120
20230419,001780,-11453400,-5051775,-759499760,776004935
20230420,001780,-12809365,2149700,920388650,-909728985
20230421,001780,264623580,44808110,127440555,-436872245
20230424,001780,-49245725,-112454910,990879115,-829178480
20230425,001780,-22232435,-2357570,416031335,-391441330
20230426,001780,-196770540,9605000,-171363665,358529205
20230427,001780,10991310,0,-447623145,436631835
20230428,001780,-8914565,6411225,86708935,-84205595
20230502,001780,-4942125,1028360,-1292454695,1296368460
20230503,001780,280767480,62068350,-5327003130,4984167300
20230504,001780,-51974600,-41157990,-308932300,402064890
20230508,001780,-3613070,9597950,-287551285,281566405
20230509,001780,132750,-70085285,95245485,-25292950
20230510,001780,591790,23294710,1343793385,-1367679885
20230511,001780,-4422305,15580280,-43137740,31979765
20230512,001780,1267260,19194700,854604580,-875066540
20230515,001780,261616420,17295280,821341595,-1100253295
20230516,001780,7378130,-54173155,186302690,-139507665
20230517,001780,-32318075,35710100,-996075825,992683800
20230518,001780,-56285,12040580,-633044550,621060255
20230519,001780,-563677105,49290620,3773984085,-3259597600
20230522,001780,-51689615,74224435,-1017216925,994682105
20230523,001780,-1434600,-45989755,-387230290,434654645
20230524,001780,-38590,-47360235,237616005,-190217180
20230525,001780,407575,20638580,1030724865,-1051771020
20230526,001780,-2633420,28388130,552594330,-578349040
20230530,001780,8581675,12096095,267839150,-288516920
20230531,001780,-15042540,-20748655,350945350,-315154155
20230601,001780,-2343760,9991735,-250883785,243235810
20230602,001780,-474210,-3302990,336220090,-332442890
