date,us_sp500,us_nasdaq,us_dow,us_sox,us_vix_chg,us_vix_level,fx_krw,kr_vol20,kr_breadth5,kr_ret5,flow_foreign,flow_inst,flow_indiv,result_c2c,result_o2c,result_breadth,us_tnx_level,us_tnx_chg
20230803,-1.384,-2.1735,-0.9771,-3.7999,15.5061,16.09,0.8702,1.6501,63.7,6.3689,-14.277,-34.8606,50.8624,-0.1807,0.1507,35.2,0.408,0.6665
20230804,-0.2548,-0.0983,-0.1888,-0.0948,-1.0566,15.92,0.4903,1.5847,54.86,3.772,-12.8632,-38.4057,48.7311,0.5408,0.5437,54.34,0.419,2.7219
20230807,-0.53,-0.3616,-0.4267,-0.2395,7.4121,17.1,0.0795,1.5824,50.29,2.1376,-24.7453,-25.0894,50.1652,-0.0774,-0.066,40.33,0.406,-3.0795
20230808,0.9024,0.6123,1.1621,1.087,-7.7778,15.77,0.513,1.5825,43.3,0.2211,7.8801,-49.8312,42.2888,-1.2697,-1.4284,24.23,0.408,0.4434
20230809,-0.4218,-0.7866,-0.4472,-1.6043,1.395,15.99,0.3607,1.5654,35.1,-2.2887,-9.0499,-41.8738,49.0763,1.5857,1.6818,71.75,0.403,-1.2751
20230810,-0.7039,-1.169,-0.5412,-1.8737,-0.1876,15.96,0.6821,1.6064,45.17,0.5987,49.5244,-17.9211,-32.5546,0.658,0.5031,50.8,0.401,-0.3477
20230811,0.0251,0.1164,0.1503,-0.3728,-0.6892,15.85,-0.2301,1.6023,48.29,1.4374,-41.1897,-8.1731,50.6372,0.8896,0.7048,62.23,0.408,1.6949
20230814,-0.107,-0.678,0.2992,-2.2927,-6.3722,14.84,0.357,1.6158,49.87,1.7863,-49.6861,-2.1153,48.1985,-0.8428,-0.9021,26.66,0.417,2.1569
20230816,-1.1551,-1.1407,-1.0231,-1.7008,11.0661,16.46,0.3858,1.6247,47.13,1.0209,-18.3132,-31.4569,50.2299,-2.2182,-1.5419,15.42,0.422,0.8843
20230817,-0.7555,-1.1475,-0.5169,-2.0788,1.9441,16.78,0.2997,1.6825,45.37,0.0724,-18.1284,-33.2659,48.6057,-0.6887,0.1895,34.67,0.426,0.8766
20230818,-0.7713,-1.1703,-0.8368,-0.9692,6.615,17.89,0.3429,1.6865,37.96,-2.202,23.2507,27.4055,-49.3438,-0.2187,0.7482,36.39,0.431,1.1743
20230821,-0.0149,-0.1964,0.0749,0.4756,-3.2979,17.3,-0.3164,1.6776,35.08,-3.0788,-26.566,-25.239,48.1951,0.536,0.5297,51.53,0.425,-1.3231
20230822,0.6879,1.556,-0.1072,2.8301,-0.9827,17.13,0.0067,1.6848,32.94,-3.4325,23.1677,25.9751,-50.8572,-0.2652,-0.6023,35.99,0.434,2.1407
20230823,-0.2777,0.0613,-0.5074,-0.9282,-0.934,16.97,0.0426,1.6262,34.8,-2.8548,43.1685,-19.6368,37.1947,-0.0071,-0.0315,40.23,0.433,-0.3224
20230824,1.1045,1.5931,0.5371,2.1068,-5.8338,15.98,-0.0037,1.5923,39.76,-0.6437,-22.6101,-25.7361,51.6538,1.2513,0.753,68.17,0.42,-3.0037
20230825,-1.3458,-1.8735,-1.0836,-3.3512,7.6346,17.2,-0.889,1.2064,46.46,1.2963,25.4072,25.4134,-49.1794,-0.3838,0.2446,34.03,0.424,0.8814
20230828,0.6718,0.9409,0.7258,0.4122,-8.8372,15.68,-0.0874,1.1118,45.99,1.1312,-14.7821,-34.5615,50.6564,1.5551,0.8827,72.73,0.424,0.0944
20230829,0.6265,0.8423,0.6204,1.2078,-3.8265,15.08,-0.2269,1.0628,50.23,2.1503,7.9848,43.0654,-48.9498,1.2716,0.9466,72.47,0.421,-0.6369
20230830,1.4508,1.7412,0.8469,2.592,-4.1777,14.45,-0.0597,1.0237,57.53,3.6871,-25.3635,41.4043,-33.2322,0.9023,0.1779,58.72,0.412,-2.1367
20230831,0.3833,0.5418,0.1078,0.3954,-3.9446,13.88,-0.1323,1.0075,61.22,4.5965,23.221,26.412,-50.367,-0.1233,-0.412,37.06,0.412,-0.097
20230901,-0.1597,0.1117,-0.4825,0.7412,-2.2334,13.57,0.1484,0.9578,55.0,3.2219,42.5241,8.7221,-48.7538,-0.296,-0.399,35.92,0.409,-0.6071
20230904,0.1799,-0.0225,0.3335,0.3244,-3.5372,13.09,0.1217,0.96,55.38,3.3098,25.2931,-51.3196,23.3872,0.1056,0.0199,43.65,0.417,1.9546
20230905,,,,,,13.09,-0.542,0.9556,49.56,1.8603,48.9998,-7.6139,-43.3863,0.3497,0.3646,42.21,0.417,
20230906,-0.4194,-0.0774,-0.5619,0.0258,7.0283,14.01,0.0372,0.9558,43.51,0.9383,52.0597,-32.586,-15.3543,0.0311,-0.1151,37.65,0.427,2.2765
20230907,-0.6972,-1.059,-0.5738,-0.7962,3.1406,14.45,1.0456,0.9003,39.3,0.0671,-10.0352,-41.8011,48.1636,-1.0565,-0.8618,21.33,0.429,0.5155
20230908,-0.3211,-0.8913,0.1671,-1.9798,-0.346,14.4,0.1299,0.8816,36.15,-0.8661,-14.7644,-34.4097,50.8259,0.6111,0.5225,58.35,0.426,-0.6993
20230911,0.1427,0.0924,0.2199,-0.45,-3.8889,13.84,0.042,0.8801,40.64,0.041,-50.2394,27.3655,22.3951,0.5132,0.1659,53.27,0.426,-0.047
20230912,0.6723,1.1362,0.252,0.0909,-0.289,13.8,0.0974,0.8663,42.56,0.4486,-49.8834,6.7323,43.3844,-0.9812,-1.3507,25.6,0.429,0.7046
20230913,-0.5696,-1.0366,-0.0511,-0.7884,3.1159,14.23,-1.1143,0.874,39.24,-0.8823,-50.0827,22.6844,27.2329,-1.0146,-0.8123,26.16,0.426,-0.5597
20230914,0.1242,0.2903,-0.2034,0.547,-5.2706,13.48,0.2772,0.7485,36.94,-1.928,1.4438,46.2683,-52.2879,1.2303,1.0036,67.75,0.425,-0.3518
20230915,0.843,0.8141,0.959,0.6676,-4.8961,12.82,0.4282,0.7635,46.23,0.3589,-14.0273,49.7412,-36.2315,0.738,0.4324,63.32,0.429,0.9179
20230918,-1.216,-1.5634,-0.8275,-3.0087,7.5663,13.79,-0.2038,0.7657,47.22,0.4857,-5.6263,49.7248,-44.6489,-0.6218,-0.4174,30.35,0.432,0.7929
20230919,0.0721,0.0139,0.0175,0.4626,1.5228,14.0,0.1025,0.7853,42.64,-0.6493,-35.097,-13.6581,51.2449,-0.7355,-0.8142,25.65,0.432,-0.0694
20230920,-0.2151,-0.2338,-0.3078,-0.9578,0.7857,14.11,0.0933,0.8054,42.65,-0.4035,-6.0859,-47.2553,46.6588,-0.5461,-0.479,32.15,0.436,1.0651
20230921,-0.9395,-1.5284,-0.2226,-1.7407,7.2998,15.14,-0.085,0.8197,43.85,0.065,-49.8976,5.2653,44.8371,-2.2806,-1.7854,9.87,0.435,-0.3665
20230922,-1.6401,-1.8201,-1.0756,-1.7641,15.8521,17.54,0.2868,0.9337,32.27,-3.4459,-6.1269,-43.8632,50.0099,-0.6989,0.4,31.08,0.448,3.0122
20230925,-0.2296,-0.092,-0.3128,0.7919,-1.9384,17.2,0.6627,0.9421,25.82,-4.8828,-35.1997,-13.7652,51.0351,-1.4546,-1.1131,20.89,0.444,-0.9375
20230926,0.4023,0.4504,0.1267,0.7182,-1.7442,16.9,-0.4854,0.9133,23.93,-5.7157,-50.4829,17.02,32.497,-1.5292,-1.4007,17.22,0.454,2.3434
20230927,-1.4735,-1.5651,-1.1409,-1.7655,12.071,18.94,0.284,0.8909,22.24,-6.5094,-10.5944,-39.4826,49.923,1.4575,2.4008,76.58,0.456,0.3523
20231004,-1.3744,-1.8658,-1.2891,-2.0955,12.3225,19.78,0.1664,0.9367,31.13,-4.5057,-61.3751,22.5631,16.0618,-3.3075,-2.6363,9.55,0.48,2.5411
20231005,0.811,1.3518,0.3853,1.4316,-6.0667,18.58,0.3714,1.1393,31.06,-5.5327,-28.6158,-21.8569,49.5273,-0.9671,-1.4157,28.26,0.474,-1.3953
20231006,-0.1304,-0.1222,-0.0301,-0.5238,-0.4844,18.49,-0.593,1.1434,30.5,-5.8009,-45.1143,20.6429,34.2429,1.893,2.3959,79.37,0.472,-0.3802
20231010,0.6304,0.3939,0.5899,-0.2262,1.4327,17.7,-0.2006,1.2525,42.19,-2.4533,-33.6835,49.9172,-16.3993,-1.6329,-2.0629,21.76,0.48,0.2717
20231011,0.5208,0.5829,0.4007,1.2897,-3.7853,17.03,0.2628,1.2662,43.1,-2.557,-11.9018,50.5335,-37.5646,2.1211,1.519,82.66,0.466,-2.9602
20231012,0.4293,0.714,0.1943,0.7335,-5.5197,16.09,-0.3712,1.3876,44.32,-1.8934,2.2041,47.7168,-50.0792,1.6598,1.1714,77.78,0.459,-1.2889
20231013,-0.6246,-0.6256,-0.5139,0.305,3.729,16.69,-0.2705,1.4495,57.96,3.074,-30.9377,51.5114,-17.5509,-1.0602,-0.911,23.66,0.471,2.5462
20231016,-0.5019,-1.2302,0.1164,-2.6954,15.7579,19.32,0.7532,1.4441,57.04,2.9809,-26.5374,-23.7825,49.6801,-1.5277,-1.1207,20.05,0.463,-1.7615
20231017,1.0594,1.199,0.9333,1.4347,-10.9213,17.21,0.2766,1.4508,45.18,-0.4398,-48.3674,8.7833,42.8493,1.3015,0.8375,69.45,0.471,1.793
20231018,-0.0098,-0.2523,0.0386,-0.7951,3.8931,17.88,-0.3188,1.4947,54.72,2.4946,50.7485,-6.4679,-42.7836,-0.8684,-0.8429,29.65,0.485,2.865
20231019,-1.34,-1.6215,-0.9782,-1.7616,7.4944,19.22,0.388,1.4917,44.12,-0.4949,51.4782,-28.8806,-19.6412,-2.8125,-1.7634,9.48,0.49,1.176
20231020,-0.8483,-0.9623,-0.7453,-1.3382,11.3424,21.4,0.116,1.5382,30.46,-4.9672,-16.9301,-32.6493,50.4205,-2.0454,-1.0886,15.21,0.499,1.7129
20231023,-1.2585,-1.5347,-0.8586,-1.5331,1.4486,21.71,0.1233,1.5419,28.77,-5.9524,60.3129,-18.6017,21.0854,-0.8714,-0.0466,29.86,0.492,-1.2831
20231024,-0.1686,0.2659,-0.5762,-0.5307,-6.1723,20.37,-0.508,1.5424,30.73,-5.2962,-51.7572,26.1291,22.1136,2.3773,2.0081,81.38,0.484,-1.7465
20231025,0.7266,0.9336,0.6223,1.3764,-6.8729,18.97,-1.1042,1.6813,33.12,-4.2204,-13.1626,45.3472,-41.4901,0.2403,-0.2386,53.09,0.484,0.0413
20231026,-1.434,-2.4251,-0.3182,-4.1299,6.4312,20.19,0.6894,1.6898,37.81,-3.1116,-42.9008,-9.4892,47.61,-3.034,-1.2435,7.7,0.495,2.3347
20231027,-1.1833,-1.7597,-0.7617,-0.5434,2.4269,20.68,0.6728,1.7368,37.45,-3.3332,-50.6993,21.0636,28.2371,0.0933,-0.0132,46.18,0.484,-2.1805
20231030,-0.48,0.3763,-1.1186,1.2128,2.853,21.27,-0.173,1.7417,43.64,-1.1945,-54.1465,42.8254,3.028,0.9941,1.3599,66.9,0.484,0.0
20231031,1.201,1.1585,1.5774,-1.2987,-7.1462,19.75,0.3614,1.7562,51.05,0.671,-6.9779,33.1609,-59.8612,-1.8359,-2.313,19.66,0.487,0.6192
20231101,0.6475,0.4829,0.3763,0.9642,-8.1519,18.14,-0.5276,1.7675,38.71,-3.5422,-36.5577,-15.7072,47.7352,1.2046,0.7657,70.84,0.487,0.0
20231102,1.0506,1.6359,0.6708,2.334,-7.0011,16.87,0.155,1.7551,42.26,-2.578,-10.8226,47.8299,-41.3475,2.6393,1.5869,83.63,0.479,-1.7641
20231103,1.8859,1.7817,1.6965,2.3577,-7.1725,15.66,-0.1718,1.7417,57.44,3.0953,21.9179,26.7589,-51.3231,1.4116,0.6452,76.87,0.467,-2.5057
20231106,0.9394,1.3847,0.6568,2.5539,-4.7893,14.91,-1.0506,1.76,63.58,4.4136,-4.7305,43.7297,-51.5398,2.7497,1.3864,81.88,0.456,-2.3774
20231107,0.1753,0.3005,0.1014,-0.2802,-0.1341,14.89,-1.9375,1.8148,66.58,6.1692,41.0982,8.6412,-50.2606,-1.1745,-1.1999,24.8,0.466,2.2817
20231108,0.284,0.8956,0.1664,0.7713,-0.5373,14.81,-0.8204,1.7961,67.6,6.8306,12.9022,-34.3428,52.755,0.0675,-0.3267,41.1,0.457,-1.952
20231109,0.1005,0.0773,-0.1181,0.0349,-2.4308,14.45,0.5736,1.734,61.65,5.6935,20.5388,34.8601,-44.6011,-0.5218,-0.6001,32.66,0.452,-1.0501
20231110,-0.8084,-0.9447,-0.6459,-0.5854,5.8131,15.29,0.2737,1.6928,51.46,2.5325,50.3509,-3.6754,-45.9736,-1.2423,-0.5792,23.12,0.463,2.3657
20231113,1.5616,2.0461,1.1541,4.0378,-7.325,14.17,0.5412,1.6982,40.71,-0.1214,11.1559,-53.1676,35.6765,-1.3968,-1.8499,22.11,0.463,-0.0432
20231114,-0.0836,-0.2201,0.1598,-0.9742,4.1637,14.76,0.3361,1.6931,28.76,-4.2678,5.0985,-57.8968,37.0047,2.0286,1.8903,80.49,0.463,0.0864
20231115,1.9075,2.3725,1.4265,3.6218,-4.065,14.16,-0.0417,1.731,39.89,-1.0647,9.597,39.9349,-50.4681,1.8697,0.6088,81.62,0.444,-4.1235
20231116,0.1597,0.0671,0.4695,0.7196,0.1412,14.18,-1.1243,1.7726,48.0,0.7375,19.0511,31.16,-49.7889,0.7385,0.4263,61.4,0.453,2.1166
20231117,0.119,0.0697,-0.1307,0.3235,0.9873,14.32,-0.1825,1.652,53.75,1.9977,50.2166,-12.1571,-37.6263,-1.1859,-1.2024,23.87,0.445,-1.9846
20231120,0.1282,0.0837,0.0052,0.6592,-3.6313,13.8,-0.7228,1.6031,53.9,2.0541,-19.076,-32.5723,48.3517,1.3318,1.2874,74.08,0.444,-0.09
20231121,0.739,1.126,0.583,1.5248,-2.8261,13.41,0.1586,1.5974,64.29,4.7826,16.4977,33.4231,-50.0791,0.9049,0.4371,63.08,0.442,-0.4278
20231122,-0.2021,-0.5919,-0.1785,-1.9186,-0.4474,13.35,-0.4905,1.5358,60.81,3.6589,46.2637,4.5982,-49.1381,0.1042,0.353,39.4,0.442,-0.0905
20231123,0.4061,0.4639,0.5265,0.326,-3.7453,12.85,0.5465,1.5364,52.37,1.8935,21.3941,-49.9184,28.6876,0.0882,-0.2136,43.03,0.442,-0.0453
20231124,,,,,,12.85,0.278,1.3366,48.69,1.2433,48.7892,-30.7832,-20.4277,0.2679,0.0494,44.53,0.442,
20231127,0.0597,-0.1052,0.332,0.0793,-3.035,12.46,0.107,1.3348,52.82,2.697,-44.2769,-6.8121,48.911,-0.403,-0.6782,32.65,0.447,1.2681
20231128,-0.1954,-0.069,-0.1602,-0.23,1.8459,12.69,-0.7991,1.3412,44.54,0.9622,-11.8987,52.9796,-35.1217,0.0713,-0.0752,44.03,0.439,-1.856
20231129,0.098,0.2861,0.2364,-0.5605,0.0,12.69,0.9878,1.2444,40.73,0.1287,8.2394,43.5463,-48.2143,-0.2705,-0.4725,32.67,0.434,-1.2076
20231130,-0.0946,-0.1629,0.038,0.9415,2.2853,12.98,-1.1516,1.2428,39.38,-0.2461,51.4072,-27.9325,-20.6603,0.8812,0.7169,60.21,0.427,-1.4991
20231201,0.3784,-0.2263,1.469,-0.7668,-0.4622,12.92,0.0645,1.1395,42.82,0.5469,26.253,24.1169,-49.6301,-0.108,-0.1418,38.94,0.435,1.8965
20231204,0.5874,0.554,0.8195,0.3676,-2.2446,12.63,0.6442,1.1143,41.7,0.1711,-17.0502,-33.2139,49.736,-0.0214,-0.4189,42.75,0.423,-2.8952
20231205,-0.5409,-0.8357,-0.1133,-1.1992,3.5629,13.08,0.1951,0.9544,43.72,0.5526,44.4585,7.9426,-47.5989,-0.9363,-0.6307,27.23,0.429,1.4671
20231206,-0.0569,0.3131,-0.2206,-0.5697,-1.7584,12.85,0.6627,0.9398,40.36,-0.455,22.0154,-48.1778,29.8068,0.9605,0.7334,61.36,0.417,-2.7285
20231207,-0.3906,-0.5847,-0.1941,-0.7238,0.9339,12.97,0.4259,0.9576,46.1,0.776,-23.9904,51.0567,-24.9529,-0.5015,-0.4213,29.44,0.412,-1.1988
20231208,0.7968,1.3663,0.1746,2.79,0.6939,13.06,0.0266,0.9569,39.94,-0.6067,-14.304,-36.3782,49.3178,1.0666,0.6232,65.1,0.413,0.1941
20231211,0.4095,0.4462,0.3613,0.7106,-5.4364,12.35,-0.0731,0.9194,45.18,0.5678,18.5807,31.8394,-49.5799,0.5115,0.1021,55.03,0.424,2.8094
20231212,0.3924,0.198,0.4333,3.3973,2.2672,12.63,0.2857,0.8363,47.63,1.1007,-6.9144,50.705,-42.3806,0.2004,0.0547,47.97,0.424,-0.1413
20231213,0.4599,0.6992,0.4752,0.7121,-4.4339,12.07,-0.2195,0.7449,51.78,2.2374,8.6056,41.6937,-49.7007,-0.8985,-1.0311,23.83,0.421,-0.7785
20231214,1.3651,1.38,1.4006,1.5462,0.9942,12.19,-0.2649,0.6917,44.27,0.3784,-40.8443,-9.2453,49.9104,0.5084,-0.3553,53.88,0.403,-4.1132
20231215,0.2647,0.1873,0.4263,2.669,2.379,12.48,-1.3838,0.6835,49.16,1.3884,21.4022,28.7797,-49.818,0.3336,0.0295,51.78,0.393,-2.5539
20231218,-0.0076,0.3547,0.1525,0.4766,-1.6026,12.28,-0.007,0.6141,46.5,0.6554,36.7915,13.8091,-49.3994,0.7727,0.3855,56.13,0.393,-0.0509
20231219,0.4528,0.6135,0.0023,-0.3209,2.2801,12.56,-1.1959,0.5735,46.72,0.9167,53.9258,-22.7652,-23.3089,0.322,0.2616,45.55,0.395,0.6619
20231220,0.5866,0.6603,0.6752,0.5305,-0.2389,12.53,2.0729,0.5501,46.23,1.0382,-38.8188,43.6985,17.4827,0.8882,0.4476,62.89,0.392,-0.8093
20231221,-1.4684,-1.5015,-1.2672,-2.8578,9.0982,13.67,-0.3968,0.5731,54.05,2.8249,15.2201,35.8444,-48.9355,-0.3924,0.0237,29.16,0.388,-1.1474
20231222,1.0301,1.2582,0.8693,2.7679,-0.1463,13.65,-0.0601,0.5866,49.1,1.9241,53.6983,-44.5622,-1.7395,-0.1333,-0.5376,39.92,0.389,0.4385
20231226,0.166,0.1945,-0.0491,0.3462,-4.5421,13.03,0.4374,0.5895,46.73,1.4572,8.7923,41.6136,-49.5941,-0.6493,-0.9303,30.88,0.39,0.1798
20231227,0.4232,0.5443,0.4263,1.8051,-0.307,12.99,-0.2143,0.6032,41.68,0.0352,5.5076,46.0549,-48.4375,0.3569,0.6419,53.25,0.389,-0.3845
20231228,0.143,0.1633,0.2962,0.1697,-4.311,12.43,-0.051,0.605,43.22,0.0702,42.8041,-46.1117,11.0843,1.2237,0.9293,71.61,0.379,-2.4961
