date,time,code,open,high,low,close,volume
20260922,1240,437730,54600.0,54800.0,54600.0,54800.0,2314
20260922,1250,437730,54700.0,54800.0,54300.0,54300.0,5112
20260922,1300,437730,54400.0,54400.0,54000.0,54100.0,6889
20260922,1310,437730,54200.0,54300.0,54100.0,54100.0,3489
20260922,1320,437730,54200.0,54400.0,54000.0,54300.0,2837
20260922,1330,437730,54300.0,54400.0,53700.0,53800.0,9987
20260922,1340,437730,53800.0,54100.0,53700.0,53800.0,6702
20260922,1350,437730,53900.0,54000.0,53700.0,53800.0,5080
20260922,1400,437730,53700.0,54400.0,53700.0,54300.0,6173
20260922,1410,437730,54400.0,54400.0,53900.0,53900.0,4128
20260922,1420,437730,54000.0,54000.0,53600.0,53800.0,11290
20260922,1430,437730,53800.0,54000.0,53700.0,53900.0,3979
20260922,1440,437730,54000.0,54100.0,53700.0,53900.0,4010
20260922,1450,437730,53900.0,54100.0,53800.0,54000.0,4035
20260922,1500,437730,53900.0,54100.0,53800.0,54000.0,6000
20260922,1510,437730,54000.0,54000.0,53800.0,53900.0,5701
20260922,1530,437730,53900.0,53900.0,53700.0,53900.0,1721
20260922,0900,356680,17860.0,17980.0,16810.0,16920.0,428172
20260922,0910,356680,16910.0,17150.0,16890.0,16900.0,221978
20260922,0920,356680,16900.0,17040.0,16760.0,17020.0,161347
20260922,0930,356680,17030.0,17040.0,16910.0,17000.0,57149
20260922,0940,356680,17000.0,17020.0,16850.0,17020.0,95033
20260922,0950,356680,17010.0,17320.0,17000.0,17310.0,101368
20260922,1000,356680,17310.0,17420.0,17240.0,17400.0,134889
20260922,1010,356680,17400.0,17410.0,17190.0,17210.0,53982
20260922,1020,356680,17230.0,17305.0,17200.0,17280.0,24906
20260922,1030,356680,17280.0,17500.0,17260.0,17260.0,68004
20260922,1040,356680,17250.0,17310.0,17200.0,17220.0,25656
20260922,1050,356680,17220.0,17220.0,17120.0,17120.0,32067
20260922,1100,356680,17120.0,17160.0,17050.0,17100.0,30682
20260922,1110,356680,17090.0,17140.0,17070.0,17080.0,19112
20260922,1120,356680,17090.0,17130.0,17060.0,17130.0,17783
20260922,1130,356680,17130.0,17160.0,17050.0,17140.0,25611
20260922,1140,356680,17140.0,17180.0,17090.0,17160.0,12518
20260922,1150,356680,17160.0,17200.0,17150.0,17180.0,7443
20260922,1200,356680,17180.0,17180.0,17110.0,17110.0,6400
20260922,1210,356680,17110.0,17180.0,17100.0,17180.0,9716
20260922,1220,356680,17170.0,17170.0,17110.0,17110.0,7900
20260922,1230,356680,17120.0,17140.0,17080.0,17090.0,8263
20260922,1240,356680,17090.0,17120.0,17070.0,17070.0,13689
20260922,1250,356680,17070.0,17090.0,17060.0,17090.0,11944
20260922,1300,356680,17090.0,17090.0,16980.0,16980.0,40855
20260922,1310,356680,16980.0,16990.0,16910.0,16990.0,32933
20260922,1320,356680,16990.0,17010.0,16920.0,16970.0,20447
20260922,1330,356680,16970.0,16970.0,16840.0,16860.0,36195
20260922,1340,356680,16860.0,16900.0,16850.0,16860.0,16206
20260922,1350,356680,16860.0,16860.0,16520.0,16590.0,171975
20260922,1400,356680,16600.0,16750.0,16590.0,16750.0,35737
20260922,1410,356680,16760.0,16780.0,16590.0,16595.0,29707
20260922,1420,356680,16595.0,16760.0,16565.0,16600.0,32107
20260922,1430,356680,16650.0,16680.0,16550.0,16680.0,20785
20260922,1440,356680,16690.0,16800.0,16630.0,16750.0,18865
20260922,1450,356680,16750.0,16770.0,16640.0,16640.0,18055
20260922,1500,356680,16650.0,16660.0,16550.0,16570.0,37073
20260922,1510,356680,16570.0,16580.0,16510.0,16530.0,35467
20260922,1530,356680,16530.0,16540.0,16520.0,16520.0,8324
20260922,0900,000990,133800.0,134100.0,130900.0,132000.0,62555
20260922,0910,000990,132400.0,132900.0,130800.0,131500.0,47615
20260922,0920,000990,131300.0,132200.0,130100.0,132200.0,31357
20260922,0930,000990,132100.0,132500.0,131700.0,132000.0,19982
20260922,0940,000990,131900.0,132500.0,131500.0,131700.0,13467
20260922,0950,000990,131700.0,132300.0,130800.0,132300.0,14684
20260922,1000,000990,132300.0,132300.0,131800.0,132000.0,4756
20260922,1010,000990,132000.0,132100.0,131200.0,131300.0,7753
20260922,1020,000990,131300.0,132600.0,131000.0,132350.0,13414
20260922,1030,000990,132350.0,132700.0,132300.0,132600.0,4899
20260922,1040,000990,132700.0,132900.0,132200.0,132200.0,7202
20260922,1050,000990,132200.0,132500.0,131600.0,131900.0,5512
20260922,1100,000990,132000.0,132100.0,131900.0,132000.0,4667
20260922,1110,000990,132000.0,132000.0,131500.0,131500.0,4507
20260922,1120,000990,131500.0,131700.0,131500.0,131650.0,6596
20260922,1130,000990,131650.0,133300.0,131650.0,132100.0,22496
20260922,1140,000990,132200.0,132300.0,132100.0,132200.0,2119
20260922,1150,000990,132200.0,132300.0,131900.0,132200.0,3168
20260922,1200,000990,132200.0,132300.0,132000.0,132100.0,2346
20260922,1210,000990,132100.0,132200.0,131800.0,131900.0,2681
20260922,1220,000990,132000.0,132200.0,131900.0,132000.0,3112
20260922,1230,000990,132000.0,132200.0,131700.0,132000.0,3784
20260922,1240,000990,132000.0,132100.0,131700.0,132000.0,3066
20260922,1250,000990,131900.0,132000.0,131050.0,131050.0,8520
20260922,1300,000990,131100.0,131200.0,130600.0,130900.0,14418
20260922,1310,000990,130900.0,130900.0,130200.0,130650.0,18675
20260922,1320,000990,130650.0,131000.0,130500.0,131000.0,6859
20260922,1330,000990,131000.0,131800.0,130600.0,130900.0,13212
20260922,1340,000990,130800.0,131800.0,130500.0,130800.0,14039
20260922,1350,000990,130800.0,131200.0,130600.0,130700.0,8250
20260922,1400,000990,131000.0,131800.0,130700.0,131500.0,10021
20260922,1410,000990,131400.0,131400.0,130200.0,130200.0,32241
20260922,1420,000990,130200.0,130400.0,129700.0,130000.0,23991
20260922,1430,000990,129900.0,130800.0,129700.0,130600.0,9951
20260922,1440,000990,130500.0,131700.0,130300.0,131500.0,11291
20260922,1450,000990,131500.0,131600.0,131200.0,131500.0,6823
20260922,1500,000990,131300.0,131400.0,130900.0,131400.0,13021
20260922,1510,000990,131300.0,131500.0,130700.0,130700.0,8616
20260922,1530,000990,130800.0,130800.0,130400.0,130600.0,2484
20260922,0900,329180,451500.0,452500.0,448500.0,450000.0,7173
20260922,0910,329180,450000.0,451500.0,449500.0,451000.0,4643
20260922,0920,329180,450500.0,451500.0,449000.0,449000.0,4335
20260922,0930,329180,449000.0,450500.0,449000.0,449500.0,3962
20260922,0940,329180,449500.0,450500.0,448000.0,450000.0,6389
20260922,0950,329180,450000.0,450000.0,448500.0,450000.0,2670
20260922,1000,329180,449500.0,450500.0,449000.0,449500.0,2252
20260922,1010,329180,449500.0,451500.0,449000.0,451000.0,3818
20260922,1020,329180,451500.0,452000.0,450500.0,451000.0,4399
20260922,1030,329180,451000.0,451500.0,450500.0,451000.0,1927
20260922,1040,329180,450500.0,451500.0,450000.0,451500.0,3599
20260922,1050,329180,451500.0,452500.0,451000.0,452500.0,2320
20260922,1100,329180,452000.0,453000.0,451500.0,452500.0,2468
20260922,1110,329180,452500.0,453000.0,451500.0,452500.0,1678
20260922,1120,329180,453000.0,453500.0,452000.0,452500.0,1720
20260922,1130,329180,452500.0,453000.0,451500.0,451500.0,1784
20260922,1140,329180,452000.0,453500.0,451500.0,453000.0,2470
20260922,1150,329180,453000.0,453000.0,450500.0,451000.0,2334
20260922,1200,329180,451000.0,452500.0,450500.0,452500.0,1500
20260922,1210,329180,452000.0,453500.0,452000.0,453000.0,2634
20260922,1220,329180,453500.0,456500.0,453000.0,455000.0,6686
20260922,1230,329180,455000.0,455500.0,455000.0,455000.0,2246
20260922,1240,329180,455500.0,456000.0,455000.0,455500.0,3848
20260922,1250,329180,456000.0,456000.0,454500.0,455000.0,2723
20260922,1300,329180,455000.0,456500.0,455000.0,456000.0,3628
20260922,1310,329180,456000.0,458500.0,455500.0,457500.0,6649
20260922,1320,329180,457000.0,460000.0,457000.0,458500.0,5324
20260922,1330,329180,459000.0,459000.0,456500.0,457000.0,5544
20260922,1340,329180,457500.0,457500.0,455500.0,456000.0,4488
20260922,1350,329180,455500.0,456000.0,454000.0,454000.0,4024
20260922,1400,329180,454000.0,456000.0,453500.0,455000.0,3307
20260922,1410,329180,455000.0,455500.0,454000.0,454000.0,2528
20260922,1420,329180,454000.0,454500.0,452000.0,452500.0,4092
20260922,1430,329180,452500.0,454000.0,452500.0,453500.0,4818
20260922,1440,329180,453500.0,454500.0,452500.0,454000.0,3138
20260922,1450,329180,453500.0,454500.0,453500.0,454500.0,2931
20260922,1500,329180,454000.0,454500.0,453000.0,453000.0,2193
20260922,1510,329180,453000.0,455500.0,453000.0,454500.0,3140
20260922,1530,329180,454500.0,455500.0,454500.0,455500.0,272
20260922,0900,024060,12360.0,12520.0,12340.0,12420.0,152541
20260922,0910,024060,12410.0,12450.0,12310.0,12430.0,72012
20260922,0920,024060,12430.0,12490.0,12400.0,12460.0,31222
20260922,0930,024060,12450.0,12500.0,12440.0,12460.0,27085
20260922,0940,024060,12460.0,12610.0,12430.0,12610.0,41666
20260922,0950,024060,12600.0,12670.0,12570.0,12640.0,34773
20260922,1000,024060,12630.0,12730.0,12630.0,12680.0,30399
20260922,1010,024060,12710.0,12735.0,12650.0,12730.0,23656
20260922,1020,024060,12700.0,12760.0,12670.0,12720.0,23869
20260922,1030,024060,12720.0,12760.0,12680.0,12760.0,18111
20260922,1040,024060,12760.0,12800.0,12740.0,12750.0,23696
20260922,1050,024060,12750.0,12780.0,12710.0,12770.0,15348
20260922,1100,024060,12770.0,12800.0,12720.0,12750.0,16000
20260922,1110,024060,12750.0,12770.0,12700.0,12750.0,14565
20260922,1120,024060,12750.0,12750.0,12670.0,12680.0,19356
20260922,1130,024060,12680.0,12690.0,12640.0,12650.0,19483
20260922,1140,024060,12680.0,12710.0,12650.0,12700.0,8499
20260922,1150,024060,12700.0,12710.0,12650.0,12700.0,12013
20260922,1200,024060,12700.0,12700.0,12650.0,12690.0,10004
20260922,1210,024060,12680.0,12710.0,12650.0,12700.0,9650
20260922,1220,024060,12700.0,12750.0,12680.0,12750.0,6648
20260922,1230,024060,12750.0,12780.0,12715.0,12720.0,21728
20260922,1240,024060,12720.0,12740.0,12680.0,12720.0,9725
20260922,1250,024060,12720.0,12820.0,12720.0,12820.0,23409
20260922,1300,024060,12820.0,12850.0,12790.0,12840.0,18290
20260922,1310,024060,12850.0,12910.0,12840.0,12880.0,72844
20260922,1320,024060,12880.0,12970.0,12870.0,12880.0,58994
20260922,1330,024060,12890.0,12960.0,12860.0,12950.0,27064
20260922,1340,024060,12950.0,13000.0,12900.0,12940.0,49808
20260922,1350,024060,12940.0,12970.0,12910.0,12940.0,33732
20260922,1400,024060,12930.0,12950.0,12790.0,12860.0,47562
20260922,1410,024060,12860.0,12950.0,12860.0,12930.0,20991
20260922,1420,024060,12930.0,12940.0,12890.0,12900.0,22870
20260922,1430,024060,12900.0,12990.0,12900.0,12920.0,42642
20260922,1440,024060,12910.0,12910.0,12860.0,12900.0,21298
20260922,1450,024060,12900.0,12920.0,12890.0,12900.0,20449
20260922,1500,024060,12900.0,12940.0,12890.0,12910.0,23487
20260922,1510,024060,12910.0,12940.0,12850.0,12880.0,38030
20260922,1530,024060,12860.0,12890.0,12860.0,12890.0,4185
20260922,0900,010170,18630.0,18750.0,17500.0,17590.0,2238260
20260922,0910,010170,17590.0,18200.0,17570.0,18100.0,1231604
20260922,0920,010170,18100.0,18100.0,17820.0,17900.0,611850
20260922,0930,010170,17900.0,17960.0,17790.0,17840.0,372340
20260922,0940,010170,17850.0,17950.0,17820.0,17850.0,275741
20260922,0950,010170,17850.0,17870.0,17660.0,17815.0,413555
20260922,1000,010170,17815.0,17980.0,17790.0,17950.0,264870
20260922,1010,010170,17960.0,17970.0,17800.0,17850.0,166216
20260922,1020,010170,17840.0,17870.0,17780.0,17830.0,156855
20260922,1030,010170,17830.0,17850.0,17740.0,17760.0,125953
20260922,1040,010170,17760.0,17820.0,17750.0,17820.0,90302
20260922,1050,010170,17820.0,17820.0,17770.0,17790.0,112988
20260922,1100,010170,17790.0,17790.0,17740.0,17750.0,115857
20260922,1110,010170,17740.0,17760.0,17660.0,17730.0,224729
20260922,1120,010170,17720.0,17760.0,17680.0,17730.0,78654
20260922,1130,010170,17730.0,17790.0,17720.0,17760.0,88191
20260922,1140,010170,17760.0,17850.0,17750.0,17840.0,97257
20260922,1150,010170,17850.0,17870.0,17780.0,17850.0,84827
20260922,1200,010170,17850.0,17990.0,17840.0,17950.0,273944
20260922,1210,010170,17960.0,17960.0,17845.0,17900.0,68345
20260922,1220,010170,17900.0,17950.0,17890.0,17930.0,64988
20260922,1230,010170,17930.0,17930.0,17870.0,17880.0,70480
20260922,1240,010170,17880.0,17930.0,17860.0,17910.0,77679
20260922,1250,010170,17910.0,17910.0,17860.0,17860.0,65184
20260922,1300,010170,17860.0,17890.0,17830.0,17830.0,73925
20260922,1310,010170,17830.0,17830.0,17790.0,17810.0,76986
20260922,1320,010170,17800.0,17810.0,17770.0,17780.0,83305
20260922,1330,010170,17780.0,17790.0,17710.0,17720.0,156959
20260922,1340,010170,17720.0,17760.0,17680.0,17680.0,166113
20260922,1350,010170,17680.0,17740.0,17650.0,17710.0,157812
20260922,1400,010170,17700.0,17800.0,17660.0,17780.0,117687
20260922,1410,010170,17780.0,17780.0,17650.0,17650.0,91837
20260922,1420,010170,17660.0,17680.0,17600.0,17670.0,213448
20260922,1430,010170,17660.0,17730.0,17560.0,17730.0,160560
20260922,1440,010170,17730.0,17770.0,17690.0,17770.0,104257
20260922,1450,010170,17760.0,17780.0,17760.0,17780.0,72578
20260922,1500,010170,17770.0,17850.0,17770.0,17795.0,176064
20260922,1510,010170,17795.0,17820.0,17770.0,17800.0,141769
20260922,1530,010170,17800.0,17800.0,17790.0,17800.0,16110
20260922,0900,058610,100000.0,100600.0,99300.0,99400.0,19724
20260922,0910,058610,99300.0,99800.0,99100.0,99600.0,13270
20260922,0920,058610,99600.0,99800.0,99200.0,99800.0,6662
20260922,0930,058610,99800.0,100000.0,99300.0,99400.0,6951
20260922,0940,058610,99400.0,100300.0,99400.0,99900.0,7242
20260922,0950,058610,99900.0,100700.0,99800.0,100200.0,6012
20260922,1000,058610,100200.0,100400.0,99900.0,100000.0,4668
20260922,1010,058610,100000.0,100200.0,99700.0,99700.0,3549
20260922,1020,058610,99700.0,99900.0,99600.0,99900.0,1530
20260922,1030,058610,99800.0,100000.0,99800.0,99800.0,1617
20260922,1040,058610,99800.0,100400.0,99800.0,100050.0,2921
20260922,1050,058610,100100.0,100300.0,99900.0,99900.0,3058
20260922,1100,058610,99900.0,100100.0,99800.0,100000.0,1889
20260922,1110,058610,100000.0,100000.0,99800.0,99800.0,1385
20260922,1120,058610,99800.0,99900.0,99600.0,99700.0,3678
20260922,1130,058610,99700.0,100000.0,99600.0,99800.0,1668
20260922,1140,058610,99800.0,100400.0,99800.0,100300.0,4025
20260922,1150,058610,100300.0,100400.0,100100.0,100200.0,2849
20260922,1200,058610,100200.0,100300.0,100100.0,100300.0,2104
20260922,1210,058610,100300.0,100500.0,100100.0,100300.0,3845
20260922,1220,058610,100200.0,100500.0,100100.0,100400.0,2393
20260922,1230,058610,100400.0,100500.0,100300.0,100300.0,4392
20260922,1240,058610,100300.0,100400.0,100300.0,100300.0,1249
20260922,1250,058610,100300.0,100400.0,100000.0,100000.0,4197
20260922,1300,058610,100000.0,100100.0,99700.0,99700.0,3761
20260922,1310,058610,99700.0,99800.0,99500.0,99500.0,6340
20260922,1320,058610,99400.0,99800.0,99400.0,99500.0,2014
20260922,1330,058610,99500.0,99600.0,99200.0,99300.0,8271
20260922,1340,058610,99200.0,99500.0,99100.0,99400.0,6688
20260922,1350,058610,99500.0,99600.0,99000.0,99100.0,8833
20260922,1400,058610,99000.0,99700.0,99000.0,99500.0,3069
20260922,1410,058610,99500.0,99700.0,99200.0,99300.0,2425
20260922,1420,058610,99200.0,99300.0,99000.0,99050.0,2815
20260922,1430,058610,99050.0,99100.0,99000.0,99100.0,3326
20260922,1440,058610,99000.0,99200.0,99000.0,99100.0,2073
20260922,1450,058610,99100.0,99300.0,99100.0,99200.0,1795
20260922,1500,058610,99200.0,99300.0,99000.0,99100.0,2572
20260922,1510,058610,99100.0,99100.0,98800.0,98800.0,4478
20260922,1530,058610,98800.0,99000.0,98800.0,99000.0,1561
20260922,0900,066570,214500.0,215500.0,212000.0,213000.0,121045
20260922,0910,066570,213000.0,214500.0,211000.0,213000.0,68297
20260922,0920,066570,212500.0,213000.0,209000.0,211000.0,54843
20260922,0930,066570,211000.0,213000.0,210500.0,212500.0,33921
20260922,0940,066570,212500.0,213500.0,212000.0,213000.0,32482
20260922,0950,066570,213500.0,214500.0,212500.0,214500.0,46887
20260922,1000,066570,214500.0,216500.0,214000.0,215500.0,85110
20260922,1010,066570,215000.0,215500.0,213000.0,213000.0,31024
20260922,1020,066570,213500.0,215500.0,212500.0,215000.0,30641
20260922,1030,066570,214500.0,216000.0,214500.0,216000.0,30196
20260922,1040,066570,216000.0,218250.0,215500.0,218000.0,85614
20260922,1050,066570,218000.0,218500.0,216000.0,217000.0,31613
20260922,1100,066570,216500.0,218000.0,216500.0,218000.0,22389
20260922,1110,066570,218000.0,218000.0,217000.0,218000.0,23254
20260922,1120,066570,217750.0,218500.0,217000.0,218000.0,34312
20260922,1130,066570,218000.0,218000.0,217000.0,217250.0,19944
20260922,1140,066570,217250.0,218500.0,217000.0,218500.0,31106
20260922,1150,066570,218500.0,218500.0,217500.0,218000.0,16678
20260922,1200,066570,218000.0,220000.0,217500.0,220000.0,65813
20260922,1210,066570,220000.0,220000.0,219000.0,219750.0,42615
20260922,1220,066570,219750.0,220000.0,219000.0,219000.0,19965
20260922,1230,066570,219500.0,220000.0,219000.0,220000.0,40323
20260922,1240,066570,220000.0,221000.0,218500.0,219000.0,56339
20260922,1250,066570,219000.0,219000.0,216250.0,217000.0,55507
20260922,1300,066570,216500.0,217500.0,216500.0,217000.0,12230
20260922,1310,066570,217000.0,217000.0,216000.0,216500.0,26964
20260922,1320,066570,216500.0,217000.0,215500.0,216000.0,26136
20260922,1330,066570,216500.0,216500.0,214500.0,215250.0,36810
20260922,1340,066570,215500.0,216500.0,214000.0,214500.0,28064
20260922,1350,066570,214500.0,215000.0,214000.0,214500.0,35433
20260922,1400,066570,214500.0,215500.0,214000.0,215250.0,22238
20260922,1410,066570,215000.0,215500.0,214000.0,214250.0,17546
20260922,1420,066570,214500.0,215500.0,213500.0,214750.0,35008
20260922,1430,066570,214750.0,215500.0,214000.0,215500.0,26480
20260922,1440,066570,215500.0,215500.0,214500.0,215500.0,22137
20260922,1450,066570,215500.0,216500.0,215000.0,216000.0,54987
20260922,1500,066570,216000.0,216000.0,214500.0,215000.0,25430
20260922,1510,066570,215500.0,216000.0,215000.0,215500.0,22859
20260922,1530,066570,215000.0,216000.0,215000.0,215500.0,2531
20260922,0900,005380,367000.0,368500.0,365500.0,366500.0,29630
20260922,0910,005380,366500.0,366500.0,364000.0,366500.0,15810
20260922,0920,005380,366000.0,366500.0,364500.0,364500.0,11110
20260922,0930,005380,365000.0,366000.0,364000.0,364500.0,12252
20260922,0940,005380,364250.0,366000.0,364000.0,365500.0,13233
20260922,0950,005380,365500.0,367500.0,365500.0,367250.0,18171
20260922,1000,005380,367250.0,368500.0,366500.0,368500.0,13117
20260922,1010,005380,368000.0,368500.0,365500.0,365500.0,11321
20260922,1020,005380,365000.0,365500.0,364500.0,364500.0,4158
20260922,1030,005380,364500.0,366000.0,364500.0,364500.0,9004
20260922,1040,005380,365000.0,366000.0,364500.0,365500.0,8466
20260922,1050,005380,365000.0,365500.0,365000.0,365000.0,4327
20260922,1100,005380,365000.0,365500.0,365000.0,365000.0,2770
20260922,1110,005380,365000.0,365500.0,364000.0,364000.0,6803
20260922,1120,005380,364250.0,367000.0,363500.0,366500.0,23358
20260922,1130,005380,366500.0,370000.0,366000.0,366500.0,41377
20260922,1140,005380,367000.0,368000.0,366500.0,367000.0,4439
20260922,1150,005380,367250.0,367250.0,365000.0,365500.0,8246
20260922,1200,005380,365500.0,366000.0,364500.0,364750.0,5127
20260922,1210,005380,365000.0,365500.0,364500.0,365000.0,5333
20260922,1220,005380,365500.0,365500.0,365000.0,365500.0,2451
20260922,1230,005380,365000.0,365500.0,364000.0,364500.0,5479
20260922,1240,005380,364500.0,364500.0,364000.0,364500.0,3846
20260922,1250,005380,364500.0,364500.0,363500.0,363500.0,7122
20260922,1300,005380,363500.0,364000.0,362500.0,363000.0,11445
20260922,1310,005380,363000.0,363000.0,361500.0,361500.0,12381
20260922,1320,005380,362000.0,362000.0,361500.0,361500.0,5742
20260922,1330,005380,361500.0,362000.0,361500.0,361500.0,7711
20260922,1340,005380,361500.0,362000.0,361000.0,361000.0,5800
20260922,1350,005380,361000.0,361500.0,360000.0,360000.0,11317
20260922,1400,005380,360000.0,361500.0,360000.0,361000.0,27688
20260922,1410,005380,361000.0,361000.0,360000.0,360500.0,6120
20260922,1420,005380,360000.0,360500.0,360000.0,360000.0,5481
20260922,1430,005380,360000.0,360500.0,360000.0,360500.0,8821
20260922,1440,005380,360000.0,361500.0,360000.0,360500.0,22186
20260922,1450,005380,361000.0,361000.0,360500.0,360500.0,5887
20260922,1500,005380,360500.0,361000.0,360000.0,360000.0,7262
20260922,1510,005380,360000.0,360500.0,360000.0,360000.0,4220
20260922,1530,005380,360000.0,360500.0,360000.0,360500.0,929
20260922,0900,032830,300000.0,301000.0,296500.0,297000.0,9585
20260922,0910,032830,297000.0,297500.0,295000.0,295000.0,8558
20260922,0920,032830,295000.0,295500.0,293000.0,294000.0,10595
20260922,0930,032830,294000.0,296000.0,293000.0,295500.0,10568
20260922,0940,032830,295500.0,296000.0,293000.0,294000.0,8021
20260922,0950,032830,293500.0,295000.0,293000.0,294000.0,12902
20260922,1000,032830,293750.0,294000.0,291500.0,293000.0,6644
20260922,1010,032830,293500.0,293500.0,290500.0,291000.0,5076
20260922,1020,032830,291000.0,292000.0,289500.0,290000.0,9214
20260922,1030,032830,290000.0,291000.0,289000.0,289500.0,4463
20260922,1040,032830,289500.0,290500.0,289000.0,289000.0,3739
20260922,1050,032830,289000.0,290000.0,288500.0,289500.0,8372
20260922,1100,032830,289000.0,291500.0,289000.0,291000.0,3612
20260922,1110,032830,290500.0,291000.0,290000.0,290000.0,2164
20260922,1120,032830,290000.0,291000.0,289500.0,290000.0,3394
20260922,1130,032830,290000.0,291000.0,290000.0,290000.0,2369
20260922,1140,032830,290000.0,291500.0,290000.0,290500.0,2316
20260922,1150,032830,291000.0,291000.0,290500.0,290500.0,2535
20260922,1200,032830,291000.0,291000.0,290000.0,290000.0,2378
20260922,1210,032830,290000.0,291000.0,290000.0,290500.0,2724
20260922,1220,032830,290500.0,291500.0,290500.0,291000.0,2053
20260922,1230,032830,291500.0,292500.0,291000.0,292000.0,2645
20260922,1240,032830,291750.0,292000.0,291000.0,292000.0,2583
20260922,1250,032830,292000.0,292000.0,290500.0,291500.0,3773
20260922,1300,032830,291000.0,291500.0,290000.0,290250.0,2705
20260922,1310,032830,290500.0,291500.0,289000.0,289500.0,4009
20260922,1320,032830,289250.0,290500.0,289000.0,290000.0,3605
20260922,1330,032830,289500.0,290000.0,289000.0,289500.0,2852
20260922,1340,032830,289000.0,289500.0,288500.0,288500.0,3081
20260922,1350,032830,288500.0,290000.0,287000.0,287500.0,9989
20260922,1400,032830,287500.0,289500.0,287500.0,288500.0,4885
20260922,1410,032830,288500.0,288500.0,287000.0,287500.0,5698
20260922,1420,032830,287500.0,289000.0,287000.0,288500.0,5353
20260922,1430,032830,288000.0,289000.0,287000.0,288000.0,5550
20260922,1440,032830,288000.0,290500.0,287500.0,289500.0,5659
20260922,1450,032830,289500.0,291000.0,289500.0,291000.0,5200
20260922,1500,032830,290500.0,291000.0,289000.0,290000.0,4558
20260922,1510,032830,290000.0,291000.0,289500.0,290500.0,4403
20260922,1530,032830,290500.0,291500.0,290500.0,291500.0,348
20260922,0900,316140,36500.0,36500.0,35750.0,36000.0,174967
20260922,0910,316140,36000.0,36050.0,35800.0,35900.0,123477
20260922,0920,316140,35900.0,36050.0,35850.0,35900.0,54306
20260922,0930,316140,35950.0,36050.0,35800.0,35850.0,49374
20260922,0940,316140,35850.0,35900.0,35800.0,35850.0,24580
20260922,0950,316140,35850.0,35850.0,35750.0,35750.0,26244
20260922,1000,316140,35775.0,36000.0,35750.0,35800.0,45763
20260922,1010,316140,35800.0,35850.0,35750.0,35800.0,21629
20260922,1020,316140,35800.0,35950.0,35750.0,35800.0,27198
20260922,1030,316140,35800.0,35950.0,35750.0,35750.0,18446
20260922,1040,316140,35750.0,35850.0,35750.0,35750.0,20299
20260922,1050,316140,35750.0,35900.0,35750.0,35850.0,23247
20260922,1100,316140,35850.0,35900.0,35800.0,35850.0,13590
20260922,1110,316140,35850.0,36000.0,35800.0,35900.0,20672
20260922,1120,316140,35950.0,36000.0,35850.0,35950.0,13810
20260922,1130,316140,35900.0,35950.0,35850.0,35850.0,11752
20260922,1140,316140,35850.0,35900.0,35850.0,35850.0,11772
20260922,1150,316140,35850.0,35900.0,35800.0,35800.0,16217
20260922,1200,316140,35800.0,35850.0,35750.0,35750.0,13179
20260922,1210,316140,35750.0,35800.0,35750.0,35750.0,12812
20260922,1220,316140,35750.0,35800.0,35750.0,35800.0,14929
20260922,1230,316140,35800.0,35900.0,35750.0,35800.0,25286
20260922,1240,316140,35800.0,35850.0,35650.0,35700.0,43518
20260922,1250,316140,35650.0,35700.0,35600.0,35600.0,28621
20260922,1300,316140,35600.0,35700.0,35600.0,35650.0,25806
20260922,1310,316140,35700.0,35700.0,35600.0,35650.0,20544
20260922,1320,316140,35600.0,35650.0,35600.0,35650.0,16387
20260922,1330,316140,35600.0,35750.0,35600.0,35700.0,29333
20260922,1340,316140,35700.0,35750.0,35600.0,35600.0,22283
20260922,1350,316140,35600.0,35750.0,35550.0,35700.0,48145
20260922,1400,316140,35750.0,35750.0,35550.0,35600.0,36517
20260922,1410,316140,35600.0,35750.0,35550.0,35750.0,42758
20260922,1420,316140,35700.0,35850.0,35650.0,35800.0,51191
20260922,1430,316140,35800.0,35900.0,35700.0,35750.0,48393
20260922,1440,316140,35700.0,35800.0,35700.0,35700.0,42523
20260922,1450,316140,35700.0,35800.0,35675.0,35750.0,44398
20260922,1500,316140,35750.0,35850.0,35700.0,35700.0,44771
20260922,1510,316140,35700.0,35900.0,35700.0,35850.0,29913
20260922,1530,316140,35800.0,35850.0,35800.0,35850.0,2362
20260922,0900,055550,113500.0,114000.0,112300.0,113100.0,33231
20260922,0910,055550,113100.0,113300.0,112500.0,113100.0,31868
20260922,0920,055550,113100.0,113300.0,112900.0,113000.0,22774
20260922,0930,055550,113000.0,113300.0,112600.0,112700.0,33830
20260922,0940,055550,112700.0,112800.0,112500.0,112600.0,14724
20260922,0950,055550,112600.0,112600.0,112400.0,112400.0,15956
20260922,1000,055550,112400.0,112500.0,112200.0,112300.0,15860
20260922,1010,055550,112200.0,112500.0,112200.0,112300.0,13161
20260922,1020,055550,112300.0,112600.0,112300.0,112500.0,11209
20260922,1030,055550,112600.0,112700.0,112400.0,112500.0,12199
20260922,1040,055550,112500.0,112600.0,112400.0,112400.0,15479
20260922,1050,055550,112400.0,112900.0,112400.0,112700.0,20710
20260922,1100,055550,112700.0,112900.0,112600.0,112800.0,11004
20260922,1110,055550,112800.0,113100.0,112700.0,113100.0,8146
20260922,1120,055550,113100.0,113300.0,113000.0,113300.0,7989
20260922,1130,055550,113300.0,113500.0,113200.0,113200.0,7539
