date,us_sp500,us_nasdaq,us_dow,us_sox,us_vix_chg,us_vix_level,fx_krw,kr_vol20,kr_breadth5,kr_ret5,flow_foreign,flow_inst,flow_indiv,result_c2c,result_o2c,result_breadth,us_tnx_level,us_tnx_chg
20210903,0.2843,0.1424,0.3718,0.3344,1.8622,16.41,-0.2702,1.6285,55.48,3.4475,15.2933,-49.5906,35.1162,0.6945,0.3817,55.81,0.129,-0.6144
20210906,-0.0335,0.2109,-0.2108,0.5737,0.0,16.41,0.1601,1.6191,54.86,3.4103,51.6073,-8.8204,-39.5723,0.2879,0.0005,44.77,0.132,2.1638
20210907,,,,,,16.41,-0.2057,1.6212,51.95,2.7988,-19.1876,-21.1849,59.6275,0.2342,0.0929,39.95,0.132,
20210908,-0.3396,0.0704,-0.7608,-0.3253,10.5423,18.14,0.0684,1.6192,49.18,2.4118,-30.8113,-19.0162,50.1725,-0.7512,-0.6659,26.09,0.137,3.6309
20210909,-0.1319,-0.5704,-0.1964,-1.2296,-0.9923,17.96,0.4725,1.6167,41.43,0.6541,-27.3551,-21.9373,50.7076,-0.6261,-0.2354,26.02,0.133,-2.6277
20210910,-0.4606,-0.2511,-0.433,0.3896,4.6771,18.8,0.4729,1.6174,38.53,-0.1608,-13.5639,-36.1779,50.2582,0.4988,0.4055,53.87,0.13,-2.6237
20210913,-0.7723,-0.8707,-0.7789,0.7615,11.4362,20.95,0.2263,1.6212,38.14,-0.3565,-49.3907,23.3234,27.2859,-1.0496,-1.0077,22.89,0.134,3.2333
20210914,0.2276,-0.0656,0.7568,0.9664,-7.5418,19.37,0.0214,1.6087,33.76,-1.6941,58.9738,-1.2465,-39.7797,0.8704,0.7121,65.22,0.132,-1.2677
20210915,-0.5747,-0.449,-0.8376,-0.0084,0.4646,19.46,0.1479,1.4309,38.82,-1.0578,18.7997,27.036,-54.1643,-0.0324,-0.0749,36.68,0.128,-3.5499
20210916,0.8474,0.8231,0.6849,0.4746,-6.5776,18.18,-0.0265,1.4205,40.94,-0.339,50.8871,-17.4819,-31.631,-0.2332,-0.6505,30.96,0.13,2.1143
20210917,-0.1551,0.1345,-0.1812,0.2262,2.8053,18.69,-0.4766,1.1683,41.93,0.0539,-5.86,-45.0334,49.1066,0.0786,0.1188,44.3,0.133,2.0705
20210923,0.952,1.0202,0.9979,2.0027,-14.3268,20.87,-0.2866,0.9209,40.01,-0.3663,21.1686,-52.0841,26.7474,-1.2975,-0.5199,19.39,0.134,0.9063
20210924,1.2135,1.0431,1.4785,1.3315,-10.7331,18.63,-0.1598,0.8729,39.31,-0.6142,50.3697,-18.5178,-31.1125,0.0638,-0.2503,40.23,0.141,5.5389
20210927,0.1461,-0.0302,0.0954,-0.1021,-4.7236,17.75,-0.536,0.6451,34.31,-1.4208,0.8309,-49.5703,49.5988,0.5374,0.5132,49.93,0.146,3.5461
20210928,-0.2776,-0.5166,0.2051,-0.2455,5.6901,18.76,0.3831,0.6402,36.96,-0.851,50.7077,-18.6844,-30.6079,-1.6986,-1.7425,16.99,0.148,1.6438
20210929,-2.0364,-2.8276,-1.6329,-3.8036,23.9339,23.25,-0.19,0.7528,34.17,-2.3163,-7.7957,-41.594,50.6103,-0.9738,1.2466,22.53,0.153,3.3693
20210930,0.1569,-0.2354,0.2645,-1.5252,-2.9677,22.56,0.8437,0.7673,29.82,-3.3687,-29.328,-20.2226,50.4494,0.2974,0.2936,51.18,0.154,0.4563
20211001,-1.191,-0.44,-1.59,-0.1762,2.5709,23.14,0.0455,0.7415,36.17,-1.7737,-1.2964,-56.3179,42.3856,-2.1189,-1.6882,14.67,0.153,-0.7787
20211005,-1.2986,-2.1365,-0.9425,-2.4874,8.8152,22.96,-0.3143,0.8477,31.06,-3.9564,-20.0366,-30.582,49.3814,-2.7611,-1.8408,18.34,0.148,0.1352
20211006,1.0525,1.2511,0.9168,1.4839,-7.23,21.3,0.3203,0.9685,24.74,-7.255,-50.7441,33.5105,15.7454,-3.5195,-3.8335,10.55,0.153,3.2411
20211007,0.4103,0.4717,0.2982,0.3576,-1.4084,21.0,0.2864,1.1733,23.46,-9.0759,-51.8674,33.6963,14.4363,3.5701,3.1027,91.27,0.152,-0.327
20211008,0.8298,1.0489,0.9819,1.102,-6.9524,19.54,0.3546,1.461,37.2,-4.532,8.4289,41.5167,-50.0543,0.3896,-0.3264,48.21,0.157,3.084
20211012,-0.6866,-0.6402,-0.7201,-0.7713,6.553,20.0,0.3719,1.4637,36.61,-4.4399,-15.9551,-35.0807,48.9642,-1.0998,-0.9491,27.96,0.161,0.5607
20211013,-0.2417,-0.14,-0.3413,-1.3374,-0.75,19.85,0.0184,1.4624,39.27,-3.4208,-41.427,-9.5022,49.0707,1.5819,1.837,75.51,0.158,-2.1066
20211014,0.3023,0.7308,-0.0015,0.4594,-6.0957,18.64,0.0911,1.5287,50.7,0.9222,-5.2016,48.9554,-45.843,2.571,1.7901,86.19,0.155,-1.962
20211015,1.7063,1.7279,1.5555,3.0848,-9.5493,16.86,-0.8505,1.6561,65.83,7.0127,-23.0616,51.1314,-25.8071,1.2682,0.4656,70.93,0.152,-1.9367
20211018,0.746,0.4986,1.0947,0.704,-3.3215,16.3,-0.3859,1.681,61.76,4.7108,-14.3466,51.8621,-33.7913,0.1721,-0.212,44.56,0.158,3.7525
20211019,0.3375,0.8355,-0.1024,0.7353,0.0614,16.31,-0.0288,1.6704,61.03,4.4933,-0.262,-50.1489,49.589,0.5289,0.2324,54.39,0.158,0.5076
20211020,0.7393,0.7142,0.5635,1.278,-3.74,15.7,0.3292,1.6619,66.31,6.122,21.6625,30.4964,-47.8411,-0.1199,-0.5468,37.68,0.163,3.2197
20211021,0.3664,-0.049,0.4288,-0.2138,-1.3376,15.49,-0.8459,1.6618,58.75,4.4203,-19.1912,-29.8115,50.9973,-0.666,-0.8863,27.68,0.164,0.0612
20211022,0.2996,0.6218,-0.0176,1.1212,-3.0988,15.01,-0.0902,1.6657,47.05,1.1833,-40.3571,21.1529,38.49,-0.1342,-0.0149,37.92,0.168,2.445
20211025,-0.1073,-0.8248,0.2077,-1.2242,2.7981,15.43,0.1669,1.6648,40.45,-0.2191,8.4722,45.0792,-46.4486,0.563,0.4962,55.77,0.165,-1.253
20211026,0.4748,0.9046,0.1797,0.656,-1.2314,15.24,-0.0009,1.6511,42.69,0.1718,0.2812,51.0062,-48.7126,1.1388,0.7798,71.48,0.163,-1.2085
20211027,0.182,0.0591,0.044,0.0168,4.8556,15.98,-0.8058,1.6722,46.11,0.7816,17.046,31.7906,-51.1634,-0.3832,-0.5842,31.09,0.162,-0.9786
20211028,-0.5052,0.0009,-0.7444,-0.9629,6.2578,16.98,0.0231,1.6688,44.79,0.5183,-26.2272,-22.6677,51.1051,-0.6494,-0.6722,27.98,0.153,-5.559
20211029,0.9829,1.3933,0.6756,2.3373,-2.6502,16.53,0.4146,1.6329,44.85,0.5349,-35.371,-13.0486,51.5803,-0.7392,-1.1595,24.81,0.157,2.5507
20211101,0.1949,0.3254,0.2493,0.3617,-1.6334,16.26,-0.4095,1.6268,42.23,-0.07,-30.4676,-19.8288,49.7037,0.0668,-0.0912,41.17,0.156,-0.7015
20211102,0.18,0.6293,0.2632,1.5939,0.9225,16.41,0.6005,1.6254,39.31,-0.5662,-19.9807,51.4612,-28.5581,1.1721,0.8916,71.31,0.158,1.1561
20211103,0.368,0.3442,0.3865,1.2144,-2.3157,16.03,0.1865,1.57,39.27,-0.5329,17.1573,33.8082,-49.0345,-0.9054,-1.2026,22.98,0.155,-1.6508
20211104,0.6461,1.035,0.2911,1.164,-5.8016,15.1,0.1249,1.4452,37.65,-1.0552,-23.3763,-27.2186,49.4052,-0.7134,-1.2426,28.18,0.158,1.9367
20211105,0.4182,0.8141,-0.0922,3.4982,2.2517,15.44,0.1103,1.1864,37.69,-1.1191,23.9124,25.4569,-50.6306,-0.7906,-0.9861,28.62,0.152,-3.4832
20211108,0.3733,0.1962,0.5639,1.0978,6.7358,16.48,0.5503,0.9592,38.45,-1.1706,28.3578,-51.3179,20.3242,0.5129,0.5627,54.0,0.145,-4.6588
20211109,0.0888,0.0674,0.287,1.2453,4.4903,17.22,-0.4495,0.961,41.02,-0.7245,-18.8426,-32.759,48.3985,-0.0894,-0.1119,35.04,0.15,3.0282
20211110,-0.3499,-0.5995,-0.3081,-0.0726,3.252,17.78,1.64,0.9186,33.76,-1.9859,6.0253,44.5459,-49.4288,-2.0705,-1.8105,13.17,0.143,-4.342
20211111,-0.8226,-1.6607,-0.6609,-2.8298,5.3431,18.73,-1.8635,0.9898,31.8,-3.151,-17.4419,-31.3008,51.2573,-0.642,0.3096,26.64,0.156,8.9385
20211112,0.0551,0.5221,-0.4399,1.9353,-5.7128,17.66,0.5639,0.8098,31.49,-3.0797,49.2585,-48.1641,2.5774,1.8525,1.7217,79.83,0.156,0.0
20211115,0.7223,0.9977,0.4985,0.7972,-7.7576,16.29,-0.087,0.868,41.74,-0.4365,26.0932,23.2899,-50.6168,1.3989,0.8125,70.24,0.158,1.4103
20211116,-0.0011,-0.0448,-0.0356,-0.0198,1.2277,16.49,-0.3381,0.9261,44.98,0.4495,26.2772,24.1443,-49.5785,-0.0426,-0.1242,36.46,0.162,2.5917
20211117,0.3865,0.757,0.1518,1.7305,-0.7277,16.37,0.3732,0.9171,45.27,0.4962,50.6422,-32.6562,-16.7016,-0.6378,-0.9929,27.21,0.163,0.6778
20211118,-0.2602,-0.3273,-0.5843,-0.7245,4.5205,17.11,0.0456,0.9256,48.08,1.9289,5.2994,-49.4328,45.2678,-0.2226,-0.2577,32.73,0.16,-1.836
20211119,0.3385,0.4531,-0.1673,1.7884,2.8054,17.59,-0.2382,0.9168,49.29,2.3483,-20.5909,-26.1869,53.2222,0.64,0.6615,53.39,0.159,-0.9352
20211122,-0.1399,0.3985,-0.7498,0.3092,1.8192,17.91,0.1414,0.9293,44.01,1.1358,38.8206,9.1878,-51.9915,-0.2876,-0.451,41.69,0.154,-3.3354
20211123,-0.3197,-1.2622,0.0485,-1.659,7.0352,19.17,0.738,0.9208,38.3,-0.5507,28.6696,21.0878,-50.2426,-0.7061,-0.3612,32.06,0.163,5.7943
20211124,0.1657,-0.5022,0.5462,-0.3299,1.0955,19.38,-0.1787,0.8869,37.42,-1.2142,19.4275,-50.5218,30.0507,0.2176,0.1346,42.96,0.167,2.5846
20211125,0.2294,0.4443,-0.0263,0.9279,-4.128,18.58,0.0378,0.889,40.57,-0.3588,37.2682,-50.9972,11.7346,-0.4066,-0.5833,29.16,0.164,-1.3197
20211126,,,,,,18.58,-0.174,0.8835,39.85,-0.5428,-32.5366,-20.1074,47.356,-1.8513,-1.9042,15.87,0.164,
20211129,-2.2725,-2.2314,-2.5277,-2.9168,54.0366,28.62,0.197,0.953,32.35,-3.0341,7.0526,-45.3823,47.5651,-1.98,1.0061,14.32,0.148,-9.9088
20211130,1.32,1.8795,0.678,4.0832,-19.7764,22.96,0.3688,1.0285,26.88,-4.7264,10.3853,39.949,-49.6657,-3.8918,-4.3995,8.1,0.153,3.2389
20211201,-1.8961,-1.5532,-1.8563,-1.9772,18.4234,27.19,-0.324,1.2416,22.08,-7.912,-11.3717,-39.5939,49.0344,2.2869,2.4593,82.53,0.144,-5.6863
20211202,-1.1815,-1.8255,-1.3388,-0.5862,14.4538,31.12,-0.6618,1.3806,30.0,-5.8428,45.8202,-3.5036,-50.6762,1.7387,2.8608,78.46,0.143,-0.6237
20211203,1.4194,0.8343,1.8157,0.0018,-10.1864,27.95,-0.4861,1.4518,39.86,-3.6975,50.9124,-1.6918,-47.3958,1.8688,1.431,82.61,0.145,0.9763
20211206,-0.8449,-1.9234,-0.1724,-0.1648,9.7317,30.67,-0.0289,1.5164,53.2,0.0226,28.7865,18.7776,-52.436,0.2741,0.7618,52.57,0.134,-7.2514
20211207,1.1731,0.9259,1.8709,-0.1175,-11.3792,27.18,0.5413,1.5124,60.85,2.2767,-51.4056,9.7998,38.7946,0.7363,0.3036,60.4,0.143,6.7759
20211208,2.0707,3.0329,1.3978,4.9652,-19.4628,21.89,-0.2181,1.5241,71.31,6.9048,51.1338,-15.891,-32.9752,0.1791,-0.6146,39.6,0.148,3.2078
20211209,0.3085,0.6379,0.0989,-0.6095,-9.0909,19.9,-0.3151,1.4549,62.73,4.797,5.1041,46.407,-48.4888,1.2878,1.0108,73.58,0.151,1.9595
20211210,-0.7181,-1.7079,-0.0002,-2.142,8.4422,21.58,-0.3637,1.4713,61.75,4.3461,15.0123,46.8282,-38.1594,-0.0483,0.1906,39.73,0.149,-1.4579
20211213,0.9549,0.7297,0.6049,0.906,-13.392,18.69,0.4068,1.4169,53.18,2.429,-48.2459,-1.1463,50.6078,0.0786,-0.3459,40.94,0.149,0.1345
20211214,-0.9136,-1.3903,-0.8897,-2.5606,8.6677,20.31,0.1393,1.3818,50.85,2.2335,-24.7933,49.7164,-25.4903,-0.4408,-0.1208,29.61,0.142,-4.3653
20211215,-0.7471,-1.1395,-0.2995,-0.5248,7.7794,21.89,0.5199,1.3846,44.69,1.0563,46.4699,-36.6539,-16.8762,-0.1651,-0.1149,33.62,0.144,0.9831
20211216,1.6348,2.1522,1.0782,3.691,-11.8776,19.29,-0.0734,1.3785,43.5,0.7121,-3.1114,-50.2019,46.6868,0.2235,-0.414,46.22,0.146,1.7385
20211217,-0.8743,-2.4744,-0.0829,-4.2735,6.6356,20.57,0.0144,1.3789,38.02,-0.3521,40.9973,6.2101,-52.7926,0.0137,0.4529,44.28,0.142,-2.8025
20211220,-1.0288,-0.0708,-1.4825,-0.1402,4.8614,21.57,0.1478,1.3708,38.93,-0.29,49.1128,-12.0317,-38.8555,-1.617,-1.3537,14.66,0.14,-1.4065
20211221,-1.1388,-1.2442,-1.2252,-0.7618,6.0269,22.87,0.0202,1.4126,33.68,-1.9856,-28.4724,-22.0932,49.4345,0.2678,0.1461,46.52,0.142,1.2126
20211222,1.7778,2.4041,1.6047,3.3467,-8.1329,21.01,0.3144,1.408,37.06,-1.277,6.6013,43.4376,-49.9611,0.61,-0.0278,52.31,0.149,4.7921
20211223,1.018,1.1785,0.7359,0.8975,-11.3279,18.63,0.0966,1.4145,40.8,-0.5019,34.6764,15.9141,-49.4095,0.4246,-0.042,51.17,0.146,-2.0175
20211224,0.6224,0.8471,0.5501,1.0398,-3.5964,17.96,-0.2938,1.4154,41.79,-0.3009,12.9807,37.1936,-49.8257,0.6198,0.2383,56.66,0.149,2.4708
20211227,,,,,,17.96,-0.1911,1.355,44.27,0.3052,11.2135,38.6034,-50.1831,0.1927,-0.0565,47.02,0.149,
20211228,1.3839,1.392,0.9786,2.724,-1.559,17.68,0.0354,1.2662,50.74,2.1149,4.6409,44.0879,-51.2712,0.2905,0.0081,52.04,0.148,-0.8038
20211229,-0.101,-0.5642,0.264,-1.1714,-0.7919,17.54,-0.0228,0.8422,51.84,2.1376,12.4441,37.389,-50.1669,0.9818,1.0054,62.12,0.148,0.0
20211230,0.1402,-0.0982,0.2484,0.1794,-3.3637,16.95,0.1855,0.7412,53.8,2.5094,-9.8312,-40.1376,50.0312,0.5654,0.3681,51.87,0.154,4.1864
