date,us_sp500,us_nasdaq,us_dow,us_sox,us_vix_chg,us_vix_level,fx_krw,kr_vol20,kr_breadth5,kr_ret5,flow_foreign,flow_inst,flow_indiv,result_c2c,result_o2c,result_breadth,us_tnx_level,us_tnx_chg
20260807,-0.176,-0.0572,-0.8538,0.3315,-4.1746,15.15,-0.509,3.4265,72.94,16.0154,-50.5296,0.3904,49.08,0.1922,-0.4186,49.94,0.467,1.1479
20260810,0.6184,1.299,0.2818,2.5571,-1.6502,14.9,0.0802,3.4245,64.8,8.7247,-50.617,21.7637,27.6193,3.6236,2.8829,82.93,0.466,-0.2141
20260811,-0.0584,-0.3194,-0.1128,-2.9371,3.7584,15.46,-1.0757,3.3782,68.91,10.7746,-50.3665,39.568,10.0655,1.0696,1.1399,61.71,0.47,0.8369
20260812,-0.3213,-0.601,-0.3411,0.8722,-1.1643,15.28,0.7328,3.2639,63.42,7.487,-39.0866,-11.684,49.2293,0.3923,0.0027,49.24,0.468,-0.3192
20260813,0.2627,0.5409,-0.0401,2.4872,-4.7775,14.55,-0.362,3.2327,57.79,5.3386,44.9419,6.4473,-48.6108,-0.1582,-0.7737,38.15,0.468,-0.0427
20260814,0.6516,0.8069,0.1297,0.4566,0.5498,14.63,0.3031,3.1405,56.39,5.1195,38.8223,11.7048,-49.473,0.7899,0.1992,58.73,0.464,-0.8757
20260818,-0.5227,-0.3152,-0.5074,1.6425,6.5965,15.19,-0.1045,3.1084,58.15,5.7172,50.2241,-22.0324,-27.7435,-2.3719,-2.6714,18.74,0.472,0.5962
20260819,-0.6882,-1.3331,-0.2177,-4.9801,4.2791,15.84,-0.0452,3.0178,45.32,-0.2783,6.7211,-49.0501,44.2288,-1.6271,-0.0904,20.73,0.471,-0.381
20260820,0.2109,0.1574,0.2243,-2.1199,-5.9975,14.89,-0.0813,3.0555,37.12,-2.975,-36.9518,-13.9737,49.0745,1.0126,-0.2197,60.54,0.465,-1.1262
20260821,-0.8669,-1.0023,-1.3165,0.5264,7.5218,16.01,-1.7105,3.0576,39.38,-2.3547,37.5611,-9.028,-53.4109,-2.7684,-2.1885,15.11,0.47,0.9241
20260824,0.4346,0.4346,0.9814,-0.5055,-5.4966,15.13,0.1,3.0206,34.77,-4.9649,-38.2694,-7.4935,-54.2371,0.7109,0.1862,58.1,0.474,0.8944
20260825,-0.2803,-0.765,0.2631,-2.7018,4.7588,15.85,-0.4178,2.9573,34.65,-5.0438,-44.0283,-16.4316,39.5401,1.4507,1.8708,70.15,0.47,-0.7176
20260826,0.3191,0.6586,0.3,1.4433,-2.5237,15.45,-0.3047,2.9676,44.93,-1.2213,-63.4923,20.162,16.3458,0.7417,0.3661,54.95,0.464,-1.3818
20260827,-0.0206,-0.0807,-0.2119,0.2002,-1.5534,15.21,0.0529,2.6471,51.77,1.1475,-7.0027,22.2038,-70.7935,0.4338,0.033,45.59,0.466,0.5389
20260828,0.7203,1.5735,0.1974,2.3333,-4.6022,14.51,0.1448,2.2423,48.78,0.5688,18.1961,1.7798,-80.0241,1.1139,0.6753,59.93,0.467,0.1715
20260831,-0.2487,-0.5234,-0.0176,-3.4717,-0.5513,14.43,-0.2197,2.2284,57.74,4.451,-35.6039,-43.9904,20.4057,-0.0912,0.4766,40.44,0.472,1.0274
20260901,-0.3322,-0.1194,-0.6985,0.5701,3.3957,14.92,-0.2419,1.6746,54.21,3.6488,-38.4107,-55.374,6.2152,-0.0049,-0.0388,39.79,0.476,0.8051
20260902,-0.7113,-1.0281,-0.7878,-2.1364,9.5174,16.34,-0.7617,1.6665,48.14,2.1932,-38.2472,-55.0383,-6.7144,-1.8739,-0.7344,16.73,0.48,0.7987
20260903,0.4603,0.4523,0.5592,0.4486,-6.9767,15.2,0.4566,1.5045,40.49,-0.4224,-27.9743,-34.512,37.5137,-0.5653,-1.2059,36.76,0.48,0.0
20260904,1.058,1.3969,1.1763,0.1136,-5.7895,14.32,-1.054,1.4192,38.73,-1.4215,-3.1871,50.1973,-46.6156,1.5697,0.8346,70.29,0.476,-0.7089
20260907,-0.3757,-0.2899,-0.5064,3.375,1.4665,14.53,-0.2194,1.4544,40.8,-0.9657,10.9072,27.3988,-61.694,0.6556,-0.0623,51.73,0.478,0.462
20260908,,,,,5.2994,15.3,-0.7636,1.4581,43.06,-0.2188,21.2547,21.734,-57.0114,-0.7334,-1.1187,25.9,0.478,
20260909,-0.584,-0.3229,-1.1761,1.3004,2.7451,15.72,-0.1108,1.2403,40.28,-0.9472,18.7076,10.5145,-70.778,1.0633,0.7121,56.73,0.481,0.4599
20260910,-0.4843,-0.6361,-0.768,0.3655,4.7074,16.46,-0.3245,1.24,48.28,1.99,-4.9908,25.7784,-69.2308,0.1574,0.2936,46.9,0.484,0.645
20260911,-0.5848,-0.6537,-0.6043,-2.6581,8.384,17.84,-0.003,1.2372,50.31,2.7127,-64.3669,33.9809,1.6522,-0.3529,0.4695,34.67,0.494,2.2121
20260914,0.8599,0.9636,0.978,1.8067,-11.2108,15.84,0.6721,1.239,43.19,0.7901,-40.5003,-22.4061,37.0936,-0.7562,-0.3678,33.41,0.497,0.627
20260915,-0.4832,-0.5568,-0.2893,-5.8586,7.9545,17.1,-0.2618,1.2334,39.52,-0.6217,-43.9338,-15.6213,40.4448,0.6275,0.6031,50.37,0.496,-0.2814
20260916,-0.4495,-0.7822,-0.6259,0.3977,0.5848,17.2,0.0721,1.1272,44.42,0.7391,-49.0563,-27.9546,22.9891,-0.3846,-0.0588,35.74,0.5,0.7055
20260917,,,,,,17.2,,1.0663,40.22,-0.7088,,,,1.2925,0.8877,63.28,0.501,0.2002
20260918,,,,,,17.2,,1.08,43.49,0.4263,,,,1.2743,-0.1403,46.83,0.495,-1.1786
20260921,,,,,,17.2,,0.8816,45.92,2.0534,,,,-0.0254,-0.6478,32.6,0.5,1.0309
20260922,,,,,,17.2,,0.8797,45.76,2.7843,,,,0.6508,-0.1368,48.62,0.5,
