date,code,inst,corp,indiv,foreign
20240719,003230,9148530000,380610000,-10727395000,1198255000
20240722,003230,9136440000,-509106000,-150600000,-8476734000
20240723,003230,11070375000,1551504000,-27492184000,14870305000
20240724,003230,13084119000,245083000,-7294437000,-6034765000
20240725,003230,-174208000,201464000,50913180000,-50940436000
20240726,003230,-3878008000,-240932000,-2998941000,7117881000
20240729,003230,1277997000,590867000,-18613530000,16744666000
20240730,003230,-3182149000,-131955000,10774726000,-7460622000
20240731,003230,-1608543000,-885878000,-5587031000,8081452000
20240801,003230,4153774000,-155193000,-8651848000,4653267000
20240802,003230,-12093145000,-3670450000,9712958000,6050637000
20240805,003230,-16253453500,-1425310500,-20805589000,38484353000
20240806,003230,1015120000,6822000,810784000,-1832726000
20240807,003230,10019421000,46290000,3471839000,-13537550000
20240808,003230,2998365000,148673000,10776131000,-13923169000
20240809,003230,5645141000,2846781000,-3020990000,-5470932000
20240812,003230,-2195808000,686293000,18171948000,-16662433000
20240813,003230,424321000,-218095000,1546319000,-1752545000
20240814,003230,-14675037000,920418000,18306607000,-4551988000
20240816,003230,-4269708000,915680000,-5451959000,8805987000
20240819,003230,-14921653000,-131725000,3328195000,11725183000
20240820,003230,2843040000,1466144000,-3076606000,-1232578000
20240821,003230,601412000,410348000,-6554907000,5543147000
20240822,003230,-10988044500,-580182000,-2685254500,14253481000
20240823,003230,-4714900000,-439755000,470355000,4684300000
20240826,003230,-5659695500,342811500,-2426573500,7743457500
20240827,003230,670920000,-142576000,431613000,-959957000
20240828,003230,-1342019000,200087500,825447500,316484000
20240829,003230,-4193298500,-28780500,-5870424000,10092503000
20240830,003230,8156825000,65793500,-3389794500,-4832824000
20240902,003230,-819277000,37518500,9653354000,-8871595500
20240903,003230,4737457000,-50577000,-14428314000,9741434000
20240904,003230,3706846000,176261500,-1129941000,-2753166500
20240905,003230,1185447000,149961500,1083830500,-2419239000
20240906,003230,93802500,-632554000,-7733130000,8271881500
20240909,003230,12846585500,467089000,-10385833500,-2927841000
20240910,003230,5379906000,600835000,9194884000,-15175625000
20240911,003230,-453749000,614787500,5960064500,-6121103000
20240912,003230,-266150000,317570000,-4063223000,4011803000
20240913,003230,1376672000,969799000,-1309043000,-1037428000
20240919,003230,1870384000,1508153000,-3285734000,-92803000
20240920,003230,4659584000,279094000,-2325636000,-2613042000
20240923,003230,6539424000,699090000,2041643000,-9280157000
20240924,003230,4917596000,71329000,5783774000,-10772699000
20240925,003230,-1414207000,-45597000,2860567000,-1400763000
20240926,003230,4428986000,175776000,-19617443000,15012681000
20240927,003230,515260000,-172809000,5189319000,-5531770000
20240930,003230,5446714000,889192000,-5301757000,-1034149000
20241002,003230,-2530329000,1272711000,31144050000,-29886432000
20241004,003230,-674728000,-69363000,-12049191000,12793282000
20241007,003230,-1107167000,3779628000,-15028078000,12355617000
20241008,003230,-3483098000,120606000,18998225000,-15635733000
20241010,003230,-3048923000,309466000,308240000,2431217000
20241011,003230,876804000,456727000,-5383334000,4049803000
20241014,003230,10711876000,833603000,-10950881000,-594598000
20241015,003230,1865260000,425542000,5528835000,-7819637000
20241016,003230,139700000,70845000,3983077000,-4193622000
20241017,003230,-2265526000,67958000,6309421000,-4111853000
20241018,003230,-7607902000,66569000,6341309000,1200024000
20241021,003230,-1037154000,271868000,1700445000,-935159000
20241022,003230,4072353000,-462105000,-7817832000,4207584000
20241023,003230,-6558610000,7041000,19491370000,-12939801000
20241024,003230,-4067124000,-781763000,3114364000,1734523000
20241025,003230,-3452904000,18000,2283005000,1169881000
20241028,003230,-3201848000,-40079000,2227428000,1014499000
20241029,003230,-3310463000,74332000,2592024000,644107000
20241030,003230,-3325130000,-6574000,749413000,2582291000
20241031,003230,75825000,-47063000,-1539883000,1511121000
20241101,003230,2803228000,-107406000,1291923000,-3987745000
20241104,003230,4099328000,1583814000,-28597877000,22914735000
20241105,003230,7272327000,-312298000,-8286095000,1326066000
20241106,003230,-2765143000,-146528000,-486392000,3398063000
20241107,003230,-3879161000,-280933000,3135853000,1024241000
20241108,003230,1115240000,-113064000,1552764000,-2554940000
20241111,003230,-834606000,-2232446000,-4060359000,7127411000
20241112,003230,2137387000,1923000,-2290460000,151150000
20241113,003230,4720832000,-576527000,179423000,-4323728000
20241114,003230,2468598000,6511000,5065229000,-7540338000
20241115,003230,11128336000,724494000,4596245000,-16449075000
20241118,003230,4693766000,2459407000,-3523470000,-3629703000
20241119,003230,2421368000,45179000,2638298000,-5104845000
20241120,003230,1316247000,-14197000,-2060664000,758614000
20241121,003230,699474000,776610000,16627732000,-18103816000
20241122,003230,6123111000,-148864000,-10810757000,4836510000
20241125,003230,-1789785000,180581000,14283096000,-12673892000
20241126,003230,1059524000,10106000,1617662000,-2687292000
20241127,003230,3172622000,-207487000,-2562439000,-402696000
20241128,003230,3488975000,145540000,-200565000,-3433950000
20241129,003230,2682979000,154108000,-1482610000,-1354477000
20241202,003230,8605808000,1393917000,-25757759000,15758034000
20241203,003230,2610653000,1345808000,-4525210000,568749000
20241204,003230,6964577000,1688832000,-3929606000,-4723803000
20241205,003230,9410000000,52602000,-9469382000,6780000
20241206,003230,2575283000,182066000,-1047955000,-1709394000
20241209,003230,6390939000,2075331000,-8676547000,210277000
20241210,003230,18655400000,1163763000,-30818323000,10999160000
20241211,003230,-1856375000,-1302042000,1328524000,1829893000
20241212,003230,-7251184000,23258000,-2519641000,9747567000
20241213,003230,-2307781000,-462158000,-3716891000,6486830000
20241216,003230,5115626000,499451000,-7983259000,2368182000
20241217,003230,4265930000,-696397000,3167960000,-6737493000
20241218,003230,6415155000,364169000,-7312914000,533590000
20241219,003230,1229093000,190574000,-6750501000,5330834000
20241220,003230,-1215126000,-3092603000,5379790000,-1072061000
20241223,003230,2704733000,2167058000,-13111102000,8239311000
20241224,003230,8909719000,542456000,-19997827000,10545652000
20241226,003230,12929701000,-132288000,-6397911000,-6399502000
20241227,003230,-11553055000,286478000,12495330000,-1228753000
20241230,003230,-3251337000,757714000,-3985133000,6478756000
20240102,003240,34060000,0,-10296000,-23764000
20240103,003240,1222000,0,99981000,-101203000
20240104,003240,180007000,0,-69143000,-110864000
20240105,003240,-21312000,0,72823000,-51511000
20240108,003240,-14167000,0,-13558000,27725000
20240109,003240,68103000,0,-65685000,-2418000
20240110,003240,13195000,0,16621000,-29816000
20240111,003240,-11349000,0,33995000,-22646000
20240112,003240,14330000,0,22066000,-36396000
20240115,003240,-4149000,0,-25000,4174000
20240116,003240,10770000,0,11754000,-22524000
20240117,003240,-4678000,0,107320000,-102642000
20240118,003240,-11588000,0,28400000,-16812000
20240119,003240,-6953000,0,13984000,-7031000
20240122,003240,-575000,-19081000,-16659000,36315000
20240123,003240,43374000,-1000,-73130000,29757000
20240124,003240,520794000,0,-768364000,247570000
20240125,003240,343964000,6958000,-298010000,-52912000
20240126,003240,1492540000,-106674000,-1750829000,364963000
20240129,003240,1291842000,521679000,-402702000,-1410819000
20240130,003240,3344116000,-1417008000,-2022500000,95392000
20240131,003240,141509000,-111341000,404949000,-435117000
20240201,003240,-100073000,-490889000,475755000,115207000
20240202,003240,-94312000,-8056000,47957000,54411000
20240205,003240,-181001000,103899000,53553000,23549000
20240206,003240,81900000,267630000,-1619345000,1269815000
20240207,003240,865310000,-5358000,-1764544000,904592000
20240208,003240,41463000,-29618000,-98066000,86221000
20240213,003240,501537000,39248000,-1401881000,861096000
20240214,003240,-884353000,-25496000,458042000,451807000
20240215,003240,-557022000,-31412000,509618000,78816000
20240216,003240,-75628000,124912000,-242765000,193481000
20240219,003240,-251104000,-36947000,177063000,110988000
20240220,003240,-237378000,16569000,42420000,178389000
20240221,003240,-422276000,25493000,-209819000,606602000
20240222,003240,-253399000,0,227311000,26088000
20240223,003240,200650000,-145875000,379486000,-434261000
20240226,003240,-216804000,-464852000,677000,680979000
20240227,003240,278950000,0,-519867000,240917000
20240228,003240,913326000,15620000,-615753000,-313193000
20240229,003240,218197000,17981000,-180431000,-55747000
20240304,003240,513419000,5578000,-182028000,-336969000
20240305,003240,-2119000,15740000,56726000,-70347000
20240306,003240,-296925000,1509000,298898000,-3482000
20240307,003240,7645000,1477000,-37205000,28083000
20240308,003240,606831000,23158000,-331115000,-298874000
20240311,003240,390905000,2352000,-27368000,-365889000
20240312,003240,-86718000,22500000,113256000,-49038000
20240313,003240,-51619000,6024000,-17396000,62991000
20240314,003240,-568216000,52710000,227074000,288432000
20240315,003240,-139483000,0,6089000,133394000
20240318,003240,-435199000,-3656000,367736000,71119000
20240319,003240,-216089000,14500000,-31844000,233433000
20240320,003240,-253090000,0,70079000,183011000
20240321,003240,-210691000,0,36589000,174102000
20240322,003240,44644000,0,-26001000,-18643000
20240325,003240,32587000,7968000,28769000,-69324000
20240326,003240,-348450000,1445000,164517000,182488000
20240327,003240,56520000,0,-10237000,-46283000
20240328,003240,-166868000,73920000,463223000,-370275000
20240329,003240,145445000,-53586000,754670000,-846529000
20240401,003240,-699923000,-12086000,801550000,-89541000
20240402,003240,-137253000,-131966000,639656000,-370437000
20240403,003240,-162177000,0,-74741000,236918000
20240404,003240,-210429000,-693000,275972000,-64850000
20240405,003240,-193815000,0,211576000,-17761000
20240408,003240,-226254000,0,-135474000,361728000
20240409,003240,-9398000,-25612000,35035000,-25000
20240411,003240,-318917000,657000,209762000,108498000
20240412,003240,-16183000,-1958000,43707000,-25566000
20240415,003240,-2718000,11000,-108882000,111589000
20240416,003240,-5975000,9548000,-17796000,14223000
20240417,003240,-61238000,3115000,110943000,-52820000
20240418,003240,-81036000,0,47948000,33088000
20240419,003240,-99381000,-618000,37580000,62419000
20240422,003240,1226000,3185000,16987000,-21398000
20240423,003240,633000,0,139959000,-140592000
20240424,003240,31451000,11951000,51488000,-94890000
20240425,003240,-2636000,110729000,-210149000,102056000
20240426,003240,72742000,-649000,57708000,-129801000
20240429,003240,-68631000,22390000,-35260000,81501000
20240430,003240,129752000,0,-143800000,14048000
20240502,003240,-2628000,13206000,110328000,-120906000
20240503,003240,-30741000,-654000,30790000,605000
20240507,003240,-24000,0,-2337000,2361000
20240508,003240,-13720000,-655000,-7903000,22278000
20240509,003240,-1978000,-655000,61488000,-58855000
20240510,003240,-20995000,0,-3942000,24937000
20240513,003240,-42143000,1299000,104754000,-63910000
20240514,003240,54955000,0,-130725000,75770000
20240516,003240,6035000,-146863000,178006000,-37178000
20240517,003240,-3274000,652000,29563000,-26941000
20240520,003240,-4558000,0,-27688000,32246000
20240521,003240,-3273000,13112000,65234000,-75073000
20240522,003240,2600000,0,17053000,-19653000
20240523,003240,-24322000,0,59800000,-35478000
20240524,003240,-20355000,-653000,4344000,16664000
20240527,003240,-1961000,0,15755000,-13794000
20240528,003240,-5923000,0,50470000,-44547000
20240529,003240,-16292000,0,28631000,-12339000
20240530,003240,5749000,0,77799000,-83548000
20240531,003240,-37445000,0,36849000,596000
20240603,003240,1923000,0,-42357000,40434000
20240604,003240,-82324000,0,141555000,-59231000
20240605,003240,-120594000,-32269000,223570000,-70707000
20240607,003240,-40783000,29803000,57641000,-46661000
20240610,003240,-693000,645000,5158000,-5110000
20240611,003240,2065000,-4060000,-340806000,342801000
20240612,003240,-107906000,-2693000,359788000,-249189000
20240613,003240,-173785000,0,471043000,-297258000
20240614,003240,-80274000,17976000,130439000,-68141000
20240617,003240,3181000,0,25623000,-28804000
20240618,003240,-174419000,0,319496000,-145077000
20240619,003240,-183842000,0,203292000,-19450000
20240620,003240,-42767000,0,43979000,-1212000
20240621,003240,-1932000,0,-303193000,305125000
20240624,003240,7140000,0,155066000,-162206000
20240625,003240,-5050000,0,97294000,-92244000
20240626,003240,6977000,0,28532000,-35509000
20240627,003240,9472000,0,32237000,-41709000
20240628,003240,1825000,50020000,-31852000,-19993000
20240701,003240,-9398000,6220000,31761000,-28583000
20240702,003240,-50726000,0,76729000,-26003000
20240703,003240,91759000,0,-14023000,-77736000
20240704,003240,111010000,0,-84225000,-26785000
20240705,003240,-27218000,0,46190000,-18972000
20240708,003240,-1254000,0,32172000,-30918000
20240709,003240,-1889000,0,26560000,-24671000
20240710,003240,138150000,0,-179824000,41674000
20240711,003240,170723000,0,-177771000,7048000
20240712,003240,149400000,0,-263844000,114444000
20240715,003240,3285000,0,36208000,-39493000
20240716,003240,-3197000,0,47472000,-44275000
20240717,003240,-634000,1294000,-22086000,21426000
20240718,003240,3206000,0,28460000,-31666000
20240719,003240,4447000,0,86496000,-90943000
20240722,003240,-2863000,0,16077000,-13214000
20240723,003240,-6227000,0,50185000,-43958000
20240724,003240,46268000,628000,-29943000,-16953000
20240725,003240,-132933000,0,108240000,24693000
20240726,003240,-1244000,1231000,22087000,-22074000
20240729,003240,258000,0,-62209000,61951000
20240730,003240,1831000,0,65412000,-67243000
20240731,003240,1785000,-606000,35877000,-37056000
20240801,003240,-1290000,0,-200405000,201695000
20240802,003240,1213000,0,130065000,-131278000
20240805,003240,-336403000,565000,482486000,-146648000
20240806,003240,-388000,0,-80521000,80909000
20240807,003240,-434558000,14180000,355281000,65097000
20240808,003240,-165663000,0,78045000,87618000
20240809,003240,-10496000,0,-86699000,97195000
20240812,003240,-7278000,2785000,16770000,-12277000
20240813,003240,1664000,2805000,19551000,-24020000
20240814,003240,-32175000,0,29215000,2960000
20240816,003240,11035000,-10584000,-22376000,21925000
20240819,003240,-1771000,-2336000,48867000,-44760000
20240820,003240,-12000,0,-8830000,8842000
20240821,003240,-10598000,0,11722000,-1124000
20240822,003240,-1184000,11720000,-2313000,-8223000
20240823,003240,566000,11720000,19908000,-32194000
20240826,003240,-1761000,0,6419000,-4658000
20240827,003240,-1767000,5790000,37212000,-41235000
20240828,003240,9949000,57690000,-41485000,-26154000
20240829,003240,2333000,35067000,-7645000,-29755000
20240830,003240,-28000,0,13527000,-13499000
20240902,003240,-597000,0,589000,8000
20240903,003240,-666000,0,-7607000,8273000
20240904,003240,1173000,-1179000,95383000,-95377000
20240905,003240,2346000,0,36508000,-38854000
20240906,003240,-63548000,0,187632000,-124084000
20240909,003240,2885000,0,16848000,-19733000
20240910,003240,1752000,0,21485000,-23237000
20240911,003240,2860000,0,6958000,-9818000
20240912,003240,585000,0,-5226000,4641000
20240913,003240,6012000,15640000,-121187000,99535000
20240919,003240,13061000,0,12594000,-25655000
20240920,003240,2093000,0,-302937000,300844000
20240923,003240,11155000,12260000,-121776000,98361000
20240924,003240,-777000,-620000,-435587000,436984000
20240925,003240,105000,0,14733000,-14838000
20240926,003240,-112055000,0,110218000,1837000
20240927,003240,44778000,-5938000,-279507000,240667000
20240930,003240,78433000,0,190278000,-268711000
20241002,003240,35036000,0,43246000,-78282000
20241004,003240,-6410000,0,94845000,-88435000
20241007,003240,3000,0,39014000,-39017000
20241008,003240,61000000,0,-87943000,26943000
20241010,003240,26455000,0,-18720000,-7735000
20241011,003240,-14885000,6515000,50414000,-42044000
20241014,003240,-39649000,0,106423000,-66774000
20241015,003240,-3187000,0,44727000,-41540000
20241016,003240,-20416000,0,152322000,-131906000
20241017,003240,63636000,-642000,-52730000,-10264000
20241018,003240,88490000,-1291000,-317056000,229857000
20241021,003240,13053000,-653000,23459000,-35859000
20241022,003240,-110777000,0,69410000,41367000
20241023,003240,-128462000,0,128480000,-18000
20241024,003240,3755000,0,-1865000,-1890000
20241025,003240,90085000,0,-187131000,97046000
20241028,003240,31745000,0,-89299000,57554000
20241029,003240,12276000,0,7118000,-19394000
20241030,003240,-23710000,0,3076000,20634000
20241031,003240,-10974000,0,-62089000,73063000
20241101,003240,-26210000,-109612000,-122255000,258077000
20241104,003240,26757000,0,-47631000,20874000
20241105,003240,15301000,-669000,-206894000,192262000
20241106,003240,10016000,-2004000,126926000,-134938000
20241107,003240,-5851000,-33000000,72355000,-33504000
20241108,003240,52769000,0,-31702000,-21067000
20241111,003240,14069000,0,458623000,-472692000
20241112,003240,65220000,8792000,82366000,-156378000
20241113,003240,13583000,252587000,229029000,-495199000
20241114,003240,-57063000,4417000,47347000,5299000
20241115,003240,73032000,19276000,-308826000,216518000
20241118,003240,33504000,13355000,42607000,-89466000
20241119,003240,-7871000,0,357890000,-350019000
20241120,003240,-39749000,-33178000,153436000,-80509000
20241121,003240,3307000,71997000,123791000,-199095000
20241122,003240,-6588000,3286000,40794000,-37492000
20241125,003240,36812000,587286000,1366765000,-1990863000
20241126,003240,-36091000,19340000,246387000,-229636000
20241127,003240,49599000,-1254000,-2588000,-45757000
20241128,003240,-27626000,-2520000,16259000,13887000
20241129,003240,2070000,-620000,128350000,-129800000
20241202,003240,10582000,0,18063000,-28645000
20241203,003240,4397000,0,-39734000,35337000
20241204,003240,-13677000,0,264754000,-251077000
20241205,003240,-24534000,0,274066000,-249532000
20241206,003240,-37092000,-606000,-11325000,49023000
20241209,003240,4644000,-591000,243502000,-247555000
20241210,003240,625000,0,4504000,-5129000
20241211,003240,4143000,0,48898000,-53041000
20241212,003240,-2887000,-1177000,195050000,-190986000
20241213,003240,-12507000,0,-65399000,77906000
20241216,003240,-3568000,2376000,116751000,-115559000
20241217,003240,3593000,7192000,64447000,-75232000
20241218,003240,9683000,0,18663000,-28346000
20241219,003240,65180000,-609000,-91037000,26466000
20241220,003240,1834000,0,-91701000,89867000
20241223,003240,11189000,0,276948000,-288137000
20241224,003240,606000,0,55532000,-56138000
20241226,003240,566000,-6170000,112517000,-106913000
20241227,003240,1879000,-611000,189360000,-190628000
20241230,003240,8503000,0,21996000,-30499000
20240102,003280,24159055,-17884790,835566150,-841840415
20240103,003280,-11847400,34441375,-2658470,-19935505
20240104,003280,73623795,-26251435,-2787035485,2739663125
20240105,003280,-249973760,23985080,2626811160,-2400822480
20240108,003280,-79672295,20376685,749631215,-690335605
20240109,003280,92037010,-28009440,-1986251920,1922224350
20240110,003280,73050200,171632495,1148480040,-1393162735
20240111,003280,12873210,18355950,-1313983000,1282753840
20240112,003280,201158030,256306950,-17907014650,17449549670
20240115,003280,-2169929575,-519265790,22511366245,-19822170880
20240116,003280,-4375078855,-104258925,3443641995,1035695785
20240117,003280,-3815744225,-18550850,6301958765,-2467663690
20240118,003280,-9466435,163807840,464442660,-618784065
20240119,003280,-664298365,-287785200,-491427035,1443510600
20240122,003280,-33201215,-105119115,-1204249100,1342569430
20240123,003280,57737595,611462100,772303700,-1441503395
20240124,003280,-20947220,-21306255,1024520915,-982267440
20240125,003280,-496920,156724000,-287502825,131275745
20240126,003280,12081610,-20979135,232777655,-223880130
20240129,003280,-19765080,-4988995,194651925,-169897850
20240130,003280,-44780995,-15521535,606486340,-546183810
20240131,003280,828780,-57499750,-2193016660,2249687630
20240201,003280,190317770,-282410945,-987018805,1079111980
20240202,003280,461776935,93840045,-719585765,163968785
20240205,003280,18945595,19857750,1380152745,-1418956090
20240206,003280,28908850,-152829410,-661323485,785244045
20240207,003280,-12494490,-8687220,-88216990,109398700
20240208,003280,-144912480,1823000,-237724845,380814325
20240213,003280,54760605,17086700,-246543100,174695795
20240214,003280,10767375,-128460,44611265,-55250180
20240215,003280,-10992400,-433248120,977162675,-532922155
20240216,003280,127081555,2251870,-233043425,103710000
20240219,003280,10904040,3997705,-461252325,446350580
20240220,003280,-42404395,-9759215,531937990,-479774380
20240221,003280,-8088320,41628885,1756098230,-1789638795
20240222,003280,-11063405,4559480,-643723745,650227670
20240223,003280,2405515,4823870,-7840630,611245
20240226,003280,9638785,1940500,-611286435,599707150
20240227,003280,608295,2611110,-757042760,753823355
20240228,003280,8402670,1654790,-197976800,187919340
20240229,003280,-555536330,3293475,1210786260,-658543405
20240304,003280,-6772445,13474625,-151452165,144749985
20240305,003280,-19184350,3545500,-447221670,462860520
20240306,003280,-5051560,1996290,-162773635,165828905
20240307,003280,4137015,11196000,-61275950,45942935
20240308,003280,135605,5403415,-127124335,121585315
20240311,003280,-1613810,-5396250,-39674710,46684770
20240312,003280,-12201690,1459135,1236653130,-1225910575
20240313,003280,-4280590,6863765,-328415960,325832785
20240314,003280,-9263325,-16243730,80225580,-54718525
20240315,003280,-12939790,3616685,534322295,-524999190
20240318,003280,-179862245,-49486260,675992305,-446643800
20240319,003280,-103445,9257995,-431931245,422776695
20240320,003280,22255360,5778235,52817925,-80851520
20240321,003280,-6631180,827790,-455691915,461495305
20240322,003280,-788320,10662305,1260172805,-1270046790
20240325,003280,2031450,7209125,690117685,-699358260
20240326,003280,-1106395,1522210,-865430615,865014800
20240327,003280,68661300,-76408055,1385946770,-1378200015
20240328,003280,30246945,-114525,-525977765,495845345
20240329,003280,854695,10111500,553006050,-563972245
20240401,003280,-11479810,7944025,-318410110,321945895
20240402,003280,19991415,52592220,1050571965,-1123155600
20240403,003280,93677710,102795775,-1487949220,1291475735
20240404,003280,40341830,-43944070,-1968978040,1972580280
20240405,003280,10903695,-232226190,2553515025,-2332192530
20240408,003280,2120320,158819360,842489695,-1003429375
20240409,003280,-79329430,-50123050,315440785,-185988305
20240411,003280,-865208525,-42062775245,-233137020,43161120790
20240412,003280,-87514960,-5190975,11182943430,-11090237495
20240415,003280,5594795,30969180,9440471315,-9477035290
20240416,003280,-5748205,-3425525,4651806110,-4642632380
20240417,003280,1435540,30948525,1023515055,-1055899120
20240418,003280,-157922270,1938920,-865209545,1021192895
20240419,003280,-809535,103001465,18300059930,-18402251860
20240422,003280,2272505,-59296670,1648916980,-1591892815
20240423,003280,-1368245,61425815,338042115,-398099685
20240424,003280,-102621220,-74559530,-593954545,771135295
20240425,003280,-227668605,-25342306480,888582685,24681392400
20240426,003280,1186865,-38046800,530854030,-493994095
20240429,003280,106425,67674660,-71715275,3934190
20240430,003280,-737770,56202300,460158885,-515623415
20240502,003280,1129830,-21082310,1009739170,-989786690
20240503,003280,-285015,23084640,898523590,-921323215
20240507,003280,-6788265,-24060730,620958850,-590109855
20240508,003280,-690405,15344025,351524250,-366177870
20240509,003280,85672285,-3043420,1790484605,-1873113470
20240510,003280,134533100,170820240,4679318880,-4984672220
20240513,003280,121948730,-94720360,3380280430,-3407508800
20240514,003280,-165807655,224164760,1083181675,-1141538780
20240516,003280,-32010260,-299565435,2298641755,-1967066060
20240517,003280,2541255,73938595,1796744800,-1873224650
20240520,003280,29285705,1156280,734572655,-765014640
20240521,003280,-121924210,45138965,1323341390,-1246556145
20240522,003280,3407865,11636720,427375505,-442420090
20240523,003280,-1890225,13974135,-143998900,131914990
20240524,003280,916245,22998680,1367894235,-1391809160
20240527,003280,9729230,-15025975,280487865,-275191120
20240528,003280,-8633205,2246270,383048955,-376662020
20240529,003280,-567240,-677650,1225153150,-1223908260
20240530,003280,805385,7121220,575895015,-583821620
20240531,003280,-5015525,18072030,164945630,-178002135
20240603,003280,5398175,-92215670,338308415,-251490920
20240604,003280,-10414685,12468730,-452205840,450151795
20240605,003280,365680,30370895,863954155,-894690730
20240607,003280,-2017935,-28414545,-890007390,920439870
20240610,003280,-3757455,26690020,245743235,-268675800
20240611,003280,1409715,33205750,39614605,-74230070
20240612,003280,29409000,-2087120,-116499875,89177995
20240613,003280,27756990,356170,-324832160,296719000
20240614,003280,4482580,11447225,-447803280,431873475
20240617,003280,-2386650,-33788525,1053663550,-1017488375
20240618,003280,96677110,12542050,-69948325,-39270835
20240619,003280,76661635,13476800,-366961840,276823405
20240620,003280,159505005,-41600590,-1138350970,1020446555
20240621,003280,-9805015,28191190,610212055,-628598230
20240624,003280,4507810,-26622280,444015070,-421900600
20240625,003280,424401265,-54932520,-269413495,-100055250
20240626,003280,154263715,43678620,-1141157145,943214810
20240627,003280,3853220,4033560,416484850,-424371630
20240628,003280,-715700,-56463250,-1394053125,1451232075
20240701,003280,-152206910,-27224390,2045304980,-1865873680
20240702,003280,2352015,-17850395,800619980,-785121600
20240703,003280,-4972665,19747100,361974185,-376748620
20240704,003280,577480,7714000,-938860905,930569425
20240705,003280,-1193405,43825500,482829355,-525461450
20240708,003280,-7101465,21345085,-821821510,807577890
20240709,003280,-268226105,12024140,896743025,-640541060
20240710,003280,-3095055,-5368580,325959485,-317495850
20240711,003280,-1498235,-13579210,-95193780,110271225
20240712,003280,-1682535,5179075,89593945,-93090485
20240715,003280,114845,-48419300,-161274105,209578560
20240716,003280,-25998510,1415855,42157775,-17575120
20240717,003280,-448460,8521210,297983080,-306055830
20240718,003280,2978260,20674840,-458049910,434396810
20240719,003280,4140645,12739925,135641940,-152522510
20240722,003280,1836080,873660,-244679250,241969510
20240723,003280,-2109370,31629280,-56369100,26849190
20240724,003280,2353990,48117970,-131775485,81303525
20240725,003280,655645,6225050,-423920350,417039655
20240726,003280,-14471840,-81118055,-611212680,706802575
20240729,003280,43255845,-22429195,-28780475,7953825
20240730,003280,-8492625,8220340,957596660,-957324375
20240731,003280,3652260,-62435890,1030515180,-971731550
20240801,003280,75109930,-10196785,-527569105,462655960
20240802,003280,1596890,29209370,273139595,-303945855
20240805,003280,-7062620,-70417445,-350726625,428206690
20240806,003280,-237660765,-26769156300,-4619418625,31626235690
20240807,003280,24333500,336606155,34078628975,-34439568630
20240808,003280,-2875415,-82879230,-709443485,795198130
20240809,003280,11964360,66826655,-2675222470,2596431455
20240812,003280,4717130,2024275,-571412480,564671075
20240813,003280,1451475,58393800,3681513445,-3741358720
20240814,003280,1976845,-63880065,-187506025,249409245
20240816,003280,-5291110,70709900,-70580035,5161245
20240819,003280,-6921850,148893585,-1216097225,1074125490
20240820,003280,-3003825,-6420700,-123187005,132611530
20240821,003280,-10985050,47154465,-1173416645,1137247230
20240822,003280,1975895,212569000,947406365,-1161951260
20240823,003280,-49510015,8771390,1435605680,-1394867055
20240826,003280,-191700,1704900,329954280,-331467480
20240827,003280,-2599200,10789600,55186935,-63377335
20240828,003280,9520430,3189000,-322941640,310232210
20240829,003280,38640,6398290,109917700,-116354630
20240830,003280,1020735,2327350,-778365775,775017690
20240902,003280,9694240,-28895415,478995290,-459794115
20240903,003280,45008635,4913410,-684666385,634744340
20240904,003280,-491809,-149834198,1192609297,-1042283290
20240905,003280,4131158,68113,-96124818,91925547
20240906,003280,-3466683,-128895774,295778611,-163416154
20240909,003280,7633822,2900778,-1229756447,1219221847
20240910,003280,511373,-4888247,315399078,-311022204
20240911,003280,1564276,-2483994,-593652928,594572646
20240912,003280,-1544593,1831652,-1145231468,1144944409
20240913,003280,924193,6991680,163301755,-171217628
20240919,003280,396798,-4674910,519626112,-515348000
20240920,003280,10330385,-65989810,-844184605,899844030
20240923,003280,2790200,74333460,2726778090,-2803901750
20240924,003280,249216770,-71241095,-735563960,557588285
20240925,003280,202323740,9783920,690946780,-903054440
20240926,003280,-5432200,-70931395,-279818095,356181690
20240927,003280,97821635,-9625510,70943040,-159139165
20240930,003280,48398045,-69803050,405179880,-383774875
20241002,003280,152984730,-614570,-278694330,126324170
20241004,003280,-26020,6879990,-912497240,905643270
20241007,003280,-9612365,6130000,-71367135,74849500
20241008,003280,138238715,5983830,-351834640,207612095
20241010,003280,55871625,8755990,-438267445,373639830
20241011,003280,327604615,-1111110,-64128010,-262365495
20241014,003280,-209115205,190000,-202641655,411566860
20241015,003280,78958125,6222165,-102671230,17490940
20241016,003280,25902650,22477250,-334134440,285754540
20241017,003280,9853380,5411635,911877595,-927142610
20241018,003280,-365522510,5299400,-704948235,1065171345
20241021,003280,-8413055,300,-414206239,422618994
20241022,003280,105605540,8574612,1691423762,-1805603914
20241023,003280,-9487932,23703430,-444554751,430339253
20241024,003280,-107608864,821683,113568099,-6780918
20241025,003280,44380716,2330959,-123374880,76663205
20241028,003280,5579483,2966325,-825125008,816579200
20241029,003280,-1181542,64367211,136308978,-199494647
20241030,003280,1300001,1177705,255966129,-258443835
20241031,003280,-156981187,107015038,-316305849,366271998
20241101,003280,-383893181,3274784,831569363,-450950966
20241104,003280,1745269,9601694,-637725386,626378423
20241105,003280,-673796,16685286,51975105,-67986595
20241106,003280,2784764,-8100512,161215715,-155899967
