date,code,market_cap,volume,trade_value,shares
20211015,041190,861000000000,56489129,548053053520,84000000
20211018,041190,911400000000,32883148,352573400650,84000000
20211019,041190,953400000000,29307059,327774483100,84000000
20211020,041190,924000000000,16946502,192429379200,84000000
20211021,041190,945000000000,29524987,345147876250,84000000
20211022,041190,953400000000,8017897,89161054000,84000000
20211025,041190,961800000000,6483515,72301712950,84000000
20211026,041190,991200000000,24936914,302129353750,84000000
20211027,041190,978600000000,5731854,66421070450,84000000
20211028,041190,911400000000,5859807,64968125800,84000000
20211029,041190,995400000000,15393433,180197468000,84000000
20211101,041190,957600000000,11919054,135924187150,84000000
20211102,041190,1003800000000,12504785,148763097600,84000000
20211103,041190,999600000000,8005272,95886276650,84000000
20211104,041190,932400000000,13072726,150861390250,84000000
20211105,041190,915600000000,3716938,41008952350,84000000
20211108,041190,974400000000,8713193,99791137800,84000000
20211109,041190,953400000000,11329629,131468645800,84000000
20211110,041190,844200000000,10017844,104374523100,84000000
20211111,041190,828240000000,4427047,44140004720,84000000
20211112,041190,840000000000,4553833,44971773310,84000000
20211115,041190,869400000000,7994952,82457675390,84000000
20211116,041190,834960000000,5858255,59186847630,84000000
20211117,041190,831600000000,6015088,60303902200,84000000
20211118,041190,886200000000,17552860,186657634720,84000000
20211119,041190,844200000000,4615346,46625478290,84000000
20211122,041190,833280000000,5394872,54937643640,84000000
20211123,041190,799680000000,3479662,34003414250,84000000
20211124,041190,821520000000,4091418,40536660410,84000000
20211125,041190,848400000000,7383186,75492698100,84000000
20211126,041190,890400000000,12793950,137399663050,84000000
20211129,041190,840000000000,5826473,59524643880,84000000
20211130,041190,801360000000,4312364,42194915670,84000000
20211201,041190,823200000000,4052857,39186767550,84000000
20211202,041190,798000000000,2822286,26762432420,84000000
20211203,041190,823200000000,4126062,40560840310,84000000
20211206,041190,776160000000,3355157,31059864540,84000000
20211207,041190,783720000000,2257956,21105043620,84000000
20211208,041190,789600000000,2382068,22590598570,84000000
20211209,041190,812280000000,2396272,23030080660,84000000
20211210,041190,792120000000,1773156,16758739340,84000000
20211213,041190,790440000000,1672941,15776463100,84000000
20211214,041190,786240000000,3506444,32901102730,84000000
20211215,041190,812280000000,5524941,53663242410,84000000
20211216,041190,808920000000,3846630,37977487280,84000000
20211217,041190,795480000000,1236600,11771049370,84000000
20211220,041190,764400000000,2230996,20577200780,84000000
20211221,041190,781200000000,1486391,13705870490,84000000
20211222,041190,782040000000,1356774,12671575230,84000000
20211223,041190,772800000000,1318064,12207782080,84000000
20211224,041190,792960000000,2397897,22726523750,84000000
20211227,041190,775320000000,1238520,11555390790,84000000
20211228,041190,778680000000,2038555,18952217910,84000000
20211229,041190,779520000000,1557662,14418165220,84000000
20211230,041190,767760000000,1214672,11138756140,84000000
20210104,041440,76859399760,31343,134021340,17915944
20210105,041440,77038559200,48806,208576430,17915944
20210106,041440,75963602560,64711,274584090,17915944
20210107,041440,77576037520,92387,395906455,17915944
20210108,041440,76053182280,83207,355535135,17915944
20210111,041440,74172008160,114097,473089025,17915944
20210112,041440,74978225640,70715,294718870,17915944
20210113,041440,79278052200,136155,588929370,17915944
20210114,041440,79278052200,78786,349653165,17915944
20210115,041440,76142762000,150256,649207215,17915944
20210118,041440,76142762000,46635,198660245,17915944
20210119,041440,79098892760,78667,342838065,17915944
20210120,041440,79457211640,53220,235007235,17915944
20210121,041440,83040400440,291385,1335342740,17915944
20210122,041440,83936197640,227747,1062028935,17915944
20210125,041440,85459052880,167532,795516745,17915944
20210126,041440,83936197640,86596,404293780,17915944
20210127,041440,83757038200,100157,468272130,17915944
20210128,041440,81427965480,71088,324650585,17915944
20210129,041440,77217718640,83752,367712140,17915944
20210201,041440,78561414440,42094,182541790,17915944
20210202,041440,79725950800,40433,179567920,17915944
20210203,041440,83577878760,150028,684360820,17915944
20210204,041440,81965443800,68608,315648675,17915944
20210205,041440,86265270360,578585,2781902840,17915944
20210208,041440,87608966160,283207,1377140040,17915944
20210209,041440,84204936800,1593847,8069598970,17915944
20210210,041440,85996531200,148406,701730020,17915944
20210215,041440,87608966160,129672,628745225,17915944
20210216,041440,88594343080,111119,541896480,17915944
20210217,041440,87967285040,90075,441039435,17915944
20210218,041440,87250647280,59544,288726885,17915944
20210219,041440,88504763360,153558,746832580,17915944
20210222,041440,89310980840,229716,1162779370,17915944
20210223,041440,87698545880,105731,516522645,17915944
20210224,041440,87250647280,155037,761676320,17915944
20210225,041440,87340227000,63150,307713320,17915944
20210226,041440,86623589240,96238,460305685,17915944
20210302,041440,86713168960,58256,283513455,17915944
20210303,041440,88325603920,66691,325871895,17915944
20210304,041440,88415183640,59107,290453465,17915944
20210305,041440,96566938160,836628,4374557975,17915944
20210308,041440,92625430480,281067,1468863700,17915944
20210309,041440,96746097600,249610,1285956365,17915944
20210310,041440,94954503200,170882,908101870,17915944
20210311,041440,102837518560,1266332,7167173170,17915944
20210312,041440,102120880800,349552,2005970820,17915944
20210315,041440,101225083600,139712,790138950,17915944
20210316,041440,102658359120,117352,672101690,17915944
20210317,041440,102837518560,72385,411854890,17915944
20210318,041440,101941721360,94705,538608740,17915944
20210319,041440,102300040240,68169,388415200,17915944
20210322,041440,104629112960,1204023,7309138660,17915944
20210323,041440,101941721360,177169,1016924400,17915944
20210324,041440,104449953520,222205,1294795440,17915944
20210325,041440,103733315760,128324,738586940,17915944
20210326,041440,103912475200,110320,641829530,17915944
20210329,041440,112332968880,802759,4914686430,17915944
20210330,041440,111974650000,281021,1751726730,17915944
20210331,041440,111078852800,153951,948610220,17915944
20210401,041440,108391461200,161231,978152270,17915944
20210402,041440,107495664000,118818,714749360,17915944
20210405,041440,108570620640,108137,659665050,17915944
20210406,041440,106599866800,219435,1297975580,17915944
20210407,041440,104270794080,91128,531085160,17915944
20210408,041440,107674823440,95179,555327380,17915944
20210409,041440,107495664000,61434,367314410,17915944
20210412,041440,109287258400,77262,468617480,17915944
20210413,041440,106599866800,85136,511069170,17915944
20210414,041440,105704069600,47970,280477240,17915944
20210415,041440,102479199680,99800,575508270,17915944
20210416,041440,101583402480,65007,370530770,17915944
20210419,041440,101045924160,92450,517542380,17915944
20210420,041440,102479199680,52367,296580150,17915944
20210421,041440,100150126960,60547,339809710,17915944
20210422,041440,100508445840,39472,222745970,17915944
20210423,041440,100508445840,32465,181438850,17915944
20210426,041440,102658359120,49382,280103830,17915944
20210427,041440,102120880800,63808,366633670,17915944
20210428,041440,102837518560,210115,1234948270,17915944
20210429,041440,102658359120,51062,291784180,17915944
20210430,041440,101045924160,55761,316201910,17915944
20210503,041440,101762561920,33846,191946950,17915944
20210504,041440,101941721360,66135,374011510,17915944
20210506,041440,108212301760,327078,1947338950,17915944
20210507,041440,108570620640,240891,1442311460,17915944
20210510,041440,108570620640,143327,862615870,17915944
20210511,041440,107853982880,96071,574615660,17915944
20210512,041440,105704069600,129265,766459530,17915944
20210513,041440,103195837440,83166,488505620,17915944
20210514,041440,106241547920,74293,433618320,17915944
20210517,041440,105883229040,88383,525753460,17915944
20210518,041440,105345750720,54010,319455620,17915944
20210520,041440,104629112960,53156,312402380,17915944
20210521,041440,101404243040,99144,567951040,17915944
20210524,041440,101225083600,47638,270617940,17915944
20210525,041440,101404243040,43415,245631240,17915944
20210526,041440,101045924160,25329,143483950,17915944
20210527,041440,101225083600,21904,123717200,17915944
20210528,041440,102300040240,55022,312266240,17915944
20210531,041440,104449953520,65753,379403360,17915944
20210601,041440,106062388480,74954,442978340,17915944
20210602,041440,110003896160,217680,1317765330,17915944
20210603,041440,113228766080,438548,2765061500,17915944
20210604,041440,113766244400,167759,1066467160,17915944
20210607,041440,113049606640,144460,915498810,17915944
20210608,041440,112870447200,124458,789532070,17915944
20210609,041440,128098999600,11318519,84699596010,17915944
20210610,041440,126128245760,971603,6927691710,17915944
20210611,041440,122545056960,712984,4961683680,17915944
20210614,041440,126307405200,631427,4448516440,17915944
20210615,041440,124336651360,255697,1763525480,17915944
20210616,041440,126486564640,246841,1726104650,17915944
20210617,041440,126844883520,312044,2216221240,17915944
20210618,041440,128098999600,277448,1981834700,17915944
20210621,041440,123620013600,254727,1770459420,17915944
20210622,041440,126665724080,201410,1406725760,17915944
20210623,041440,127382361840,1236923,8963836260,17915944
20210624,041440,124874129680,234287,1633267370,17915944
20210625,041440,125590767440,136381,960152110,17915944
20210628,041440,125590767440,134303,944495180,17915944
20210629,041440,125769926880,83874,590140870,17915944
20210630,041440,130965550640,392674,2827283590,17915944
20210701,041440,130786391200,227964,1644479240,17915944
20210702,041440,135265377200,430520,3175602030,17915944
20210705,041440,134011261120,291893,2186903920,17915944
20210706,041440,135086217760,581283,4439293670,17915944
20210707,041440,132219666720,378947,2799726360,17915944
20210708,041440,128994796800,203739,1475832260,17915944
20210709,041440,129353115680,209335,1484137420,17915944
20210712,041440,132219666720,124144,909191450,17915944
20210713,041440,134190420560,112268,833266360,17915944
20210714,041440,134369580000,126096,948046500,17915944
20210715,041440,136519493280,127787,965828340,17915944
20210716,041440,136877812160,140512,1070307150,17915944
20210719,041440,135444536640,99683,753826090,17915944
20210720,041440,135444536640,117821,889793620,17915944
20210721,041440,132936304480,168598,1254813900,17915944
20210722,041440,133652942240,64459,478030650,17915944
20210723,041440,134548739440,60303,451664890,17915944
20210726,041440,132757145040,110478,828154650,17915944
20210727,041440,133473782800,109140,817588150,17915944
20210728,041440,130965550640,88602,652562260,17915944
20210729,041440,129711434560,55491,403894970,17915944
20210730,041440,127024042960,81087,576652510,17915944
20210802,041440,126844883520,42265,298909180,17915944
20210803,041440,124157491920,92163,645620560,17915944
20210804,041440,128098999600,23922,170777140,17915944
20210805,041440,126844883520,26194,186168490,17915944
20210806,041440,127203202400,56633,397878720,17915944
20210809,041440,125949086320,33755,237412810,17915944
20210810,041440,125590767440,57144,401172780,17915944
20210811,041440,125769926880,29693,208350660,17915944
20210812,041440,125411608000,40347,282476210,17915944
20210813,041440,125411608000,74291,517032520,17915944
20210817,041440,121111781440,111493,759831890,17915944
20210818,041440,120932622000,42245,287176600,17915944
20210819,041440,114841201040,82359,537759820,17915944
20210820,041440,108570620640,100778,621360180,17915944
20210823,041440,111437171680,55537,338514480,17915944
20210824,041440,117528592640,80341,518371220,17915944
20210825,041440,117707752080,37432,242942320,17915944
20210826,041440,118066070960,19720,128586420,17915944
20210827,041440,122724216400,44510,299671330,17915944
20210830,041440,123082535280,54629,376779070,17915944
20210831,041440,123082535280,29305,201642490,17915944
20210901,041440,123799173040,38506,263193700,17915944
20210902,041440,120932622000,42816,290920570,17915944
20210903,041440,121649259760,16309,109996340,17915944
20210906,041440,123082535280,41916,284517840,17915944
20210907,041440,122007578640,21351,144935440,17915944
20210908,041440,119499346480,51553,346187370,17915944
20210909,041440,118424389840,20701,137670910,17915944
20210910,041440,118066070960,14046,92660100,17915944
20210913,041440,118066070960,13772,90293920,17915944
20210914,041440,117170273760,16386,107055880,17915944
20210915,041440,116811954880,13301,86901440,17915944
20210916,041440,114124563280,30888,199266680,17915944
20210917,041440,114303722720,15260,97478500,17915944
20210923,041440,111616331120,38886,242445400,17915944
20210924,041440,110541374480,38372,236308720,17915944
20210927,041440,111258012240,22548,139832440,17915944
20210928,041440,110183055600,20413,125299360,17915944
20210929,041440,107674823440,33577,200372210,17915944
20210930,041440,108391461200,28924,175583890,17915944
20211001,041440,105704069600,29944,177723620,17915944
20211005,041440,101404243040,55840,316657990,17915944
20211006,041440,97104416480,38631,211692800,17915944
20211007,041440,99612648640,18366,101238890,17915944
20211008,041440,102120880800,55321,323477530,17915944
20211012,041440,101045924160,20314,114087940,17915944
20211013,041440,102479199680,12616,71640130,17915944
20211014,041440,103016678000,14096,80811970,17915944
20211015,041440,104808272400,10427,60550010,17915944
20211018,041440,104987431840,9373,54828450,17915944
20211019,041440,107495664000,22240,132496210,17915944
20211020,041440,104629112960,16977,100040150,17915944
20211021,041440,103733315760,10949,63411410,17915944
20211022,041440,104449953520,5321,30742040,17915944
20211025,041440,104449953520,7927,45935760,17915944
20211026,041440,105704069600,14449,84249990,17915944
20211027,041440,106241547920,10747,63319080,17915944
20211028,041440,105704069600,10371,61413140,17915944
20211029,041440,105883229040,14607,86127600,17915944
20211101,041440,104987431840,18778,110219320,17915944
20211102,041440,106062388480,5692,33691240,17915944
20211103,041440,106599866800,19381,114520620,17915944
20211104,041440,106062388480,11149,65729160,17915944
20211105,041440,106241547920,31494,184436460,17915944
20211108,041440,106062388480,11852,69778180,17915944
20211109,041440,106958185680,25204,151660900,17915944
20211110,041440,104808272400,23273,137399180,17915944
20211111,041440,102300040240,15924,91000650,17915944
20211112,041440,104270794080,7502,43276280,17915944
20211115,041440,106958185680,19242,114556710,17915944
20211116,041440,107495664000,16508,98955950,17915944
20211117,041440,105524910160,23828,141104240,17915944
20211118,041440,105704069600,69605,436462290,17915944
20211119,041440,106599866800,1928027,12776828600,17915944
20211122,041440,101404243040,211353,1210504410,17915944
20211123,041440,99791808080,92762,521317960,17915944
20211124,041440,100329286400,55799,311535820,17915944
20211125,041440,99970967520,31268,174069200,17915944
20211126,041440,98537692000,49954,273965970,17915944
20211129,041440,94058706000,61697,325452850,17915944
20211130,041440,89579720000,88928,456514025,17915944
20211201,041440,90117198320,25040,125619715,17915944
20211202,041440,93162908800,18492,94694960,17915944
20211203,041440,94954503200,16248,84863830,17915944
20211206,041440,94058706000,15220,79520040,17915944
20211207,041440,94954503200,25236,132500850,17915944
20211208,041440,93879546560,30208,159749140,17915944
20211209,041440,94237865440,23241,122012010,17915944
20211210,041440,94417024880,9711,51216020,17915944
20211213,041440,94417024880,15734,83276300,17915944
20211214,041440,94417024880,7022,36931900,17915944
20211215,041440,93521227680,9937,52031460,17915944
20211216,041440,91371314400,36203,185994610,17915944
20211217,041440,92087952160,26799,136624570,17915944
20211220,041440,91371314400,20602,104724070,17915944
20211221,041440,90296357760,19950,100723890,17915944
20211222,041440,91012995520,4059,20522440,17915944
20211223,041440,91012995520,37312,187367745,17915944
20211224,041440,91192154960,24286,124422710,17915944
20211227,041440,92087952160,13620,69971350,17915944
20211228,041440,92625430480,10769,55243700,17915944
20211229,041440,92267111600,24572,126328190,17915944
20211230,041440,93162908800,12040,62160220,17915944
20210104,041460,136910008620,271847,1748904830,21459249
20210105,041460,137553786090,187872,1201756410,21459249
20210106,041460,137339193600,230896,1468280200,21459249
20210107,041460,137339193600,190610,1221529350,21459249
20210108,041460,134549491230,275918,1736750160,21459249
20210111,041460,138841341030,612092,3849539950,21459249
20210112,041460,138412156050,250672,1600263900,21459249
20210113,041460,147425040630,861943,5781470970,21459249
20210114,041460,146137485690,713055,4844176570,21459249
20210115,041460,141416450910,258500,1725789130,21459249
20210118,041460,136480823640,220956,1422968940,21459249
20210119,041460,137124601110,254447,1646747510,21459249
20210120,041460,138626748540,164272,1054298560,21459249
20210121,041460,140772673440,307673,2022273770,21459249
20210122,041460,141201858420,166368,1091373450,21459249
20210125,041460,145279115730,347830,2334566360,21459249
20210126,041460,143133190830,308842,2062221870,21459249
20210127,041460,148068818100,941675,6456320660,21459249
20210128,041460,142274820870,334366,2238500540,21459249
20210129,041460,135407861190,337303,2171577010,21459249
20210201,041460,137768378580,189374,1202638610,21459249
20210202,041460,140343488460,182799,1191900530,21459249
20210203,041460,142060228380,270797,1772363560,21459249
20210204,041460,143562375810,1098024,7849689810,21459249
20210205,041460,142060228380,3918881,27690825220,21459249
20210208,041460,138841341030,338333,2203923750,21459249
20210209,041460,137124601110,336062,2193840900,21459249
20210210,041460,139485118500,178708,1150909740,21459249
20210215,041460,146995855650,3047746,21170211520,21459249
20210216,041460,151502297940,1206989,8458391110,21459249
20210217,041460,162661107420,15757619,120101783640,21459249
20210218,041460,152360667900,2850227,21061504790,21459249
20210219,041460,147210448140,723066,4998569580,21459249
20210222,041460,154506592800,1185958,8536415460,21459249
20210223,041460,154935777780,3056859,22741582000,21459249
20210224,041460,148068818100,1004209,7206521760,21459249
20210225,041460,153433630350,843568,6056941520,21459249
20210226,041460,153862815330,1456371,10383738280,21459249
20210302,041460,151716890430,756754,5474570390,21459249
20210303,041460,153004445370,551963,3939388720,21459249
20210304,041460,160944367500,3809345,28426535080,21459249
20210305,041460,162017329950,951389,7033038560,21459249
20210308,041460,159871405050,1539351,11629444150,21459249
20210309,041460,170815622040,2494825,19068733930,21459249
20210310,041460,157725480150,1197312,9042627440,21459249
20210311,041460,157296295170,1240264,9268776410,21459249
20210312,041460,160729775010,2718165,20945589600,21459249
20210315,041460,164592439830,571892,4288406360,21459249
20210316,041460,160300590030,853746,6444763760,21459249
20210317,041460,158154665130,409983,3039524020,21459249
20210318,041460,154721185290,678574,4904927660,21459249
20210319,041460,153004445370,346530,2482503110,21459249
20210322,041460,152789852880,249800,1785229150,21459249
20210323,041460,146995855650,485035,3368393170,21459249
20210324,041460,151287705450,316543,2209340780,21459249
20210325,041460,150858520470,234348,1638423870,21459249
20210326,041460,151716890430,226742,1598030390,21459249
20210329,041460,148927188060,207340,1452222910,21459249
20210330,041460,152360667900,210928,1484786810,21459249
20210331,041460,151502297940,224560,1593311100,21459249
20210401,041460,160300590030,4234325,32000478350,21459249
20210402,041460,161588144970,911025,6827880730,21459249
20210405,041460,159013035090,348197,2593833620,21459249
20210406,041460,167811327180,6280499,49305386000,21459249
20210407,041460,168455104650,1676947,13247884090,21459249
20210408,041460,166952957220,970548,7598067600,21459249
20210409,041460,168884289630,3044728,24502770560,21459249
20210412,041460,167382142200,904037,7090551810,21459249
20210413,041460,163948662360,835960,6394572640,21459249
20210414,041460,174034509390,2228367,17813250890,21459249
20210415,041460,172317769470,1610729,13004566320,21459249
20210416,041460,171673992000,588592,4705392470,21459249
20210419,041460,169528067100,389672,3096056940,21459249
20210420,041460,172317769470,566525,4530858910,21459249
20210421,041460,166738364730,590753,4620434380,21459249
20210422,041460,172532361960,1546232,12485083340,21459249
20210423,041460,171459399510,468197,3708045600,21459249
20210426,041460,178970136660,1546220,12658457330,21459249
20210427,041460,174892879350,763592,6235605350,21459249
20210428,041460,170601029550,642803,5131239810,21459249
20210429,041460,165879994770,502020,3901793880,21459249
20210430,041460,161802737460,400016,3059168260,21459249
20210503,041460,162661107420,250984,1924577960,21459249
20210504,041460,165236217300,229019,1755664040,21459249
20210506,041460,166738364730,212611,1648654290,21459249
20210507,041460,166523772240,184728,1432386480,21459249
20210510,041460,168884289630,233481,1825381520,21459249
20210511,041460,166523772240,716531,5652172990,21459249
20210512,041460,163090292400,263688,2020538040,21459249
20210513,041460,157296295170,307415,2289563190,21459249
20210514,041460,161588144970,245734,1856399280,21459249
20210517,041460,157510887660,205082,1512816190,21459249
20210518,041460,157510887660,143747,1057042780,21459249
20210520,041460,155150370270,164329,1189081700,21459249
20210521,041460,157940072640,180232,1316670050,21459249
20210524,041460,159013035090,273642,2046473280,21459249
20210525,041460,161373552480,134264,1008659490,21459249
20210526,041460,158798442600,190619,1416917820,21459249
20210527,041460,157725480150,130930,960234650,21459249
20210528,041460,157940072640,139637,1031594700,21459249
20210531,041460,160944367500,191310,1422289730,21459249
20210601,041460,209227677750,12904131,115369120530,21459249
20210602,041460,215665452450,15495466,154348179630,21459249
20210603,041460,218884339800,9453499,95682373710,21459249
20210604,041460,217811377350,8391095,87605946250,21459249
20210607,041460,224249152050,4751110,49303969800,21459249
20210608,041460,227468039400,13890602,153286798850,21459249
20210609,041460,213734120040,16948166,184985896860,21459249
20210610,041460,199141830720,5097256,49242074440,21459249
20210611,041460,200429385660,3015223,28180012410,21459249
20210614,041460,200214793170,1780996,16874770300,21459249
20210615,041460,201073163130,1524348,14400462030,21459249
20210616,041460,207940122810,1971793,18919385490,21459249
20210617,041460,208583900280,4953506,49288846250,21459249
20210618,041460,211588195140,2664280,26646358390,21459249
20210621,041460,204935827950,1098913,10658271380,21459249
20210622,041460,200858570640,711997,6730327290,21459249
20210623,041460,213304935060,8053463,81341092070,21459249
20210624,041460,207940122810,1507842,14841023310,21459249
20210625,041460,214377897510,1300794,12798035960,21459249
20210628,041460,215665452450,880152,8784843940,21459249
20210629,041460,214163305020,1960599,19925667240,21459249
20210630,041460,212017380120,916857,9129344600,21459249
20210701,041460,210944417670,529261,5223794960,21459249
20210702,041460,207725530320,570222,5547527430,21459249
20210705,041460,206867160360,364867,3522019020,21459249
20210706,041460,212875750080,1689677,16884297250,21459249
20210707,041460,211373602650,778956,7714967580,21459249
20210708,041460,215665452450,1682042,16884177200,21459249
20210709,041460,206652567870,961308,9290598090,21459249
20210712,041460,216738414900,1185163,11835178170,21459249
20210713,041460,216738414900,777063,7824884770,21459249
20210714,041460,211588195140,640655,6383139670,21459249
20210715,041460,214163305020,588040,5877625220,21459249
20210716,041460,226395076950,5017768,52168812740,21459249
20210719,041460,229613964300,3357399,35736298850,21459249
20210720,041460,219957302250,1686633,17462592500,21459249
20210721,041460,216738414900,1184316,12154088000,21459249
20210722,041460,212446565100,814148,8150464310,21459249
20210723,041460,222103227150,2361585,24455630910,21459249
20210726,041460,216738414900,1424132,14867984700,21459249
20210727,041460,238197663900,26493119,303273630450,21459249
20210728,041460,234978776550,3200166,34569224550,21459249
20210729,041460,225322114500,10775171,123169220900,21459249
20210730,041460,226395076950,1662136,17639327450,21459249
20210802,041460,240343588800,5349615,59857030850,21459249
20210803,041460,231759889200,1917446,20855413350,21459249
20210804,041460,241416551250,2999650,33308962400,21459249
20210805,041460,241416551250,2270490,25760615100,21459249
20210806,041460,240343588800,2207566,24866879850,21459249
20210809,041460,231759889200,1293626,14367465300,21459249
20210810,041460,231759889200,1108846,12148343200,21459249
20210811,041460,232832851650,662885,7197428550,21459249
20210812,041460,240343588800,1230914,13610400850,21459249
20210813,041460,234978776550,1232259,13629323900,21459249
20210817,041460,238197663900,1542845,16741169850,21459249
20210818,041460,240343588800,10154509,118474916000,21459249
20210819,041460,247854325950,3835767,44074707050,21459249
20210820,041460,251073213300,14821095,180447692000,21459249
20210823,041460,260729875350,3558489,42852309850,21459249
20210824,041460,261802837800,2465762,30054991450,21459249
20210825,041460,256438025550,1417645,17212916400,21459249
20210826,041460,245708401050,1635998,19037468050,21459249
20210827,041460,238197663900,927199,10309081050,21459249
20210830,041460,243562476150,794724,8931582300,21459249
20210831,041460,245708401050,584019,6630325850,21459249
20210901,041460,246781363500,589607,6773528700,21459249
20210902,041460,240343588800,385433,4369532700,21459249
20210903,041460,242489513700,527106,5905785350,21459249
20210906,041460,253219138200,1151373,13434336950,21459249
20210907,041460,251073213300,520128,6081365600,21459249
20210908,041460,241416551250,696752,7959451700,21459249
20210909,041460,239270626350,685801,7635672700,21459249
20210910,041460,241416551250,447807,5009767200,21459249
20210913,041460,224249152050,1431364,15297481200,21459249
20210914,041460,227468039400,429627,4537955150,21459249
20210915,041460,199500000000,426549,4483565600,19000000
20210916,041460,194750000000,379218,3930150700,19000000
20210917,041460,193800000000,416198,4221773650,19000000
20210923,041460,192850000000,313895,3209112250,19000000
20210924,041460,192850000000,521211,5242222800,19000000
20210927,041460,198550000000,494672,5027757470,19000000
20210928,041460,192850000000,389584,3999062100,19000000
20210929,041460,190000000000,405158,4027951620,19000000
20210930,041460,193800000000,957444,9944711000,19000000
20211001,041460,203300000000,1638380,17437426600,19000000
20211005,041460,180310000000,1336070,13319188410,19000000
20211006,041460,146300000000,2861309,24219638820,19000000
20211007,041460,150290000000,801836,6311611740,19000000
20211008,041460,147630000000,830508,6495348230,19000000
20211012,041460,139840000000,543823,4047118010,19000000
20211013,041460,142690000000,391893,2951129770,19000000
20211014,041460,147440000000,393907,3049443390,19000000
20211015,041460,151810000000,449987,3578631610,19000000
20211018,041460,151050000000,249150,1980933450,19000000
20211019,041460,153140000000,337211,2722726040,19000000
20211020,041460,151430000000,359915,2906313680,19000000
20211021,041460,151430000000,206541,1647795730,19000000
20211022,041460,154090000000,306901,2492067200,19000000
20211025,041460,153710000000,158372,1280314740,19000000
20211026,041460,153520000000,146548,1187835040,19000000
20211027,041460,161500000000,3865270,34662914450,19000000
20211028,041460,154470000000,767584,6306928370,19000000
20211029,041460,152000000000,300036,2424145620,19000000
20211101,041460,151620000000,210776,1684864740,19000000
20211102,041460,166060000000,8456070,75729071270,19000000
20211103,041460,171000000000,2120052,19088599180,19000000
20211104,041460,164920000000,620828,5468389460,19000000
20211105,041460,161310000000,523437,4542872760,19000000
20211108,041460,164540000000,308012,2619691450,19000000
20211109,041460,161120000000,237985,2036331170,19000000
20211110,041460,153900000000,315327,2590212460,19000000
20211111,041460,152190000000,232302,1869913070,19000000
20211112,041460,155040000000,191807,1567368740,19000000
20211115,041460,161500000000,429803,3648598430,19000000
20211116,041460,159790000000,152607,1281532680,19000000
20211117,041460,156940000000,211441,1747017430,19000000
20211118,041460,157320000000,206975,1694996230,19000000
20211119,041460,160360000000,444144,3746256080,19000000
20211122,041460,159600000000,386156,3292136880,19000000
20211123,041460,159600000000,244856,2078889210,19000000
20211124,041460,160550000000,359358,3054694960,19000000
20211125,041460,156370000000,183335,1523073700,19000000
20211126,041460,151050000000,348752,2806145670,19000000
20211129,041460,146110000000,247186,1905072530,19000000
20211130,041460,136230000000,307529,2291742120,19000000
20211201,041460,140410000000,213297,1546639190,19000000
20211202,041460,141550000000,163965,1209978250,19000000
20211203,041460,145350000000,197866,1500820340,19000000
20211206,041460,144020000000,61152,465025660,19000000
20211207,041460,150480000000,206724,1610139640,19000000
20211208,041460,148580000000,134201,1058977720,19000000
20211209,041460,149720000000,105121,832454680,19000000
20211210,041460,153520000000,3252955,27773725700,19000000
20211213,041460,153330000000,330711,2709056220,19000000
20211214,041460,149720000000,232012,1848746110,19000000
20211215,041460,148390000000,178506,1398427490,19000000
20211216,041460,153140000000,248422,1997197540,19000000
20211217,041460,152570000000,151451,1210339820,19000000
20211220,041460,197600000000,22416592,211022842120,19000000
20211221,041460,198550000000,12253269,126679399800,19000000
20211222,041460,208050000000,22001018,244608723200,19000000
20211223,041460,209000000000,11060860,126241724400,19000000
20211224,041460,206150000000,5503087,62072873000,19000000
20211227,041460,206150000000,2035924,21875640100,19000000
20211228,041460,204250000000,1865371,20196962100,19000000
20211229,041460,208050000000,1298469,13976628800,19000000
20211230,041460,203300000000,1159341,12424960200,19000000
20210104,041510,693021404550,289108,8539814000,23452501
20210105,041510,685985654250,285710,8348584300,23452501
20210106,041510,680122529000,292516,8504842700,23452501
20210107,041510,684813029200,314772,9187323800,23452501
20210108,041510,701229779900,529405,15691966000,23452501
20210111,041510,680122529000,519483,15097086950,23452501
20210112,041510,678949903950,350586,10198684100,23452501
20210113,041510,718819155650,1021219,30818537150,23452501
20210114,041510,724682280900,582826,17843446950,23452501
20210115,041510,701229779900,392764,11858180150,23452501
20210118,041510,693021404550,353873,10432525150,23452501
20210119,041510,710610780300,406292,12226661450,23452501
20210120,041510,734063281300,1355923,42528544650,23452501
20210121,041510,732890656250,398146,12408715200,23452501
20210122,041510,759861032400,1128733,36457479000,23452501
20210125,041510,791521908750,1748926,58393059050,23452501
20210126,041510,771587282900,787566,26101426400,23452501
20210127,041510,764551532600,754775,25130078950,23452501
20210128,041510,745789531800,520619,16549577050,23452501
20210129,041510,717646530600,620763,19050930050,23452501
20210201,041510,724682280900,402189,12209163650,23452501
20210202,041510,736408531400,397915,12543543800,23452501
20210203,041510,734063281300,255496,8043085500,23452501
20210204,041510,719991780700,295065,9096342750,23452501
20210205,041510,709438155250,640379,19211223350,23452501
20210208,041510,714128655450,326020,9761607050,23452501
20210209,041510,704747655050,174844,5274284550,23452501
20210210,041510,722337030800,285362,8739656800,23452501
20210215,041510,721164405750,170841,5281494000,23452501
20210216,041510,734063281300,346517,10792151050,23452501
20210217,041510,724682280900,228194,7043014700,23452501
20210218,041510,717646530600,160176,4930658850,23452501
20210219,041510,714128655450,205909,6216053150,23452501
