timestamp,mode,code,name,action,reason
2026-09-04T10:50:18,real,084730,팅크웨어,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +1.0%)
2026-09-04T10:50:20,real,310210,보로노이,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +2.1%)
2026-09-04T10:50:23,real,373170,엠아이큐브솔루션,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +3.2% (고점 2870 대비 -26.1%, 저점 2055, 현재가 2120)"
2026-09-04T10:50:40,real,0220W0,한화머시너리앤서비스홀딩스,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-04T11:00:18,real,0155E0,해치텍,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-04T11:00:21,real,084730,팅크웨어,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +1.6%)
2026-09-04T11:00:23,real,310210,보로노이,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +2.7%)
2026-09-04T11:00:27,real,373170,엠아이큐브솔루션,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +3.2% (고점 2870 대비 -26.1%, 저점 2055, 현재가 2120)"
2026-09-04T11:00:29,real,0220W0,한화머시너리앤서비스홀딩스,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-04T11:10:16,real,0155E0,해치텍,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-04T11:10:18,real,084730,팅크웨어,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +2.8%)
2026-09-04T11:10:20,real,310210,보로노이,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +3.1% (고점 186400 대비 -19.7%, 저점 145100, 현재가 149600)"
2026-09-04T11:10:25,real,373170,엠아이큐브솔루션,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +1.2%)
2026-09-04T11:10:27,real,0220W0,한화머시너리앤서비스홀딩스,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-04T11:20:18,real,0155E0,해치텍,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-04T11:20:58,real,084730,팅크웨어,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +2.3%)
2026-09-04T11:21:41,real,373170,엠아이큐브솔루션,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +2.7%)
2026-09-04T11:21:43,real,0220W0,한화머시너리앤서비스홀딩스,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-04T11:30:18,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 10일)"
2026-09-04T11:30:21,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +15.1% (고점 3250 대비 -27.4%, 저점 2050, 현재가 2360)"
2026-09-04T11:30:28,real,373170,엠아이큐브솔루션,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +1.9%)
2026-09-04T11:30:31,real,0220W0,한화머시너리앤서비스홀딩스,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-04T11:40:15,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 10일)"
2026-09-04T11:40:22,real,373170,엠아이큐브솔루션,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +1.0%)
2026-09-04T11:40:24,real,0220W0,한화머시너리앤서비스홀딩스,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-04T11:50:15,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 10일)"
2026-09-04T11:50:21,real,373170,엠아이큐브솔루션,sell,손절 라인 도달: 종목 -3.5% - 코스피 +0.3% = 상대 -3.8% (기준 -3.7%)
2026-09-04T11:51:13,real,386380,스카이랩스,hold,"데이터 부족 (최소 20일 필요, 현재 1일)"
2026-09-04T12:00:18,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 10일)"
2026-09-04T12:00:25,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +13.9% (고점 29350 대비 -26.9%, 저점 18830, 현재가 21450)"
2026-09-04T12:00:27,real,386380,스카이랩스,hold,"데이터 부족 (최소 20일 필요, 현재 1일)"
2026-09-04T12:10:17,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 10일)"
2026-09-04T12:10:23,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +14.7% (고점 29350 대비 -26.4%, 저점 18830, 현재가 21600)"
2026-09-04T12:10:25,real,386380,스카이랩스,hold,"데이터 부족 (최소 20일 필요, 현재 1일)"
2026-09-04T12:20:10,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 10일)"
2026-09-04T12:20:31,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +14.2% (고점 29350 대비 -26.7%, 저점 18830, 현재가 21500)"
2026-09-04T12:20:32,real,386380,스카이랩스,hold,"데이터 부족 (최소 20일 필요, 현재 1일)"
2026-09-04T12:30:08,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +13.0% (고점 43500 대비 -23.9%, 저점 29300, 현재가 33100)"
2026-09-04T12:30:09,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +9.3% (고점 3250 대비 -31.1%, 저점 2050, 현재가 2240)"
2026-09-04T12:30:11,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +14.7% (고점 29350 대비 -26.4%, 저점 18830, 현재가 21600)"
2026-09-04T12:30:12,real,386380,스카이랩스,hold,"데이터 부족 (최소 20일 필요, 현재 1일)"
2026-09-04T12:40:07,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +12.8% (고점 43500 대비 -24.0%, 저점 29300, 현재가 33050)"
2026-09-04T12:40:08,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +7.1% (고점 3250 대비 -32.5%, 저점 2050, 현재가 2195)"
2026-09-04T12:40:10,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +15.5% (고점 29350 대비 -25.9%, 저점 18830, 현재가 21750)"
2026-09-04T12:40:11,real,386380,스카이랩스,hold,"데이터 부족 (최소 20일 필요, 현재 1일)"
2026-09-04T12:50:09,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +16.0% (고점 43500 대비 -21.8%, 저점 29300, 현재가 34000)"
2026-09-04T12:50:10,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +8.3% (고점 3250 대비 -31.7%, 저점 2050, 현재가 2220)"
2026-09-04T12:50:12,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +17.9% (고점 29350 대비 -24.4%, 저점 18830, 현재가 22200)"
2026-09-04T12:50:13,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 10일)"
2026-09-04T13:00:07,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +19.1% (고점 43500 대비 -19.8%, 저점 29300, 현재가 34900)"
2026-09-04T13:00:09,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +8.5% (고점 3250 대비 -31.5%, 저점 2050, 현재가 2225)"
2026-09-04T13:00:11,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +20.6% (고점 29350 대비 -22.7%, 저점 18830, 현재가 22700)"
2026-09-04T13:00:12,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 10일)"
2026-09-04T13:20:07,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +15.2% (고점 43500 대비 -22.4%, 저점 29300, 현재가 33750)"
2026-09-04T13:20:08,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +7.8% (고점 3250 대비 -32.0%, 저점 2050, 현재가 2210)"
2026-09-04T13:20:10,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +19.5% (고점 29350 대비 -23.3%, 저점 18830, 현재가 22500)"
2026-09-04T13:20:11,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 10일)"
2026-09-04T13:30:08,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +13.8% (고점 43500 대비 -23.3%, 저점 29300, 현재가 33350)"
2026-09-04T13:30:09,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +7.6% (고점 3250 대비 -32.2%, 저점 2050, 현재가 2205)"
2026-09-04T13:30:11,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +17.6% (고점 29350 대비 -24.5%, 저점 18830, 현재가 22150)"
2026-09-04T13:30:12,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 10일)"
2026-09-04T13:40:07,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +14.8% (고점 43500 대비 -22.6%, 저점 29300, 현재가 33650)"
2026-09-04T13:40:08,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +9.0% (고점 3250 대비 -31.2%, 저점 2050, 현재가 2235)"
2026-09-04T13:40:10,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +19.5% (고점 29350 대비 -23.3%, 저점 18830, 현재가 22500)"
2026-09-04T13:40:11,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 10일)"
2026-09-04T13:50:09,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +15.4% (고점 43500 대비 -22.3%, 저점 29300, 현재가 33800)"
2026-09-04T13:50:10,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +8.0% (고점 3250 대비 -31.8%, 저점 2050, 현재가 2215)"
2026-09-04T13:50:12,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +22.1% (고점 29350 대비 -21.6%, 저점 18830, 현재가 23000)"
2026-09-04T13:50:13,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 10일)"
2026-09-04T14:00:07,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +15.5% (고점 43500 대비 -22.2%, 저점 29300, 현재가 33850)"
2026-09-04T14:00:08,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +7.1% (고점 3250 대비 -32.5%, 저점 2050, 현재가 2195)"
2026-09-04T14:00:10,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +22.1% (고점 29350 대비 -21.6%, 저점 18830, 현재가 23000)"
2026-09-04T14:00:11,real,386380,스카이랩스,hold,"데이터 부족 (최소 20일 필요, 현재 1일)"
2026-09-04T14:10:07,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +15.0% (고점 43500 대비 -22.5%, 저점 29300, 현재가 33700)"
2026-09-04T14:10:08,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +7.3% (고점 3250 대비 -32.3%, 저점 2050, 현재가 2200)"
2026-09-04T14:10:10,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +20.8% (고점 29350 대비 -22.5%, 저점 18830, 현재가 22750)"
2026-09-04T14:10:11,real,386380,스카이랩스,hold,"데이터 부족 (최소 20일 필요, 현재 1일)"
2026-09-04T14:20:10,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +16.2% (고점 43500 대비 -21.7%, 저점 29300, 현재가 34050)"
2026-09-04T14:20:11,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +6.6% (고점 3250 대비 -32.8%, 저점 2050, 현재가 2185)"
2026-09-04T14:20:13,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +21.9% (고점 29350 대비 -21.8%, 저점 18830, 현재가 22950)"
2026-09-04T14:20:14,real,386380,스카이랩스,hold,"데이터 부족 (최소 20일 필요, 현재 1일)"
2026-09-04T14:30:08,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +16.4% (고점 43500 대비 -21.6%, 저점 29300, 현재가 34100)"
2026-09-04T14:30:09,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +6.1% (고점 3250 대비 -33.1%, 저점 2050, 현재가 2175)"
2026-09-04T14:30:11,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +23.2% (고점 29350 대비 -21.0%, 저점 18830, 현재가 23200)"
2026-09-04T14:30:12,real,386380,스카이랩스,hold,"데이터 부족 (최소 20일 필요, 현재 1일)"
2026-09-04T14:40:08,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +15.7% (고점 43500 대비 -22.1%, 저점 29300, 현재가 33900)"
2026-09-04T14:40:09,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +6.6% (고점 3250 대비 -32.8%, 저점 2050, 현재가 2185)"
2026-09-04T14:40:11,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +20.0% (고점 29350 대비 -23.0%, 저점 18830, 현재가 22600)"
2026-09-04T14:40:12,real,386380,스카이랩스,hold,"데이터 부족 (최소 20일 필요, 현재 1일)"
2026-09-04T14:50:07,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +14.5% (고점 43500 대비 -22.9%, 저점 29300, 현재가 33550)"
2026-09-04T14:50:08,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +5.9% (고점 3250 대비 -33.2%, 저점 2050, 현재가 2170)"
2026-09-04T14:50:10,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +20.8% (고점 29350 대비 -22.5%, 저점 18830, 현재가 22750)"
2026-09-04T14:50:11,real,386380,스카이랩스,hold,"데이터 부족 (최소 20일 필요, 현재 1일)"
2026-09-04T15:00:07,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +14.3% (고점 43500 대비 -23.0%, 저점 29300, 현재가 33500)"
2026-09-04T15:00:08,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +5.9% (고점 3250 대비 -33.2%, 저점 2050, 현재가 2170)"
2026-09-04T15:00:10,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +20.8% (고점 29350 대비 -22.5%, 저점 18830, 현재가 22750)"
2026-09-04T15:00:11,real,003060,에이프로젠바이오로직스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +6.1% (고점 2455 대비 -26.1%, 저점 1709, 현재가 1814)"
2026-09-04T15:10:07,real,127120,제이에스링크,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +15.2% (고점 43500 대비 -22.4%, 저점 29300, 현재가 33750)"
2026-09-04T15:10:08,real,007460,에이프로젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +5.9% (고점 3250 대비 -33.2%, 저점 2050, 현재가 2170)"
2026-09-04T15:10:10,real,115180,큐리언트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +20.8% (고점 29350 대비 -22.5%, 저점 18830, 현재가 22750)"
2026-09-04T15:10:11,real,003060,에이프로젠바이오로직스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +6.6% (고점 2455 대비 -25.8%, 저점 1709, 현재가 1821)"
